,MSOA,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_bicycle_perc,yj_on_foot_perc,yj_avg_time_from_origin_car_UNWEIGHTED,yj_avg_time_car,yj_avg_time_from_origin_bus_UNWEIGHTED,yj_avg_time_bus,yj_avg_time_from_origin_rail_UNWEIGHTED,yj_avg_time_rail,yj_car_perc
4071,E02004172,-0.9540267794161236,0.2273797686969642,-0.0,15.0465571299027,3.7534666928643357,-0.04414831490613633,-1.2320634699671544,-4.16311719752256,-2.435433314040031,-2.012170215737394,0.0,2.381856363665871,0.0,1.8620136087082633,0.0,4.398948591183,-27.80238692254711
4072,E02004173,0.12221576866995756,0.2273797686969642,-0.0,16.41628068068349,3.46636568960411,-0.057073206173604146,-2.564095793570067,-3.2819106388582617,-1.4531395659492994,-2.228259344839403,0.0,1.509148254434257,0.0,1.3474034098619232,0.0,7.60733640981133,-2.1170512438190285
4073,E02004174,-0.32987305026089697,0.2170140383282393,-0.0,1.0320791648370606,0.5853534936716038,-0.05789634669623353,-4.0644408301243296,0.16526609090129776,-0.7614536349268751,2.664026551409808,0.0,0.20625935544497814,0.0,0.21103428672671143,0.0,6.867345648379974,-35.937108449583285
4074,E02004175,-0.7841465074215875,-0.0,-0.0,-9.676836534627006,2.036854151302189,-0.12923560050709434,-6.449796576051339,-1.3228938965763823,-1.5503139402911135,2.989329304732521,0.0,1.1934434721588687,0.0,0.9893130770124178,0.0,-8.528048178357873,-78.91007353712882
4075,E02004176,0.29667748815139294,-0.0,-0.0,8.623326504868514,3.926073856986745,0.0460864843230841,-6.608277071929656,-5.611600878772549,-1.8115254852474871,1.2898638054096312,0.0,2.2812706943785312,0.0,2.5492843814119386,0.0,9.784399143636277,-80.19838602720023
4076,E02004177,0.29667748815139294,-0.0,-0.0,-3.6755024927669986,2.2445896352460712,-0.12923560050709434,-8.312015858032776,-2.489461705699429,-1.5760003135406988,3.008719304098678,0.0,0.7449405408413202,0.0,0.7008324089634407,0.0,-8.528048178357873,-74.04974714312483
4077,E02004178,0.815825191741595,-0.0,-0.0,14.298461260803705,3.551481533744127,0.04639294010420872,-6.128110208441712,-4.644489872047453,1.0378938713574835,0.6997358118551771,0.0,2.3610093032648862,0.0,1.6257088899857681,0.0,8.146244990807132,-56.3898594399474
4078,E02004179,0.23963489719563857,-0.0,-0.0,5.547095016121584,1.5771356328491777,-0.06860323061774488,-5.5898781595320335,-1.7172451342845132,3.2219777757677837,2.3277818135483037,0.0,1.0237203042414487,0.0,-0.03068487568930814,0.0,7.555937217386441,-71.44729287832
4079,E02004180,-1.3307083668797781,-0.0,-0.0,17.575840331217428,3.6922019308782508,-0.06815283602980733,-6.481213379093153,-7.123557876392294,0.3985444672520398,-1.5672428271595282,0.0,1.0038634631621013,0.0,-1.6425171383972095,0.0,8.81717287759813,-21.384562196913137
4080,E02004181,-0.26081965153153075,-0.0,-0.0,-2.953082555426497,-0.04274390479022345,-0.0962570991572341,-6.382385722383325,-3.668466601024286,2.6516074869502946,3.6058045904778235,0.0,-0.060500349513907425,0.0,2.1016196166043315,0.0,-8.528048178357873,-95.56768946692098
