,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_taxi_perc,yj_motorcycle_perc,yj_bicycle_perc,yj_on_foot_perc,yj_other_perc,yj_avg_time_from_origin_car_UNWEIGHTED,yj_avg_time_car,yj_avg_time_from_origin_bus_UNWEIGHTED,yj_avg_time_bus,yj_avg_time_from_origin_rail_UNWEIGHTED,yj_avg_time_rail,yj_car_perc
2840,-0.3322052915703175,-0.5795372077311381,-0.2832984747187976,-0.9634316583487643,-2.589852754131736,-0.7766733090674484,-1.3903402013528559,0.025490533367397185,1.3203848880746116,1.0650935719759995,1.9468559082548755,1.3477656578161177,0.6270760483633825,,-1.0508396250197416,,-0.4819134671957457,,-0.5831494608451563,-0.3075807477412062
2841,0.31531171722732126,-0.5795372077311381,-0.2832984747187976,1.4658499870809778,1.9879942271186388,-0.33211727432094035,-0.9698655667307212,-1.5440712284974192,-1.3590166459713628,0.28166571955587444,-0.573523787840291,-1.8340476952400806,1.7665604116105924,,1.4677627334036043,,1.5325785368184617,,1.259506956486964,0.33858494918116766
2842,0.21814970639174072,1.7057637046951224,-0.2832984747187976,0.21175057021876106,1.0575359957592616,-0.7453561424281585,-0.43071907214131205,-1.439680276991292,-1.897481413421047,-0.36009765838019525,0.056133100778432664,1.4222405828199884,-0.836180788268837,,1.0237279969520223,,0.6464092249005046,,0.9858056462736687,-0.19594990989417294
2843,-0.27137585426983285,-0.5795372077311381,-0.2832984747187976,1.3968994406924933,2.4416492863714603,-0.4056409200279694,-1.236623026504493,-1.5994052448502158,-1.5596712985962058,-0.3899217674644903,-0.6149848647552345,-1.3178638479289548,1.0791344113355579,,2.450970376069201,,1.255142021995607,,1.7717539240186522,-0.5080192349592372
2844,2.684996918674299,-0.5795372077311381,-0.2832984747187976,1.2512206384807663,1.9214024094959627,-0.5899009310924811,-1.333533449844083,-1.2289577881375413,-0.5558243531645646,0.41683964140606183,0.6251507661724123,-0.905306018735352,0.8602196424444309,,1.2948314390908169,,0.9912258614941389,,1.7234671222246583,0.12416136168674274
2845,0.31531171722732126,-0.5795372077311381,-0.2832984747187976,0.08402574289120772,0.4996982611710158,-1.02590007678234,-1.7697571352364665,-1.202974633052685,-0.7216380024126322,-0.7770829552511448,-0.049775563394003915,1.4562627053913824,-0.61102750549374,,0.9572919071525846,,1.298643903634147,,-1.9841189237316277,0.12383686836950329
2846,1.881601847926285,-0.5795372077311381,-0.2832984747187976,1.400131305181069,2.121962580328911,-0.12514860767997518,-1.2673813706384651,-1.6091330285368766,-0.8607742140833882,-0.25149093591248356,-1.2750529526251733,-1.6120106254612576,0.4604456725961533,,1.8114988465300421,,1.9754440957458803,,1.6950814328807617,0.20674093116878056
2847,-2.425445605680257,-0.5795372077311381,-0.2832984747187976,0.8431980082116697,-0.02410349841070305,0.01193339466724808,-0.925981506412879,-1.1956828315625092,-0.8479874417879578,0.19523535257103536,0.02143363072452774,0.19485838403498373,-2.3877210052096736,,1.2791061612892354,,2.5100802648083307,,0.854981089322856,1.2855711405716843
2848,-0.807872676778254,-0.5795372077311381,-0.2832984747187976,1.5548827700632752,1.6041703875638413,-0.1533209873893325,-0.8824719115608272,-1.6020816874739925,-0.47518281217648256,-1.3014369566712187,-0.3059513919186038,-1.1821987730932566,0.28797178793634187,,2.001353469847111,,1.8356479771366596,,0.9613903185425022,0.7915364732075469
2849,-1.619346267280384,-0.5795372077311381,-0.2832984747187976,0.4316959357790515,-0.16994667399470362,-1.02590007678234,-1.0628696415433532,-0.8921286199213562,-1.2051225710787192,-1.1615393711889008,-0.03282894444272611,0.8966298590856759,0.12149814770785386,,0.7326105621137299,,2.100089301588606,,-1.9841189237316277,0.8372874455159857
2850,-0.04202883957606324,-0.5795372077311381,-0.2832984747187976,1.3791090451559767,0.4450069005623148,-0.7609878470930002,-0.7062360448927585,-0.9613213967619829,0.31236138353449383,0.01723213738304111,-0.06405353367342106,-1.6298245721377045,-1.0563532622009253,,0.6521064624185908,,0.7934642209057058,,1.1616768504989274,1.6257616208960919
2851,0.8341943823453982,-0.5795372077311381,-0.2832984747187976,-0.291925008223874,-1.3423893029630132,-1.02590007678234,-1.1311028823946063,0.013708922659263068,1.6717370464690011,-0.06712340534973785,0.6740900612137919,0.35448510946651646,0.9042706406527518,,-0.47811507469752934,,-0.5148549095021692,,-1.9841189237316277,0.897619116548503
2852,0.1681773033550762,-0.5795372077311381,-0.2832984747187976,0.64732268586031,-0.7543733070447025,-0.8184227483199946,-0.2620975554150798,-1.0376588880142812,0.9321593298024459,0.16277628135243666,0.12591986369819388,0.011686015549791524,0.3997514459164018,,0.07525206321473597,,0.6192057022902565,,-1.9841189237316277,1.3828770356758504
2853,-0.807872676778254,-0.5795372077311381,-0.2832984747187976,0.5436298917961961,-0.35287794345179774,-0.617329365186958,-0.29041790621346475,-0.3778464749188872,1.2614694486303168,-0.5749617629743317,0.4428039637163357,-0.1692309394753964,0.28470755566154327,,0.6570995216338748,,-0.3450042184136283,,0.9406924082696692,1.09965481980353
2854,0.012169424768495531,-0.5795372077311381,-0.2832984747187976,0.26010410490601854,-0.8454896540286341,-0.6318584521998217,-1.5424663206832128,-0.1783794924339625,1.459001005218889,0.6516721067397587,0.8023685157463389,0.050817934472541675,-0.32939194529002286,,-1.2886762600580615,,-0.7252118660750951,,0.6360176923144312,1.0658371217878981
2855,0.21814970639174072,-0.5795372077311381,-0.2832984747187976,-0.0885027841090711,-1.103536042735844,-0.8035958878630755,-0.7232711381614119,-0.45282371342095823,1.8606408074292025,-0.36979423591376676,0.4728053600950158,0.22152000920571832,0.6662400774894295,,0.31760046758843913,,0.6027738686766893,,0.33742531221963495,1.0943849911142804
2856,0.9119049604777535,-0.5795372077311381,-0.2832984747187976,1.4391154565698494,1.1022157441753337,-0.500555163907416,-0.35430400473566864,-1.4390501964512796,-0.40016251877740244,-1.107988824073451,-0.7380115009218102,-1.8318812297009857,-0.01973378061248673,,1.2378842770605243,,1.2332274135991703,,0.9141287886410249,1.3716469739365693
2857,1.061204386160189,1.7057637046951224,-0.2832984747187976,-0.41202406122667734,-0.2142531316595841,-0.5972617138329928,0.1285160333063534,-0.17953223619914954,1.8845047813876021,0.6292422538221402,0.0675503853218239,0.5297257033246288,-0.10782978964502701,,0.1932879418968752,,0.3148822891908791,,0.7732830997709561,0.46212631497388884
2858,-0.5244571484642803,-0.5795372077311381,-0.2832984747187976,-0.20787838067803316,-0.3357929270845281,-0.7323123102570613,0.5921792851657605,-0.6635406229274131,1.4838545397714464,-1.1919767902576326,0.021977045161495616,0.39879315694627804,-0.8067525722824975,,0.5260169648069216,,-1.3654658462812836,,-0.8040592443708151,0.7012487250255949
2859,-0.09741745945377644,-0.5795372077311381,-0.2832984747187976,-0.018531440456887524,-1.4016713647236343,-1.02590007678234,-1.016950187122178,0.1310964319810557,1.2853984306914468,-0.4820408958882225,0.2777108123818772,-0.1208714301028382,-0.926701818063447,,-0.9631516546714709,,-0.344897290007642,,-1.9841189237316277,1.2702302354872006
2860,1.3384406507432651,1.7057637046951224,-0.2832984747187976,0.0339207659443645,-0.6749351456489312,-0.8345964395312553,-0.7024050636824065,-0.4184442316944985,1.3109757135041578,-0.29393119250177435,0.3035589588447771,-0.19609919555092833,-0.26552259236871056,,-0.8616782646621493,,-2.123220389138975,,-0.8282737504117835,1.3237435948620606
