origin_msoacode,avg_time_from_origin_rail_UNWEIGHTED,"Underground, metro, light rail, tram",cumulative_time_rail,avg_time_rail
E02000737,116.71816426238765,991.0,21549.15151975,21.744855216700305
E02000738,115.75712946687547,1039.0,21698.89712670998,20.884405319258885
E02000739,114.17493508855968,1061.0,20467.615930460008,19.290872696003778
E02000740,112.39021959538516,1016.0,16971.32951647,16.704064484714568
E02000741,114.9913028821501,940.0,19133.6957964,20.354995528085105
E02000742,116.77101286445387,750.0,15740.378073940008,20.987170765253346
E02000743,113.33647575950566,857.0,16262.288078250005,18.975832063302224
E02000744,114.13454549902082,872.0,17204.333272350003,19.729739991227067
E02000745,116.11033077735063,1031.0,20425.516825400013,19.811364525121252
E02000746,118.82509827075387,994.0,22734.897643200005,22.872130425754534
E02000747,113.58965982749609,2436.0,37721.46048439997,15.485000198850562
E02000748,117.10056114447967,868.0,17844.4422887,20.55811323582949
E02000749,115.26018924589623,868.0,16567.6979889,19.087209664631335
E02000750,116.75045677321164,2645.0,51878.81662180001,19.61391932771267
E02000751,118.208263963969,1744.0,39773.271336399994,22.805774848853208
E02000752,124.88096063113467,614.0,17035.9302945,27.745814811889254
E02000753,123.01387052818077,746.0,20198.231908190006,27.075377893016093
E02000754,118.99418642805671,1151.0,27099.088371440004,23.54395166936577
E02000755,119.89992033546694,662.0,16603.231391,25.080409956193357
E02000756,121.84487623718904,1584.0,41054.43609940003,25.91820460820709
E02000757,115.88405140104126,2598.0,55118.258331500016,21.21564985816013
E02000758,120.71964888327027,465.0,11757.8600577,25.28572055419355
E02000759,116.96465222887095,2043.0,45364.41829000003,22.20480581987275
E02000760,119.9513345863911,700.0,16989.328937400005,24.270469910571435
E02000762,117.7401865421334,817.0,17771.189752600003,21.75176224308446
E02000763,119.717184951371,870.0,19314.206646149993,22.200237524310335
E02000764,114.82145514910435,2729.0,54218.6062225,19.867572818798095
E02000765,118.51465921399105,948.0,21963.54691379999,23.16829843227847
E02000767,119.24673032228281,1000.0,22849.595816660018,22.849595816660017
E02000768,115.87715441913646,1060.0,21130.652080800013,19.934577434716992
E02000769,121.14545170842909,911.0,23567.414207499998,25.869828987376508
E02000770,120.45734312746403,830.0,20196.123588610004,24.33267902242169
E02000772,119.16296732764762,516.0,12666.429383360004,24.547343766201557
E02000773,119.43012270548527,992.0,23097.881131199985,23.284154366129016
E02000774,117.21491455362477,502.0,11331.468915399999,22.572647241832666
E02000776,118.6613681713375,508.0,12362.8147018,24.336249412992125
E02000777,114.16559703986921,724.0,14064.004658199998,19.42542079861878
E02000779,117.57466124126512,642.0,13661.253370350005,21.279210857242997
E02000780,118.55671151428372,906.0,19627.830635719998,21.66427222485651
E02000781,118.12295180384703,835.0,18786.278805300026,22.498537491377277
E02000782,118.18513506805293,583.0,12495.631644250003,21.433330436106353
E02000783,117.56913810290223,450.0,9819.841674100004,21.821870386888897
E02000784,112.49067714356384,1317.0,25278.98149210001,19.194367116249058
E02000785,117.46223772962034,1457.0,34535.01844780002,23.702826662868926
E02000786,113.93035846457397,726.0,14319.374523599992,19.72365636859503
E02000787,118.93404007047275,1120.0,27286.727609589994,24.363149651419636
E02000788,116.3441397557617,340.0,7444.578372659998,21.895818743117644
E02000789,117.03973566585748,551.0,12672.538878140007,22.99916311822143
E02000790,119.46366061034531,272.0,6501.071307399999,23.900997453676467
E02000791,117.6449363158229,613.0,14047.491733679997,22.915973464404562
E02000792,120.01342012602461,446.0,11423.043765,25.612205751121078
E02000793,121.47992933577302,183.0,4368.255356400001,23.870247849180334
E02000794,119.69637900681128,179.0,4192.250944949999,23.42039634050279
E02000795,118.74829889930571,184.0,4347.051063600001,23.625277519565223
E02000796,122.57501457399026,221.0,6883.530831800001,31.147198333936654
E02000797,119.01668207614763,241.0,5945.918464879998,24.671860850124474
E02000798,125.69142800313813,243.0,7098.993184199999,29.21396372098765
E02000799,122.36901295660329,160.0,4184.125391199998,26.15078369499999
E02000800,120.55167715581841,180.0,4779.8882985,26.554934991666666
E02000801,124.7461461469004,115.0,3415.3770491299992,29.698930861999994
E02000802,125.60240810982788,107.0,3566.430621569999,33.33112730439252
E02000803,126.22249145846388,124.0,4065.9831986000013,32.79018708548388
E02000804,122.77395902691302,114.0,2950.9790741000006,25.885781351754392
E02000805,122.5799851330652,131.0,3580.943476299999,27.335446383969458
E02000806,127.1280977259967,80.0,2495.5917206000004,31.194896507500005
E02000807,108.3107783010554,2384.0,27330.169280899998,11.463997181585569
E02000808,109.40248485629758,1185.0,15674.737159500006,13.227626294936714
E02000809,112.172201473573,2253.0,34846.902802600016,15.466889836928546
E02000810,109.11567132615751,1377.0,17238.846780999997,12.519133464778502
E02000812,107.520630888436,1038.0,13119.36574891,12.639080682957612
E02000813,109.85729429594491,1543.0,21296.27160039999,13.801861050162014
E02000814,108.88107264884071,2316.0,27907.808706300006,12.050003759196894
E02000815,109.10193002069735,784.0,10968.032035639997,13.989836780153057
E02000816,109.93847249732802,882.0,12418.583685179994,14.080026853945572
E02000817,110.70754579325066,645.0,9563.852594600003,14.827678441240314
E02000818,109.63066967730173,643.0,9533.480221250004,14.826563330093318
E02000819,110.66240464332729,516.0,8174.961205499999,15.842948072674416
E02000820,108.56013537780582,1192.0,15730.075476579996,13.196372044110735
E02000821,110.59007300178489,380.0,5954.33798695,15.669310491973686
E02000822,110.05936259300789,442.0,7173.3723273999985,16.229349157013573
E02000823,110.40386127543522,623.0,9573.879384869992,15.367382640240757
E02000824,110.91539615654212,365.0,6294.6160928,17.24552354191781
E02000825,111.38522000134991,431.0,7237.959031060004,16.793408424733187
E02000826,111.18359758283881,425.0,6898.6856087999995,16.232201432470585
E02000827,110.92708394347589,582.0,9320.284602149999,16.014234711597936
E02000828,111.70031767485096,362.0,7042.814260500001,19.45528801243094
E02000829,111.85861964807215,568.0,9980.277184339997,17.570910535809855
E02000830,111.33761672712542,520.0,8161.044552490002,15.694316447096158
E02000831,112.39257316150471,457.0,8205.525371699996,17.955197749890583
E02000832,112.90809306601876,306.0,5631.580701399999,18.403858501307187
E02000833,114.59257404441799,311.0,5660.255645250001,18.200178923633445
E02000834,112.80392389718105,498.0,8712.405246400001,17.494789651405625
E02000835,114.43569707450334,334.0,6135.1807051,18.368804506287425
E02000836,113.7248602897045,401.0,7128.316045099999,17.776349239650873
E02000837,122.5273024101939,421.0,11208.8095082,26.624250613301662
E02000838,114.0429236225062,416.0,7306.36269278,17.56337185764423
E02000839,114.76963934386896,366.0,7006.541710799999,19.143556586885243
E02000840,124.56543987246252,380.0,9383.7658827,24.694120743947366
E02000841,125.41980058154469,348.0,9470.812544399996,27.21497857586206
E02000842,128.11640469711148,429.0,12940.996756599996,30.165493605128194
E02000843,122.46055385742218,262.0,5941.2620317,22.676572640076337
E02000844,126.71427684595655,267.0,7685.411903810001,28.784314246479404
E02000845,125.47017932107198,185.0,5163.1820213,27.909092007027027
E02000846,126.91897943695363,284.0,8889.825749799998,31.30220334436619
E02000847,126.39350265185927,266.0,8301.654262579998,31.209226551052623
E02000848,127.56963147086529,283.0,9237.067074999997,32.63981298586572
E02000849,122.66128415517254,105.0,2404.0901293000006,22.896096469523815
E02000850,121.1549600342731,189.0,3896.0164245000014,20.61384351587302
E02000851,126.85365643024565,241.0,7476.2668155,31.021854006224068
E02000852,126.458031110365,167.0,4949.603014879998,29.638341406467056
E02000853,129.09182480742388,205.0,6852.785223759999,33.42822060370731
E02000854,125.4971276623994,92.0,2675.9133483400005,29.086014655869572
E02000855,129.1591476086566,115.0,3739.006150619999,32.513096961913035
E02000856,123.5183435167754,88.0,2299.1908801,26.127169092045452
E02000857,126.1133185160367,147.0,4349.367363630001,29.587533085918373
E02000858,122.61714140310403,76.0,1768.4752455999999,23.269411126315788
E02000859,125.61298741745091,80.0,2128.6203913599998,26.607754891999996
E02000860,126.94240534430661,111.0,3368.5165500999997,30.346995946846842
E02000861,127.97714537017067,70.0,2191.3876175999994,31.305537394285707
E02000863,132.435162277587,53.0,1825.3647849999998,34.440844999999996
E02000864,110.36316492214945,1058.0,17556.885463300005,16.59440970066163
E02000865,106.30275677829627,878.0,11953.19387518999,13.614116030968098
E02000866,107.55144025303692,1704.0,22840.813500460004,13.404233274917843
E02000867,109.46762041737216,2721.0,37756.215321799995,13.875860096214625
E02000868,106.07521440922659,932.0,12804.329628260004,13.738551103283266
E02000869,105.45707325166522,554.0,7118.954121640003,12.85009769249098
E02000870,106.75247049192609,1137.0,15235.56974432,13.399797488408092
E02000871,110.82335549230632,1303.0,19587.4540546,15.03258177636224
E02000872,106.3159840677543,895.0,12241.380564500001,13.677520183798883
E02000873,107.12203127632773,1046.0,14194.820575679994,13.570574164130013
E02000874,107.24006246955987,924.0,12254.673158900005,13.262633288852818
E02000875,108.90403442523272,1453.0,20091.874315700014,13.827855688713017
E02000876,107.32650386944891,1142.0,16006.483138710006,14.016184885035031
E02000877,107.55073995021819,1358.0,18314.447823020007,13.486338603107516
E02000878,107.80334644183385,1297.0,17674.704352250006,13.627374211449503
E02000879,107.08984473742657,904.0,11514.554165280002,12.737338678407083
E02000880,106.73197740809636,719.0,9534.901239330005,13.261336911446461
E02000881,110.27448419033148,774.0,10474.44734045,13.532877700839794
E02000882,107.54075226592549,964.0,12345.823977130003,12.806871345570542
E02000883,109.77467767325469,760.0,10079.546587340006,13.262561299131587
E02000884,107.2340803257351,1509.0,18626.225274239994,12.343422978290254
E02000885,107.17715403886116,721.0,9111.254484980002,12.636968772510404
E02000886,108.37658448399205,1437.0,16677.499143529985,11.605775326047311
E02000887,109.11637110015664,998.0,13494.055112120002,13.52109730673347
E02000888,107.60362697826704,1623.0,17059.0871231,10.510836181823782
E02000889,107.7926889029817,979.0,11969.52506659,12.226276881092952
E02000890,108.30650138101667,1149.0,13205.483969900002,11.493023472497827
E02000891,110.69444296263555,3352.0,43588.23677852002,13.003650590250603
E02000893,111.28197870055281,1367.0,18340.86733890001,13.416874424945142
E02000894,111.34645333391295,2741.0,37494.179620309995,13.67901481952207
E02000895,118.60550630406915,320.0,8032.778659300002,25.102433310312506
E02000896,118.60088017139257,510.0,12774.590302600007,25.048216279607857
E02000897,116.88991344396072,526.0,12512.101307719999,23.787264843574143
E02000898,116.30223752009418,389.0,9410.989730500001,24.192775656812344
E02000899,115.59512066594364,480.0,10456.453447639997,21.78427801591666
E02000900,114.4428130114503,473.0,10246.696592100003,21.663206325792817
E02000901,115.10117586804631,676.0,14866.157237099995,21.991356859615376
E02000902,114.21895960682735,588.0,13158.056723940006,22.37764748969389
E02000903,112.87291408451577,852.0,17497.387031600007,20.536839238967143
E02000904,114.51887746930427,832.0,18167.828151840004,21.836331913269234
E02000905,112.72431445079012,1162.0,23446.411944639985,20.177635064234067
E02000906,113.41667979179111,1347.0,28462.435790180003,21.13024186353378
E02000907,114.21222716544935,968.0,20854.738040999993,21.544150868801648
E02000908,111.34301628869622,1961.0,37774.09873830001,19.26267146267211
E02000909,114.70781312004418,1256.0,27360.871580799994,21.784133424203816
E02000910,112.3929038265796,1733.0,35698.691803900016,20.599360533121764
E02000911,112.47778973390628,1637.0,33401.103091799996,20.40385039205864
E02000912,113.03313175748679,932.0,18941.997728499988,20.324031897532176
E02000913,113.4173922386116,1181.0,23016.734121300007,19.489190619221006
E02000914,112.78816296355072,1034.0,21080.10857543001,20.386952200609294
E02000915,113.60952350308283,1863.0,35537.140678200005,19.075223123027378
E02000916,110.59503678798788,832.0,16790.6329847,20.18104926045673
E02000917,112.56668395226505,1663.0,31886.699402520004,19.174202887865306
E02000918,112.7161937153732,1830.0,33072.7722466,18.072553140218577
E02000919,111.57070853761996,1872.0,33384.119173490006,17.833396994385687
E02000920,110.90464941068313,1553.0,26330.156817230007,16.954383011738575
E02000921,112.42050045425647,1609.0,30940.134716999986,19.229418717837156
E02000922,113.18049626697267,1433.0,27502.189310939986,19.192037202330766
E02000923,110.29525231871406,697.0,12503.248017919994,17.938662866456234
E02000924,110.14817600248539,1202.0,20812.118030099995,17.314574068302825
E02000925,110.40922098933329,405.0,7007.215080219999,17.301765630172838
E02000926,110.38108367580907,730.0,13722.767414000002,18.7983115260274
E02000927,110.0028549045272,772.0,13383.976251800003,17.336756802849745
E02000928,114.7172652561031,1051.0,22467.12260610001,21.376900671836356
E02000929,110.20019754184112,367.0,6107.457653199999,16.641573986920978
E02000930,110.25709921577872,1251.0,22190.22762677,17.73799170804956
E02000931,110.66624340115256,1499.0,27617.075876100003,18.423666361641097
E02000932,113.80073841419211,1840.0,36483.373267799994,19.827920254239128
E02000933,114.51175261259513,873.0,17631.0483726,20.195931698281786
E02000934,109.85845184733351,971.0,16854.180912850006,17.357549858753867
E02000935,114.8102463566726,241.0,5019.408106300001,20.827419528215774
E02000936,115.0714779048107,1624.0,34134.012826739985,21.01848080464285
E02000937,112.60254123859895,891.0,18167.729348850007,20.39026862946129
E02000938,115.48768722683036,563.0,12094.961388,21.483057527531084
E02000939,111.67295458266764,1660.0,31849.749963200004,19.186596363373496
E02000940,113.08263249052933,673.0,13039.356139799995,19.37497197592867
E02000941,114.03858920062515,695.0,14627.865128899999,21.047287955251797
E02000942,114.70983860590887,2070.0,40636.82862681,19.631318177202896
E02000943,113.99213907091541,2647.0,55530.11818540001,20.978510836947493
E02000944,115.43254193882822,1016.0,19109.800382219993,18.808858643917315
E02000945,116.08626980587402,351.0,7201.838851,20.518059404558407
E02000946,113.44351849093191,659.0,13278.041801299998,20.148773598330802
E02000947,113.84010935312492,1694.0,30856.189274399985,18.214987765289248
E02000948,114.40052841339094,3457.0,72960.51486375004,21.10515327270756
E02000949,113.28989518241944,2119.0,42545.93135199999,20.078306442661628
E02000950,115.480827318678,1210.0,23779.750129599997,19.652686057520658
E02000951,114.00759152327042,1820.0,37025.07129997002,20.343445769214295
E02000952,114.26148625558416,1646.0,33357.28137205999,20.265663044993918
E02000953,114.34597519123022,732.0,15147.755693799994,20.6936553193989
E02000954,114.39900846577021,1315.0,27156.756711960006,20.651526016699624
E02000955,114.722015265305,1087.0,21591.408507240005,19.86330129460902
E02000956,115.09116783543425,1285.0,26403.060313459984,20.547128648606993
E02000957,115.06219812366328,2172.0,42916.89440260001,19.759159485543282
E02000958,117.10226908226649,901.0,20655.53023900001,22.925116802441742
E02000959,116.5494458721702,659.0,14765.178454900004,22.40543012883157
E02000960,105.46005672772796,1055.0,15231.134658300003,14.437094462843605
E02000961,105.66158479259435,1523.0,21783.120353899998,14.302771079382795
E02000962,106.11857187256734,1386.0,20954.241266740002,15.118500192453103
E02000963,107.23122818343816,924.0,13988.548006039997,15.139121218658005
E02000964,106.75710241042503,1644.0,23562.11625533999,14.33218750324817
E02000965,106.18945377489524,2011.0,29673.20181233999,14.755445953426152
E02000966,105.98292839504253,2218.0,31881.23997314998,14.373868337759234
E02000967,105.68176075485336,1474.0,23219.444999600008,15.75267639050204
E02000968,105.87585448968207,994.0,15036.704223299994,15.127469037525145
E02000969,106.49830931769614,824.0,12255.268384560002,14.87289852495146
E02000970,104.60244878425192,1448.0,18780.10055499999,12.969682703729275
E02000971,105.77232165127835,1292.0,20802.22101446,16.100790258869967
E02000972,104.00536490344388,1011.0,13401.851565100003,13.256035178140458
E02000973,106.89967280711984,2072.0,33449.330747939995,16.143499395723936
E02000974,106.86770315267705,1026.0,18114.37468555,17.65533595082846
E02000975,106.98888027226478,2037.0,36643.86232068001,17.989132214374084
E02000976,108.06684834189694,2176.0,33885.9033194,15.572565863694853
E02000977,106.91228101579371,774.0,10182.20978596,13.155309800981913
E02000978,107.45322701079002,794.0,11446.505046600001,14.416253207304788
E02000979,106.40071174349858,1172.0,15225.411283229994,12.990965258728664
E02000980,106.90097182322612,1202.0,17146.76634420001,14.265196625790356
E02000981,106.35517479810721,1704.0,23952.615698809997,14.056699353761736
E02000982,106.905982301804,977.0,14094.33555194,14.426136695946775
E02000983,106.73054755221465,1325.0,18488.855861300006,13.95385348022642
E02000984,161.9531542624359,3.0,236.004998,78.66833266666667
E02000985,160.50170852594078,7.0,566.961484,80.99449771428571
E02000986,159.68266557993357,3.0,70.026016,23.342005333333333
E02000987,156.74397795507153,3.0,78.868012,26.289337333333332
E02000988,158.65308844703492,3.0,55.648504,18.549501333333335
E02000989,160.5634439618385,16.0,718.7445897,44.92153685625
E02000990,158.29838594314674,7.0,592.4886746,84.64123922857142
E02000991,165.4645020786555,5.0,564.467746,112.89354920000001
E02000992,154.26150914495238,3.0,202.8038126,67.60127086666667
E02000993,157.71228527076764,4.0,84.79943700000001,21.199859250000003
E02000994,157.41998111570598,2.0,177.58753199999998,88.79376599999999
E02000995,167.7508327340786,4.0,391.50501799999995,97.87625449999999
E02000996,157.09433039484819,8.0,300.2100945,37.5262618125
E02000997,155.32320305358894,1.0,157.71956,157.71956
E02000998,155.96117514130037,5.0,672.690273,134.5380546
E02000999,153.68023442192052,2.0,30.929645,15.4648225
E02001000,155.4574530181361,5.0,219.533298,43.9066596
E02001001,156.64902025443317,6.0,825.5427119999999,137.590452
E02001002,156.29020387369815,20.0,364.9433159,18.247165795
E02001003,157.28661403085692,10.0,1145.9020942999998,114.59020942999999
E02001004,155.17229601479482,2.0,317.0236,158.5118
E02001005,154.7745872100267,1.0,161.29419,161.29419
E02001006,156.22633373251614,1.0,158.59978,158.59978
E02001007,154.47028675226971,83.0,1862.2565435000001,22.436825825301206
E02001008,156.7257083665181,2.0,48.852886,24.426443
E02001009,156.30669505856142,2.0,174.655327,87.3276635
E02001010,155.84267120447143,1.0,14.456056,14.456056
E02001011,152.63453236496312,1.0,25.484827,25.484827
E02001012,156.54281763437837,3.0,216.09675600000003,72.03225200000001
E02001013,155.88378985110387,6.0,388.085099,64.68084983333334
E02001014,152.84959008720978,2.0,52.043501,26.0217505
E02001015,154.11423876221772,4.0,191.66942933,47.9173573325
E02001016,156.16202288293965,1.0,155.24187,155.24187
E02001017,152.30564830252692,27.0,530.6625931,19.654170114814814
E02001018,153.72092466389356,2.0,200.08378199999999,100.04189099999999
E02001019,164.48125728457183,48.0,1371.6344072,28.575716816666667
E02001020,162.20411504900764,51.0,1567.7187584,30.739583498039217
E02001021,163.19344514556408,87.0,2797.5770861,32.15605846091954
E02001022,158.88993845275698,107.0,2459.1283774999993,22.98250820093457
E02001023,157.7107390558952,78.0,1783.4647408000003,22.864932574358978
E02001024,157.74952525931093,116.0,3117.4532487999995,26.87459697241379
E02001025,157.0648019804472,68.0,1606.4696292999997,23.62455337205882
E02001026,155.77963637828913,155.0,2809.03811098,18.122826522451614
E02001027,155.8082857637281,149.0,2671.8376809999995,17.93179651677852
E02001028,157.52110105615856,90.0,2715.0661074,30.167401193333333
E02001029,154.37914570083294,120.0,2542.3101209000006,21.18591767416667
E02001030,158.51703266207454,62.0,1370.1889767999999,22.09982220645161
E02001031,152.4729011587699,62.0,1229.3750531,19.828629888709678
E02001032,156.05642065417288,167.0,2974.2701864,17.810001116167665
E02001033,156.50018226540362,223.0,4071.7882409600006,18.259140093991036
E02001034,154.74821484756242,269.0,4433.095337699999,16.479908318587356
E02001035,150.5832422821414,142.0,2065.8847597999998,14.54848422394366
E02001036,153.71907791616465,176.0,2784.2624534,15.81967303068182
E02001037,151.72660679027953,220.0,4120.665527599999,18.73029785272727
E02001038,149.95826059596624,289.0,4808.441645049999,16.638206384256055
E02001039,148.59624821063758,287.0,4361.872061399999,15.198160492682925
E02001040,148.34465379077866,174.0,2247.8436044,12.918641404597702
E02001041,146.23322162350158,406.0,4565.27470102,11.244518968029556
E02001042,146.25346698877078,234.0,3440.1351968000004,14.701432464957266
E02001043,147.5198341505896,111.0,1935.8825785,17.44038359009009
E02001044,144.79536821553992,192.0,2513.412004,13.090687520833333
E02001045,146.3118583639027,74.0,1316.9462832799998,17.796571395675674
E02001046,144.80796671995554,29.0,521.121665,17.969712586206896
E02001047,144.9455851519875,25.0,665.637189,26.62548756
E02001048,146.2856273376335,307.0,3422.6865538000006,11.148816136156354
E02001049,144.71329553888373,12.0,189.6440359,15.803669658333334
E02001050,143.6324930142579,59.0,813.20693714,13.783168426101696
E02001051,143.6170239570617,7.0,83.9199606,11.9885658
E02001052,142.42143765011008,257.0,2806.6133280599997,10.920674428249026
E02001053,142.34878204806273,17.0,224.0624962,13.180146835294117
E02001055,143.5877323880436,11.0,264.98477379999997,24.08952489090909
E02001056,144.45931573513417,9.0,156.531577,17.392397444444445
E02001057,139.1044540851683,97.0,1410.1156772999998,14.537275023711338
E02001059,140.6415702212051,39.0,1612.6070588000002,41.34889894358975
E02001061,141.87549275415904,19.0,275.65332200000006,14.50806957894737
E02001062,139.42741306078992,34.0,806.7373972,23.727570505882355
E02001063,139.26952033409253,39.0,1005.1246359999999,25.772426564102563
E02001064,139.43050897258718,16.0,571.7063709,35.73164818125
E02001065,142.98554338918652,15.0,260.157663,17.3438442
E02001066,138.29799824375235,25.0,894.8663008999998,35.794652035999995
E02001067,139.33656563081948,12.0,504.031253,42.002604416666664
E02001068,140.3443313693832,16.0,656.3952677,41.02470423125
E02001069,139.62998606107544,20.0,476.56203679999993,23.828101839999995
E02001070,137.90077262903233,35.0,1016.2191506999998,29.03483287714285
E02001071,138.2971896042633,18.0,636.5797423,35.36554123888889
E02001072,141.13331042176904,39.0,1145.7416997999999,29.3779923025641
E02001073,141.30350278844114,61.0,1103.29616822,18.086822429836065
E02001074,140.11601510393564,19.0,861.9382111000002,45.36516900526317
E02001075,137.26230218173893,18.0,420.307056,23.350392
E02001076,137.43372649759036,31.0,950.7517033,30.669409783870968
E02001077,140.49981080154856,24.0,516.5256616,21.521902566666668
E02001078,136.72839589108472,17.0,705.3448129999999,41.49087135294117
E02001079,139.6460734589031,14.0,398.10120866000005,28.43580061857143
E02001080,136.96931695606972,25.0,677.4557917999999,27.098231671999997
E02001081,141.86603369418896,37.0,737.7209237500001,19.938403344594597
E02001082,139.12510345077618,14.0,570.2210420000001,40.730074428571434
E02001083,139.25829808353782,8.0,442.98739209999997,55.373424012499996
E02001084,137.0397612163726,12.0,607.432589,50.61938241666667
E02001085,136.34223508228436,6.0,215.56912000000003,35.92818666666667
E02001086,139.61346650094876,16.0,815.5245168000001,50.97028230000001
E02001087,138.24506153264878,24.0,1046.4550834999998,43.602295145833324
E02001088,141.67273578198888,38.0,422.4629364,11.117445694736842
E02001089,137.3730665458774,10.0,408.54043650000006,40.85404365000001
E02001090,140.09908583511964,11.0,804.769985,73.16090772727273
E02001091,143.5534199549502,135.0,1807.9058165000001,13.391894937037039
E02001092,142.19503664863228,17.0,210.23485269999998,12.366756041176469
E02001093,141.68067384169606,3.0,184.772842,61.59094733333333
E02001094,142.9760103145038,6.0,90.1019074,15.016984566666666
E02001095,144.19827880929606,14.0,366.841318,26.202951285714285
E02001096,142.62282266625454,8.0,343.692054,42.96150675
E02001097,142.57066129373698,4.0,85.344788,21.336197
E02001098,154.66144596225493,2.0,41.467983000000004,20.733991500000002
E02001099,155.99965917371998,2.0,54.740669999999994,27.370334999999997
E02001100,155.60084934343814,1.0,27.132640000000002,27.132640000000002
E02001101,153.44852754092503,1.0,158.11972,158.11972
E02001102,152.5298047583168,7.0,442.001656,63.14309371428572
E02001103,158.73184054667374,3.0,238.578832,79.52627733333334
E02001104,153.49457454610513,3.0,208.122948,69.37431600000001
E02001105,151.73415734735457,4.0,226.092592,56.523148
E02001106,151.22489993014827,3.0,327.536689,109.17889633333334
E02001107,148.095676962123,6.0,249.49013699999998,41.581689499999996
E02001108,151.34323350937385,1.0,22.368296,22.368296
E02001109,151.73615074996516,1.0,17.074198000000003,17.074198000000003
E02001110,153.06994156918452,8.0,874.795266,109.34940825
E02001111,150.14008170877685,0.0,0.0,
E02001112,146.94677350572167,5.0,222.16463,44.432925999999995
E02001113,149.45399810026345,1.0,34.164635,34.164635
E02001114,148.33916556987936,2.0,25.860906,12.930453
E02001115,151.2649831261214,0.0,0.0,
E02001116,150.2084087674909,5.0,116.06268200000001,23.2125364
E02001117,157.5779139861966,2.0,197.41787,98.708935
E02001118,152.89984486197793,1.0,165.33635,165.33635
E02001119,149.40398969281645,1.0,146.99567,146.99567
E02001121,148.68494372813458,1.0,152.11029,152.11029
E02001123,149.88089473971658,4.0,358.427795,89.60694875
E02001124,146.7695617432667,5.0,75.873989,15.174797799999999
E02001125,145.77317391528942,1.0,17.358670999999998,17.358670999999998
E02001126,149.2339208337314,4.0,98.433955,24.60848875
E02001127,147.41082537433246,1.0,17.746498000000003,17.746498000000003
E02001128,146.86371408085512,8.0,541.2929300000001,67.66161625000001
E02001129,145.60206203892932,4.0,77.618242,19.4045605
E02001130,146.0009731455211,5.0,236.86742050000004,47.373484100000006
E02001131,145.37438894127183,8.0,122.8753593,15.3594199125
E02001132,159.16932176011636,3.0,57.7480847,19.249361566666668
E02001133,159.93796886611557,5.0,443.93004,88.78600800000001
E02001134,157.16980210658275,0.0,0.0,
E02001135,156.39200670681814,4.0,46.9884194,11.74710485
E02001136,156.45950887554514,0.0,0.0,
E02001137,159.42351518794644,9.0,358.37176139999997,39.8190846
E02001138,157.01023077024007,4.0,211.31019270000004,52.82754817500001
E02001139,155.12565784894207,3.0,198.93358999999998,66.31119666666666
E02001140,155.56882847239223,4.0,379.94680800000003,94.98670200000001
E02001141,154.259191705833,7.0,112.6479322,16.092561742857143
E02001142,155.4689147447296,7.0,586.7647619999999,83.82353742857141
E02001143,154.82272103662726,3.0,200.473834,66.82461133333334
E02001144,156.29100901476136,0.0,0.0,
E02001145,157.9916122348147,1.0,24.167997,24.167997
E02001146,153.25317333655025,5.0,99.407822,19.8815644
E02001147,155.62139947266996,1.0,11.788031,11.788031
E02001148,153.78207774045256,11.0,223.40051499999998,20.309137727272727
E02001149,153.44557829352382,14.0,389.14280956000005,27.79591496857143
E02001150,159.49565995164616,24.0,866.2432296000001,36.0934679
E02001151,152.494751969823,16.0,262.5666626,16.4104164125
E02001152,150.49105152746858,4.0,166.62367,41.6559175
E02001153,149.3615884438271,8.0,150.120651,18.765081375
E02001154,147.91416921661556,8.0,162.6558641,20.3319830125
E02001155,147.89986423636987,17.0,207.06270629999997,12.180159194117646
E02001156,146.66822480930455,13.0,583.1620805000001,44.858621576923085
E02001157,155.37334862231668,4.0,220.489429,55.12235725
E02001158,154.5351640034107,2.0,198.725815,99.3629075
E02001159,153.99939163152354,4.0,71.182436,17.795609
E02001160,154.93954783487683,3.0,70.86488200000001,23.621627333333336
E02001161,149.15894476056758,5.0,45.646643499999996,9.129328699999999
E02001162,150.12357962825945,4.0,186.62196600000001,46.655491500000004
E02001163,152.97296376680998,9.0,283.9942039,31.554911544444444
E02001164,148.90059041409515,7.0,105.048883,15.006983285714286
E02001165,150.09995001109556,3.0,66.420229,22.140076333333337
E02001166,143.33647293204578,11.0,159.82931896000002,14.529938087272729
E02001167,144.17746078850692,17.0,320.85426714,18.87378042
E02001168,148.1852363990208,24.0,622.6915962,25.945483175000003
E02001169,151.71485022167795,16.0,717.4170680000001,44.838566750000005
E02001170,149.8446771418688,15.0,650.938518,43.395901200000004
E02001171,147.10500463277296,11.0,80.668454,7.3334958181818175
E02001172,142.41570239745346,34.0,491.0434222999999,14.44245359705882
E02001173,144.33328833812016,21.0,362.18719200000004,17.247009142857145
E02001174,146.0104013317401,14.0,574.62783186,41.04484513285714
E02001175,148.68856588745948,45.0,935.3513643,20.785585873333332
E02001176,147.2217254512847,185.0,3047.6383708000003,16.473720923243246
E02001177,145.67412565756166,297.0,3345.9492052,11.26582223973064
E02001178,143.3414555265888,141.0,1646.8740135,11.679957542553192
E02001179,144.43817078459492,137.0,1302.7803639399997,9.509345722189778
E02001180,143.94971576684023,14.0,351.7006211,25.121472935714284
E02001181,149.29637784266063,35.0,437.28153030000004,12.49375800857143
E02001182,147.68650899067342,97.0,837.2787550800001,8.631739743092785
