origin_msoacode,avg_time_from_origin_bus_UNWEIGHTED,"Bus, minibus or coach",cumulative_time_bus,avg_time_bus
E02006231,330.9154342,238,4837.073928,20.32384003
E02006232,332.107534,53,929.9598486,17.54641224
E02006233,334.3166176,72,1708.239646,23.72555064
E02006234,333.7340265,99,1737.345433,17.54894377
E02006235,324.9353681,52,2090.560286,40.20308242
E02006236,324.3591288,61,1593.949132,26.13031364
E02006237,328.3472199,95,2025.810055,21.32431637
E02006238,309.5691625,108,1646.533828,15.24568359
E02006239,306.5324138,38,905.0116791,23.81609682
E02006240,304.8312074,31,1558.907102,50.28732588
E02006241,311.176463,55,1434.916176,26.08938501
E02006242,309.9015803,50,2020.810055,40.4162011
E02006243,310.256199,101,3269.770913,32.37396944
E02006245,338.0963912,324,5293.992396,16.3394827
E02006246,335.0689844,198,3009.02029,15.19707217
E02006247,334.3809909,367,7060.237367,19.237704
E02006248,337.5418382,228,3180.419768,13.94920951
E02006249,331.6767394,141,2115.775688,15.00550133
E02006250,330.2168617,355,8077.150103,22.7525355
E02006251,327.7951553,376,6877.742717,18.29186893
E02006252,340.4739424,258,4057.014916,15.72486401
E02006253,339.4394427,176,3885.76098,22.07818739
E02006254,332.3245625,414,6376.921775,15.40319269
E02006255,333.7287184,268,5141.603846,19.18508898
E02006256,327.1535223,270,4469.635416,16.55420524
E02006257,332.3001084,324,3982.593499,12.29195524
E02006258,338.859344,317,5281.299944,16.66025219
E02006259,332.3001017,380,5783.122538,15.21874352
E02006260,341.7145514,423,8878.45484,20.98925494
E02006261,330.8024994,40,1683.742927,42.09357316
E02006262,326.7086924,47,1356.161926,28.85450907
E02006263,332.9154458,22,561.522483,25.52374923
E02006264,323.81723,59,2055.406054,34.83739074
E02006265,325.4160941,34,548.7110057,16.13855899
E02006266,324.697274,63,1342.384909,21.30769696
E02006267,325.8834862,59,1962.36365,33.26040085
E02006268,326.4092427,46,926.8818948,20.14960641
E02006269,330.7297864,31,501.8688181,16.18931671
E02006270,323.4169938,70,1039.991185,14.85701693
E02006271,323.7529432,84,1529.048023,18.20295266
E02006272,332.475497,130,2596.97642,19.97674169
E02006273,307.1768145,60,1336.031061,22.26718435
E02006274,307.1436448,73,1986.63154,27.21413069
E02006275,317.8802972,147,2685.396065,18.26800044
E02006276,313.2919324,52,1172.748895,22.55286337
E02006277,316.7632919,70,829.2525506,11.84646501
E02006278,314.3299802,60,1683.17937,28.05298949
E02006279,315.3217866,81,1380.184876,17.03931946
E02006280,313.4410878,63,1327.491074,21.07128689
E02006281,315.4682794,63,1734.077312,27.5250367
E02006282,316.9044545,36,1319.938986,36.66497183
E02006283,320.7690547,42,1875.115854,44.64561557
E02006284,316.6639903,163,5979.702614,36.68529211
E02006285,317.4482021,171,6811.140064,39.83122845
E02006286,317.4188715,268,10042.92607,37.47360473
E02006287,329.2078599,23,1166.849378,50.73258167
E02006288,328.81165,35,1530.58156,43.7309017
E02006289,328.8057181,27,356.4138998,13.20051481
E02006290,329.0136477,63,1422.771018,22.58366695
E02006291,335.1444638,72,2441.059089,33.90359846
E02006292,343.3637638,51,1254.991395,24.60767441
E02006293,333.8054865,72,2191.202319,30.43336553
E02006294,334.5645592,84,2520.761239,30.00906237
E02006295,344.5009101,185,3722.336649,20.12073864
E02006296,339.5605945,300,7966.003826,26.55334609
E02006297,341.4457919,123,1970.435846,16.01980362
E02006298,350.3346831,93,2122.004011,22.81724743
E02006299,349.6935106,40,1381.549358,34.53873395
E02006300,352.1718077,82,2229.237673,27.18582527
E02006301,347.439501,67,2334.476939,34.84293938
E02006302,353.2795137,47,1672.802076,35.59153354
E02006303,352.4500392,100,2581.144266,25.81144266
E02006304,350.979651,68,2177.699778,32.02499674
E02006305,346.7421953,146,4661.969726,31.93129949
E02006306,349.0837198,56,1386.335156,24.75598493
E02006307,342.8851045,54,1247.942085,23.11003861
E02006308,343.7558682,114,4186.801667,36.72633042
E02006309,339.1872593,74,1699.006822,22.95955165
E02006310,341.1756406,121,2201.629814,18.19528772
E02006311,334.7899567,75,2605.747797,34.74330396
E02006312,336.8816766,74,2634.616841,35.60293029
E02006313,338.0566008,133,2201.195842,16.55034468
E02006314,334.3986561,80,2723.255238,34.04069047
E02006315,339.4483475,32,1095.262172,34.22694288
E02006316,327.9584566,52,1433.415553,27.56568372
E02006317,322.9988696,144,4252.720602,29.53278196
E02006318,317.286381,122,2485.799952,20.37540944
E02006319,325.0744178,187,4890.603001,26.15295723
E02006320,324.5922785,75,2219.643154,29.59524206
E02006321,318.4673838,76,1488.702956,19.58819679
E02006322,322.128518,120,2709.101527,22.57584606
E02006323,321.4205405,41,997.910724,24.33928595
E02006324,322.4654287,45,1217.829779,27.06288398
E02006325,321.0966601,101,3041.04192,30.10932594
E02006326,322.6530506,32,1658.63098,51.83221812
E02006327,322.6343097,17,608.1737222,35.77492484
E02006328,324.0442249,62,1953.225167,31.50363173
E02006329,325.7317285,46,1382.541016,30.05523948
E02006330,321.3890108,49,1593.753958,32.52559099
E02006331,330.002245,85,2573.747361,30.27938072
E02006332,328.2012332,18,731.0402236,40.61334576
E02006333,333.5713104,36,1664.183483,46.22731897
E02006334,331.4752772,17,691.96227,40.70366294
E02006335,328.6240946,193,5136.279936,26.61284941
E02006336,332.1952981,256,6759.320344,26.40359509
E02006337,332.3579748,122,3378.251551,27.69058648
E02006338,332.8969701,115,2749.729338,23.9106899
E02006339,337.0219618,190,5023.15526,26.43765927
E02006341,337.4685327,187,5567.69601,29.77377546
E02006342,338.7661942,137,4655.28087,33.98015234
E02006343,342.5262849,64,2333.873173,36.46676834
E02006344,337.6958507,54,1303.520681,24.13927187
E02006345,341.6396527,34,1764.518967,51.89761667
E02006346,349.1972812,22,1445.548339,65.70674268
E02006347,349.2903068,31,1011.365168,32.62468285
E02006348,338.1784243,161,3238.518673,20.11502281
E02006349,344.6006871,238,2834.196808,11.90838995
E02006350,340.3403099,215,4683.357825,21.78305965
E02006351,346.1627949,202,2774.021391,13.73277916
E02006352,345.2600435,175,2124.244701,12.13854115
E02006353,350.958584,73,2563.288106,35.1135357
E02006354,346.0015825,141,2645.478327,18.76225764
E02006355,349.2054316,339,7019.543046,20.70661665
E02006356,345.8135137,229,3145.734764,13.73683303
E02006357,351.9603242,76,2110.083776,27.76426022
E02006358,346.8131744,112,2469.595192,22.04995707
E02006359,346.8999835,39,772.3804835,19.80462778
E02006360,352.3698808,74,2542.402442,34.35678976
E02006361,349.9260245,29,741.891511,25.5824659
E02006362,340.4352738,40,1254.186956,31.35467389
E02006363,342.2298831,19,666.1136745,35.05861445
E02006364,337.7501986,118,3258.87487,27.61758365
E02006365,338.5812787,38,857.5798935,22.56789193
E02006366,340.8284192,47,1412.886893,30.06142326
E02006367,344.7591621,24,497.916015,20.74650063
E02006368,350.7085042,28,977.495731,34.91056182
E02006369,344.244691,29,834.5417278,28.77730096
E02006370,345.5352111,34,1203.398653,35.39407803
E02006371,346.1250285,52,1134.84968,21.8240323
E02006372,349.3028268,65,1691.051848,26.01618227
E02006373,353.5867472,34,1163.025172,34.20662272
E02006374,325.2155057,39,1416.615527,36.32347504
E02006375,344.8865079,44,1504.026868,34.18242882
E02006376,344.6251243,121,3342.754582,27.62607092
E02006377,346.9501103,38,1271.172155,33.45189881
E02006378,348.0524693,134,4609.392708,34.39845304
E02006379,347.9715534,114,2749.375028,24.11732481
E02006380,347.1061732,36,1250.326593,34.73129425
E02006381,345.9841335,43,1694.711563,39.41189681
E02006382,344.146593,158,3629.37408,22.97072203
E02006383,337.0407193,56,2514.559602,44.90285003
E02006384,336.4295814,186,4841.063352,26.02722232
E02006385,336.5126446,184,4146.850108,22.53722885
E02006386,333.1193802,63,1290.755208,20.4881779
E02006387,331.947864,57,1008.299914,17.68947217
E02006388,333.8295892,166,4070.129269,24.51885102
E02006389,331.8768888,72,1319.476888,18.32606788
E02006390,329.2060158,201,5160.570335,25.67447928
E02006391,329.9069129,106,3445.567252,32.50535144
E02006392,328.2102606,164,5245.823065,31.98672601
E02006393,310.8589597,76,2124.207241,27.95009527
E02006394,318.9791265,153,6528.480242,42.6698055
E02006395,306.1473078,106,2790.545106,26.32589723
E02006396,307.5138841,53,1817.959625,34.30112501
E02006397,318.8519765,10,463.846058,46.3846058
E02006398,314.5620644,52,1265.690106,24.34019434
E02006399,321.2758016,86,2157.983495,25.09283134
E02006400,322.371207,33,881.179111,26.7023973
E02006401,322.6561068,98,2506.160403,25.57306533
E02006402,328.3167911,44,1701.276531,38.66537571
E02006403,303.2118169,287,5696.779345,19.84940538
E02006404,302.7263566,321,9166.36561,28.55565611
E02006405,304.5105512,267,7346.274129,27.51413531
E02006406,303.9340505,227,4956.034319,21.8327503
E02006407,310.1531521,247,6646.45088,26.90870802
E02006408,310.4349906,229,6795.852782,29.67621302
E02006409,307.5224286,145,3557.088368,24.53164392
E02006410,310.2353982,262,6642.170215,25.35179471
E02006411,305.2616408,87,2064.291251,23.72748565
E02006412,316.8659993,120,3728.185101,31.06820918
E02006413,310.3915816,102,2938.60057,28.80980951
E02006414,311.9241128,58,1672.529307,28.83671219
E02006415,312.9994414,49,1108.160738,22.61552526
E02006416,339.5666673,17,673.802376,39.63543388
E02006417,337.0575223,15,964.822126,64.32147507
E02006418,337.2940394,39,1029.548301,26.39867439
E02006419,343.7727474,207,4571.302863,22.08358871
E02006420,343.0282497,35,594.2185285,16.97767224
E02006421,341.2073928,51,975.2023941,19.12161557
E02006422,339.3336497,44,542.7654073,12.33557744
E02006423,344.8522731,162,3445.405828,21.26793721
E02006424,342.292404,47,994.201851,21.15323087
E02006425,341.0723207,65,900.2513101,13.85002016
E02006426,344.8089592,37,711.099675,19.21891014
E02006427,346.6361079,66,1536.56194,23.28124151
E02006429,351.1388838,141,4619.869064,32.76502882
E02006430,347.8106878,227,7086.778072,31.21928666
E02006431,347.0269585,125,4137.568983,33.10055187
E02006432,345.2427329,70,2628.851037,37.55501481
E02006433,344.2233335,27,1106.739224,40.99034164
E02006434,345.6261407,17,855.523973,50.32493959
E02006435,339.5246741,59,1870.906797,31.71028469
E02006436,342.0591966,41,1502.061537,36.63564724
E02006437,337.4660656,26,1486.477158,57.17219838
E02006438,335.9471979,23,555.223493,24.14015187
E02006439,349.3931352,53,1253.336473,23.64785799
E02006440,350.7257866,131,3179.278721,24.26930322
E02006441,349.4213341,64,2467.53099,38.55517172
E02006442,355.1625017,14,697.2689402,49.8049243
E02006443,356.7289373,74,1338.486739,18.08765864
E02006444,356.7822329,42,1307.081702,31.1209929
E02006445,356.0597864,32,580.853593,18.15167478
E02006446,356.657718,70,1402.600412,20.03714874
E02006447,358.9555732,34,1209.62219,35.57712324
E02006448,358.6421079,62,1599.191883,25.79341747
E02006449,361.6673919,48,1129.618392,23.53371651
E02006450,365.0918495,30,1170.670161,39.02233872
E02006451,365.1089495,109,3326.528004,30.51860554
E02006453,359.3773349,59,2342.290048,39.69983132
E02006454,372.4484203,39,1641.410528,42.08744945
E02006455,373.6229521,33,710.180011,21.52060639
E02006456,331.4144407,39,873.1467286,22.38837766
E02006457,331.3991067,28,899.358365,32.11994161
E02006458,336.8912589,34,965.9836135,28.41128275
E02006459,333.2978125,216,6049.776104,28.0082227
E02006460,336.6097419,234,3189.5407,13.63051581
E02006461,330.7485664,32,792.6700264,24.77093832
E02006462,340.6743888,163,3156.256596,19.3635374
E02006463,330.1680943,106,2086.468097,19.68366129
E02006464,337.1794627,90,1677.143111,18.63492345
E02006465,332.6910833,45,723.2862266,16.07302726
E02006466,337.6619898,70,1667.814973,23.82592818
E02006467,341.1918327,41,918.451756,22.40126234
E02006468,288.5486617,87,2797.333557,32.15325927
E02006469,286.8656365,121,4227.051532,34.93431018
E02006470,278.2126053,95,2131.998059,22.44208483
E02006471,285.908956,125,4160.642158,33.28513726
E02006472,283.8638928,149,3775.458357,25.33864669
E02006473,291.060145,229,7629.983143,33.31870368
E02006474,287.5199398,42,1268.100438,30.19286757
E02006475,277.1298899,73,1301.334124,17.82649485
E02006476,285.0033457,261,5588.402256,21.4115029
E02006477,277.5544655,46,1417.49767,30.81516674
E02006478,283.5568362,130,2228.132336,17.13947951
E02006479,276.1697593,167,3863.528768,23.1349028
E02006480,279.7544525,137,2351.929457,17.1673683
E02006481,283.3257821,171,2744.843795,16.0517181
E02006482,283.4681805,98,1983.990342,20.24479941
E02006483,280.124191,133,2533.446947,19.04847329
E02006484,279.612504,91,1727.560345,18.98417962
E02006485,280.2993263,45,1203.313881,26.74030846
E02006486,279.4861811,168,4339.366974,25.82956532
E02006487,279.3771842,204,4356.203986,21.35394111
E02006488,276.71687,71,1407.060809,19.81775788
E02006489,278.7386449,273,6287.81254,23.03228037
E02006490,282.9766795,208,4175.271571,20.07342102
E02006492,259.912389,68,1723.116062,25.33994209
E02006493,258.1611961,162,1613.791667,9.961676959
E02006494,255.7317522,100,1258.2766,12.582766
E02006495,273.1486597,97,2725.791385,28.10094211
E02006496,254.3354726,76,1519.799288,19.99735905
E02006497,258.6204182,71,1784.416555,25.13262754
E02006498,267.6140247,155,4249.229836,27.41438604
E02006499,254.1991784,37,772.5334609,20.87928273
E02006500,254.6432921,41,772.7229764,18.84690186
E02006501,253.4580759,112,1573.423099,14.04842053
E02006502,259.3886796,126,2228.045867,17.6829037
E02006503,263.1383039,44,1666.929515,37.8847617
E02006504,288.0192061,18,509.014013,28.27855628
E02006505,288.2176994,49,1562.167769,31.88097488
E02006506,289.8989906,63,1496.929804,23.76079054
E02006507,262.8187515,74,1627.779378,21.99701862
E02006508,255.7085809,54,2190.247182,40.560133
E02006509,283.4595348,69,1762.652949,25.54569491
E02006510,279.2588742,31,701.896105,22.64180984
E02006511,266.3498359,69,1832.211512,26.55379003
E02006512,269.6106573,133,2027.448817,15.24397607
E02006513,271.4448557,69,1178.591817,17.08104082
E02006514,270.3997266,107,2462.551814,23.01450293
E02006515,280.8410464,99,2668.447526,26.95401541
E02006516,261.2293198,53,1767.500217,33.3490607
E02006517,270.3400062,63,1943.831399,30.85446664
E02006518,268.6828906,70,2609.62543,37.28036329
E02006519,280.0179345,120,2845.771613,23.71476344
E02006520,282.9066069,126,2797.642,22.20350794
E02006521,277.9556838,111,2436.528078,21.95070341
E02006522,289.2332215,11,382.194361,34.74494191
E02006523,285.6315526,113,3672.031407,32.49585316
E02006524,279.5094876,120,3227.989015,26.89990846
E02006525,269.9371749,290,6862.235736,23.66288185
E02006526,271.8494349,175,3324.341814,18.99623894
E02006527,267.3003689,203,5853.744294,28.83617879
E02006528,267.1509509,348,7525.460695,21.62488706
E02006529,266.2314648,167,3271.393844,19.58918469
E02006530,268.2968932,94,2159.204114,22.97025654
E02006531,267.2599004,332,7169.25893,21.5941534
E02006532,265.1027909,63,1112.260573,17.65492972
E02006533,264.6912986,148,2804.023665,18.94610584
E02006534,362.9602318,290,9180.688881,31.65754787
E02006535,364.9458987,120,3947.104037,32.89253364
E02006536,360.4918526,104,2710.932887,26.06666238
E02006537,364.6775765,353,10503.61316,29.75527807
E02006538,360.5073624,223,6212.422423,27.85839651
E02006539,363.8686008,167,3902.16197,23.36623934
E02006540,359.3234946,160,3566.50323,22.29064519
E02006541,361.9071123,140,3103.214182,22.16581559
E02006542,387.1457928,25,586.276518,23.45106072
E02006543,383.3521453,45,1495.195187,33.2265597
E02006544,391.7002213,24,894.6963075,37.27901281
E02006545,386.5488855,79,2826.489034,35.7783422
E02006546,381.8845464,59,1509.314165,25.58159602
E02006547,393.4582028,52,1520.228889,29.23517093
E02006548,387.6226626,89,2052.975075,23.06713567
E02006549,382.1718904,32,710.70516,22.20953625
E02006550,386.5587256,68,2039.069372,29.98631429
E02006551,391.718349,39,990.952959,25.40905023
E02006552,384.5528797,91,1875.852369,20.6137623
E02006553,398.6338543,143,2359.097808,16.49718747
E02006554,393.7820104,80,2359.793734,29.49742167
E02006555,400.3327224,118,2259.133291,19.14519738
E02006556,396.2032167,103,2334.493815,22.66498849
E02006557,398.8110996,129,3711.19303,28.76893822
E02006558,398.6013669,174,4113.497828,23.64079212
E02006559,408.7331959,59,1765.405545,29.92212789
E02006560,410.4055421,140,5071.423843,36.22445602
E02006561,373.817281,26,1035.791252,39.83812507
E02006562,376.8465138,18,704.560453,39.14224739
E02006563,382.891949,19,940.791541,49.51534426
E02006564,384.5115203,70,1837.991278,26.25701825
E02006565,383.3850797,53,2857.208983,53.90960345
E02006566,392.5545614,73,1231.587058,16.87105558
E02006567,398.3695795,37,1662.148563,44.92293412
E02006568,391.2825639,115,2901.399173,25.22955803
E02006569,401.2871376,50,1770.977149,35.41954298
E02006570,390.8047865,69,1772.60271,25.68989434
E02006571,394.7538689,47,1202.602597,25.58728931
E02006572,392.1167714,113,2040.235678,18.05518299
E02006573,409.7910347,131,3130.826258,23.89943708
E02006574,412.7150536,159,4971.334429,31.26625427
E02006575,332.476281,546,10569.86696,19.3587307
E02006576,333.0140011,181,2813.807659,15.54589867
E02006577,333.3613208,301,6188.551675,20.55997234
E02006578,332.5480592,521,9429.878613,18.09957507
E02006579,331.9436541,231,3671.293194,15.89304413
E02006580,339.1345408,336,6847.358241,20.37904238
E02006581,334.8069514,510,10980.08885,21.52958598
E02006582,333.8199503,173,4339.155311,25.08182261
E02006583,334.9384154,262,5396.869233,20.59873753
E02006584,340.5560175,745,14977.76976,20.10438894
E02006585,337.3325235,408,8124.26549,19.91241542
E02006586,339.9716901,791,16523.68557,20.88961514
E02006587,341.4445224,740,15047.26432,20.33414097
E02006588,346.1257819,139,1783.469741,12.83071756
E02006589,351.1702475,99,1466.967686,14.81785541
E02006590,350.8943523,85,1143.860715,13.45718488
E02006591,345.785955,84,1863.904798,22.18934283
E02006592,364.5336833,29,1003.329519,34.59756962
E02006593,351.1862317,100,3064.02553,30.6402553
E02006594,356.2458263,51,1101.337147,21.59484602
E02006595,350.6270154,36,844.4527791,23.45702164
E02006596,354.2860404,151,3144.353811,20.82353517
E02006597,367.5606107,31,1430.563722,46.14721684
E02006598,354.1899655,34,1184.00471,34.82366794
E02006599,368.2508495,12,1093.443324,91.120277
E02006600,374.2023382,24,1395.700483,58.15418679
E02006601,351.9397147,87,3502.278309,40.25607252
E02006602,359.3151616,41,1578.955938,38.51112044
E02006603,365.548073,89,2945.899299,33.09999213
E02006604,344.5152389,98,3340.867566,34.09048537
E02006605,335.2422129,48,1536.573404,32.01194591
E02006606,342.8552566,49,1589.943829,32.44783325
E02006607,337.211007,42,1268.770668,30.20882543
E02006608,335.5776508,70,1886.043674,26.94348106
E02006609,355.0797263,56,1694.985349,30.26759553
E02006610,339.0231762,24,671.256392,27.96901633
E02006611,353.0498947,48,1354.854287,28.22613098
E02006612,351.2468521,84,2527.889795,30.09392613
E02006613,353.9829814,63,1355.55427,21.51673445
E02006614,356.3288301,62,1760.991742,28.40309262
E02006615,346.692751,37,763.8819392,20.64545782
E02006616,351.0028738,102,2278.211869,22.33541048
E02006617,346.836613,90,3115.141815,34.61268684
E02006618,345.6294381,38,1701.155618,44.76725311
E02006619,343.3996557,57,1637.92632,28.73554947
E02006620,352.239495,60,1226.26501,20.43775017
E02006621,375.0738842,48,1401.184732,29.19134857
E02006622,373.0748276,83,1875.693985,22.59872271
E02006623,372.6537546,158,3949.602391,24.99748349
E02006624,365.5287324,36,967.54765,26.87632361
E02006625,367.7109686,57,1034.742729,18.15338121
E02006626,378.6371546,154,3584.236861,23.27426533
E02006627,375.3966337,109,2445.742413,22.43800379
E02006628,375.7620954,92,2522.252304,27.41578592
E02006629,369.8399148,141,3311.51593,23.48592858
E02006630,374.5223187,142,3692.942711,26.00663881
E02006631,371.0582446,256,6721.514646,26.25591659
E02006632,377.4798287,131,2353.124134,17.96277965
E02006633,381.1448593,75,1514.555305,20.19407074
E02006634,330.8139294,74,3188.867773,43.09280774
E02006635,333.2998531,54,2070.230731,38.33760614
E02006636,349.2786653,48,2102.226902,43.79639379
E02006637,347.6839899,61,1959.523585,32.12333746
E02006638,348.5663848,62,2431.7116,39.22115484
E02006639,356.0382979,64,1859.654014,29.05709397
E02006640,343.2411901,42,2129.578595,50.70425226
E02006641,347.9421939,39,1164.340013,29.85487213
E02006642,360.70989,56,2343.296956,41.8445885
E02006643,359.3613779,361,15355.21201,42.53521334
E02006644,311.0010257,78,3455.120729,44.2964196
E02006645,322.2709666,49,2136.106564,43.59401151
E02006646,329.3840311,64,1959.549568,30.617962
E02006647,328.7078107,31,1510.49222,48.72555548
E02006648,323.8845914,37,1831.302582,49.49466438
E02006649,322.5738852,182,5218.246444,28.67168376
E02006650,323.1167397,225,6186.906972,27.49736432
E02006651,345.3582833,31,1305.696018,42.11922639
E02006652,342.6132778,49,2581.2389,52.6783449
E02006653,342.4972249,67,1996.300102,29.7955239
E02006654,340.7615852,73,2023.323869,27.71676532
E02006655,344.2569972,54,2027.51641,37.54660019
E02006656,343.7946808,76,2073.355574,27.28099439
E02006657,344.6968343,146,5468.914306,37.45831716
E02006658,340.6090365,107,2986.892991,27.91488777
E02006659,352.8671042,108,2850.783572,26.39614419
E02006660,350.891658,165,5834.344793,35.35966541
E02006661,363.4905065,138,5935.577547,43.0114315
E02006662,364.4377312,171,5621.887408,32.87653455
E02006663,362.2619456,249,7518.082131,30.19310093
E02006664,372.1762042,72,1623.914049,22.55436179
E02006665,378.271983,25,2020.171244,80.80684976
E02006666,369.415119,187,2184.269058,11.6805832
E02006667,373.9309904,427,7260.814519,17.00424946
E02006668,371.9402187,184,4187.580237,22.75858825
E02006669,373.204025,224,4184.879573,18.68249809
E02006670,371.1307122,177,2563.218074,14.48145805
E02006671,370.9443639,117,3290.276593,28.12202216
E02006672,370.9029449,133,2121.620796,15.95203606
E02006673,369.3635844,111,2155.468106,19.41863159
E02006674,370.0374972,127,1399.254882,11.01775497
E02006675,388.7697069,91,3280.856073,36.05336344
E02006676,395.2712749,29,2059.130048,71.00448441
E02006677,388.0887614,82,2833.615389,34.55628523
E02006678,349.566424,87,2509.406018,28.84374733
E02006679,351.2794247,93,3030.697355,32.5881436
E02006680,348.8752441,77,1796.524395,23.33148565
E02006681,361.9778212,43,1196.723347,27.83077551
E02006682,357.7720482,75,2302.973072,30.70630763
E02006683,357.1101862,64,2387.407874,37.30324804
E02006684,359.3082109,67,2127.039311,31.74685539
E02006685,359.2022228,64,1489.278107,23.26997043
E02006686,363.4224941,52,2074.660759,39.89732228
E02006687,360.9509894,62,1659.09166,26.7595429
E02006688,360.8245483,63,1211.245922,19.22612575
E02006689,362.3007162,37,1260.544285,34.06876445
E02006690,362.4651613,34,1176.004304,34.58836189
E02006691,364.706582,114,2460.42711,21.58269395
E02006692,366.69364,39,2171.850368,55.68847096
E02006693,365.9040136,57,1307.538363,22.93926953
E02006694,364.8761931,30,1314.736908,43.8245636
E02006695,366.8004757,35,1641.105611,46.88873174
E02006696,317.2903589,15,592.492768,39.49951787
E02006697,322.8353407,42,1709.702303,40.70719769
E02006698,312.2760064,191,5926.831759,31.03053277
E02006699,310.2342387,105,4096.472217,39.01402111
E02006700,307.9451644,65,2231.66561,34.33331708
E02006701,310.3768238,59,2090.327491,35.42927951
E02006702,313.9980973,112,3168.504567,28.29021935
E02006703,312.97555,55,2376.306679,43.20557599
E02006704,307.2087585,37,1437.934426,38.86309259
E02006705,315.2624285,82,2985.765549,36.41177498
E02006706,313.8633538,68,2535.336693,37.28436313
E02006707,323.7972154,32,1742.977431,54.46804472
E02006708,313.0595737,112,2964.734913,26.47084744
E02006709,302.41077,52,2645.200126,50.86923319
E02006710,333.4544646,21,1312.800143,62.51429252
E02006711,312.4661709,22,1044.572478,47.48056718
E02006712,314.0791701,41,1401.439027,34.18143967
E02006713,326.7681138,47,1336.261952,28.43110536
E02006714,318.1768717,38,1403.274658,36.92828047
E02006715,331.1125534,58,1871.764518,32.27180203
E02006716,327.1460339,92,2360.537213,25.65801318
E02006717,311.3695504,35,1227.482851,35.0709386
E02006718,326.5629853,42,1631.487807,38.84494779
E02006719,326.0942812,32,1606.709787,50.20968086
E02006720,313.2610892,24,1411.044569,58.79352371
E02006721,299.7339677,139,2308.854699,16.61046546
E02006722,302.0736976,331,6318.465187,19.08901869
E02006723,299.7151697,277,3951.683607,14.2660058
E02006724,297.5871996,396,7312.867096,18.4668361
E02006725,299.1728694,260,6010.723404,23.11816694
E02006726,296.9703243,232,4359.780091,18.79215557
E02006727,297.240897,211,2665.644654,12.63338698
E02006728,300.118482,91,1889.831823,20.76738267
E02006729,294.3963051,251,4413.005726,17.58169612
E02006730,298.0176931,334,6195.462677,18.54928945
E02006731,294.8749881,172,2732.965692,15.88933542
E02006732,294.2315003,114,2547.286789,22.34462095
E02006733,293.9400424,83,1561.362908,18.8116013
E02006734,310.8433584,135,2020.201177,14.96445316
E02006735,309.5056781,174,4152.622575,23.86564698
E02006736,307.9064962,114,2237.330766,19.62570848
E02006737,311.518219,161,3998.379713,24.8346566
E02006738,310.7879243,227,6237.671119,27.4787274
E02006739,310.7650232,123,2670.344344,21.71011662
E02006740,307.2674751,208,6355.207341,30.55388145
E02006741,306.150809,83,2036.330049,24.53409697
E02006742,311.3376344,249,5624.273442,22.58744354
E02006743,306.3454012,163,4069.49044,24.96619902
E02006744,307.3951098,139,3234.188299,23.26754172
E02006745,311.0191149,135,3573.028254,26.46687595
E02006746,309.2692563,108,2305.642797,21.34854442
E02006747,311.5921983,130,3193.791139,24.56762415
E02006748,315.9951459,48,2246.887703,46.81016048
E02006749,307.8312478,63,1717.253329,27.25798935
E02006750,308.5244789,42,1257.28217,29.93528976
E02006751,309.2088516,58,1566.241953,27.00417161
E02006752,310.1145497,64,2441.137207,38.14276886
E02006753,312.1947075,66,1587.303175,24.0500481
E02006754,301.2593432,18,575.341687,31.96342706
E02006755,297.9635942,12,589.530962,49.12758017
E02006756,301.493744,43,992.614904,23.08406753
E02006757,298.8628904,20,595.29016,29.764508
E02006758,284.0763654,23,927.196164,40.3128767
E02006759,298.9121503,43,972.492381,22.61610188
E02006760,288.0104414,57,1090.486314,19.13133884
E02006761,288.4737673,124,2237.082079,18.0409845
E02006762,291.3056688,28,756.6213811,27.02219218
E02006763,288.1685876,40,594.0475731,14.85118933
E02006764,290.7598834,52,1243.848154,23.9201568
E02006765,280.4191149,20,636.402264,31.8201132
E02006766,300.2841938,40,1459.803703,36.49509257
E02006767,318.8960646,39,1030.592781,26.42545592
E02006768,319.3554824,37,1069.955873,28.9177263
E02006769,317.6203658,25,321.1998406,12.84799362
E02006770,317.6574607,70,3031.895674,43.31279534
E02006771,323.5306132,54,1602.016447,29.66697125
E02006772,323.3982394,37,880.511988,23.7976213
E02006773,317.6750046,71,2296.719832,32.34816665
E02006774,319.1586629,43,902.9403375,20.9986125
E02006775,321.4850545,70,1504.503048,21.49290068
E02006776,318.8834118,50,1588.737642,31.77475284
E02006777,328.0133615,53,1709.247326,32.24994955
E02006778,322.5589859,60,1691.661047,28.19435078
E02006779,317.8825996,86,1827.115684,21.24553121
E02006780,320.2846734,117,3378.045767,28.87218604
E02006781,795.793029,8,733.6441035,91.70551294
E02006782,344.129354,337,8628.345696,25.60339969
E02006783,339.7641484,539,19023.77475,35.29457281
E02006784,340.3500559,605,18957.18486,31.33418985
E02006785,333.3215754,304,8012.125241,26.35567513
E02006786,331.5682986,557,17128.27784,30.75094765
E02006787,341.6272552,247,7046.154487,28.52694124
E02006788,344.509691,410,15609.20062,38.07122102
E02006789,356.7569899,136,4176.925038,30.7126841
E02006790,357.4493113,173,6272.332915,36.25625962
E02006791,299.2580554,354,9742.829051,27.52211596
E02006792,301.1393674,384,9509.660223,24.76474017
E02006793,324.2039484,675,20179.26465,29.89520689
E02006794,319.541929,617,20565.08411,33.33076841
E02006795,307.3549595,229,6393.748289,27.9202982
E02006796,304.3359914,213,6786.294539,31.86053774
