,MSOA,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_bicycle_perc,yj_on_foot_perc,yj_avg_time_from_origin_car_UNWEIGHTED,yj_avg_time_car,yj_avg_time_from_origin_bus_UNWEIGHTED,yj_avg_time_bus,yj_avg_time_from_origin_rail_UNWEIGHTED,yj_avg_time_rail,yj_car_perc
6658,E02006801,1.4038432482155534,1.8010489333443844,3.529934578563345,-2.0553211353849137,0.3628346792849708,1.974727693601391,1.0618710861645095,1.354572809618363,1.4531947655926172,1.9446322788836885,,0.6026138635499508,,-0.886463873587447,,-0.9926485666325079,-2.105271214560771
6659,E02006802,-0.15405877384404618,-0.5795372077311381,3.529799553194163,-2.066595894254046,-0.05903946617180066,1.9719737444356733,1.0021214566633703,1.735406173779332,1.6188393109697898,1.7021849330908043,,1.4779569702773148,,-0.30967919254346743,,-0.9095372256760031,-2.102782282396551
6660,E02006803,0.5871157190036124,-0.5795372077311381,-0.2832984747187976,0.7987865158322195,-0.4085207722334813,1.717400660208318,-1.2272900909688234,0.20906001703817384,-2.0545895791826485,-1.6187066515168633,,0.3299006181745975,,0.031808295857854364,,-0.7578893125046737,1.3306915990817818
6661,E02006804,0.5871157190036124,-0.5795372077311381,-0.2832984747187976,-0.13320565019508707,-0.40865272930748164,1.3363129046052853,-1.3406329372563934,0.025186776675064065,-1.8603793137563502,-0.02560667302767151,,0.37303387760654527,,0.33744392492264613,,-0.4744577214338997,1.1302566696009833
6662,E02006805,-0.3945963335364767,-0.5795372077311381,-0.2832984747187976,-0.7017433064169609,-1.4429790155039481,-0.895891258834762,-0.9349794902008892,1.0185122684428436,0.13334834591643763,0.16561251831985851,,-0.4455477791551811,,-0.43597196608804994,,0.5178716912589686,0.4897211736000653
6663,E02006806,1.4678402799966253,-0.5795372077311381,-0.2832984747187976,0.0973698610568644,-0.5154094678994847,-0.5910888078149855,-0.9560531488633682,0.4330067052470298,0.10291533229840436,-0.02444438159630281,,-0.44301491203439053,,-0.1871991158480437,,0.35200596989488836,0.87523137043695
6664,E02006807,-1.220619528322555,-0.5795372077311381,-0.2832984747187976,0.5901015347331321,-0.12856440790241808,-0.5047206382804857,0.8882733758338167,0.6956861087949678,0.045597420884710804,-1.4952179857906176,,-0.817042546780964,,0.08631366086800535,,-0.5392270087080248,0.4585561329180351
6665,E02006808,-1.5122660530170524,-0.5795372077311381,-0.2832984747187976,0.6279719892461018,-0.1325085662699935,-0.5057102281364435,0.6572650960437331,0.3843438111040049,-0.29717000207622113,-0.8426789943558772,,-0.27706716539845666,,-0.2286460504172303,,0.3725181466173022,0.7307740049954636
6666,E02006809,-1.7324092562287658,-0.5795372077311381,-0.2832984747187976,0.5904210122760456,-0.49369309828336144,0.19322320320767944,-0.06438057976648875,1.212540646665148,-1.7051955789226605,-1.4936682986447563,,-0.5862821145691628,,0.15261701544880976,,0.4437460038299907,0.6257750082824575
6667,E02006810,0.31531171722732126,-0.5795372077311381,-0.2832984747187976,-0.40821801790340123,-0.984770720174915,1.2632552973022857,0.06450525853983112,1.040197209264588,-0.41384822990492803,-1.0607829179033506,,-1.701067725870307,,-0.2082268643506726,,-0.744501788024596,0.5992415286225781
