origin_msoacode,avg_time_from_origin_car_UNWEIGHTED,car,cumulative_time_car,avg_time_car
E02002133,98.34932254579104,1574.0,14565.846474420005,9.254032067611185
E02002134,101.04051260410489,2048.0,16676.363933139997,8.142755826728514
E02002135,98.51374229774483,1265.0,9894.062834210006,7.821393544830045
E02002136,99.48389814791018,2118.0,18749.995348600012,8.852689022001895
E02002137,98.00789852164942,2115.0,23627.684743699985,11.171482148321505
E02002138,97.83112465663399,1677.0,16715.411069340003,9.967448461144903
E02002139,98.22734019641405,1618.0,14827.59108799,9.164147767608158
E02002140,97.92222016486588,1539.0,11591.635703000002,7.53192703248863
E02002141,97.58808490949858,2459.0,25592.95662630001,10.407871747173651
E02002142,98.74897026399123,1500.0,11138.293854200005,7.425529236133336
E02002143,97.9875891698724,1557.0,13894.3196562,8.923776272447013
E02002144,97.63152118567574,2181.0,21331.363945549994,9.780542845277393
E02002145,98.90651222230657,1582.0,11116.032845379996,7.0265694345006295
E02002146,97.7422124637826,1655.0,14513.764763699994,8.769646382900298
E02002147,99.36405826049698,1789.0,13028.576236240013,7.282602703320298
E02002148,98.2726682117066,3582.0,35018.951200200005,9.77636828592965
E02002149,101.88097449657975,2953.0,25170.24913626998,8.523619754917027
E02002150,101.82814201879592,1512.0,14210.017261289997,9.398159564345237
E02002151,103.65654839766712,1630.0,18965.5772524,11.63532346773006
E02002152,101.6574556174421,1265.0,10765.7201399,8.510450703478261
E02002153,100.71847823775029,1981.0,17358.820484579996,8.762655469247852
E02002154,101.94392108597276,1476.0,13075.810906850003,8.858950478895666
E02002155,102.88054838977929,1034.0,9550.267823600001,9.236235806189557
E02002156,101.80335369381316,2429.0,21839.60220924999,8.99119069956772
E02002157,103.6838158866117,2394.0,24605.19873724,10.277860792497911
E02002158,100.68071723726953,2056.0,15953.919051920002,7.759688254824904
E02002159,101.92589865078453,1153.0,10285.674005199995,8.920792719167386
E02002160,101.34195471137312,2057.0,16809.462380499994,8.17183392343218
E02002161,101.8477138618331,1348.0,12938.530024040003,9.598316041572703
E02002162,103.75479382841804,2085.0,20650.969053400004,9.904541512422064
E02002163,101.80334639016847,1992.0,16767.3595521,8.417349172740963
E02002164,101.71922482707683,920.0,9910.65427349,10.772450297271739
E02002165,102.26438957405189,1793.0,17587.25010685,9.808839992665922
E02002166,101.16521832355222,1892.0,15951.0090007,8.430765856606765
E02002167,103.77917323709232,2012.0,20235.360716699968,10.057336340308135
E02002168,101.44566295112602,1661.0,15836.49138435999,9.53431148968091
E02002169,103.59485826737952,2679.0,28204.575914700006,10.528023857670775
E02002170,100.29451969532856,1651.0,11670.176866820006,7.068550494742584
E02002171,100.97843703682018,1745.0,14252.366232640003,8.167545118991406
E02002174,102.36787201444267,2301.0,19770.89533990001,8.592305667057804
E02002175,99.91801097408752,1424.0,11815.526197899997,8.297420082794941
E02002176,102.92344339984724,2232.0,21879.905644799994,9.802825109677416
E02002177,100.67232380136107,1982.0,17828.93189089999,8.995424768365282
E02002178,101.58084972101126,2369.0,21971.020794999997,9.274386152384972
E02002179,102.58891158829373,2121.0,20548.5017924,9.688119656954266
E02002180,100.98307100918775,1708.0,13083.477249320003,7.660115485550353
E02002181,100.32550494106368,1628.0,12745.863605599998,7.829154548894348
E02002182,100.95359513069039,1789.0,13692.201180000004,7.653550128563445
E02002183,144.1808729042904,1461.0,24557.779677099996,16.808884104791236
E02002184,142.97933000431854,2788.0,41598.90423520001,14.920697358393117
E02002185,140.12853998402989,1690.0,23971.157420699987,14.184116816982241
E02002186,141.49953794149414,3931.0,52029.842143200025,13.235777701144753
E02002187,138.53959402933748,1669.0,19941.111223460008,11.94793961860995
E02002188,139.77630987594773,2466.0,30257.8517001,12.27001285486618
E02002189,139.82865365602984,1455.0,15682.263871259998,10.778188227670102
E02002190,139.44814243048128,2252.0,22101.54734400001,9.814186209591478
E02002191,140.35290073327317,1735.0,19077.770097500008,10.995832909221907
E02002192,138.9506978078183,3047.0,34620.320674300005,11.362100647948804
E02002193,139.7604448478124,1315.0,13246.862823399995,10.073659941749046
E02002194,141.5058952446188,2209.0,23251.919780900007,10.52599356310548
E02002195,137.03602881528954,2053.0,23023.89722219998,11.214757536385767
E02002196,142.8584565765863,2218.0,26875.691661500005,12.117083706717766
E02002197,138.67157157585063,2431.0,28977.764634900013,11.920100631386266
E02002198,136.09909322284443,2512.0,22056.8437424,8.780590661783439
E02002199,135.64847196436605,2439.0,23553.671629300003,9.657101939032392
E02002200,135.89927782590362,2374.0,22134.066362550006,9.323532587426287
E02002201,134.82460577056418,4299.0,38441.079902250014,8.941865527390094
E02002202,135.3323809266356,1747.0,17842.158281899992,10.213027064625066
E02002203,135.6597679112625,1985.0,16500.8042199,8.312747717833753
E02002204,137.5960286964586,3856.0,40250.7571125,10.438474354901453
E02002205,138.81180927548857,3367.0,43123.97518720002,12.807833438431844
E02002206,135.41126048273287,2710.0,24649.395396879998,9.095717858627305
E02002207,134.72789687505946,1510.0,12041.558264199994,7.974541896821187
E02002208,133.9673416246727,2111.0,18140.636280399995,8.593385258360964
E02002209,134.20674862928882,1261.0,11131.313340260001,8.827369817811261
E02002210,133.8959778624178,2261.0,18383.783507739998,8.130819773436532
E02002211,135.85616972063076,1542.0,12078.170029680005,7.8327950905836605
E02002212,136.45301243818918,1442.0,14076.361897599998,9.761693410263522
E02002213,137.1226988543673,2321.0,28851.830249099992,12.430775635114172
E02002214,133.77483570808764,1906.0,17236.388414440004,9.043225820797483
E02002215,134.66132960373525,1701.0,13514.008161000009,7.944743186948859
E02002216,133.7941602778648,1261.0,11121.523964400001,8.819606633148297
E02002217,133.53625444137188,1633.0,13267.706180639996,8.124743527642373
E02002218,137.95400578761246,2515.0,25760.57489959999,10.242773319920472
E02002219,133.76844531111658,1174.0,8936.010530770001,7.6115932970783655
E02002220,133.30608567215126,1475.0,13235.07683912,8.972933450250848
E02002221,133.11977702524123,1637.0,15501.553499719988,9.469489004105062
E02002222,134.98257413338857,1863.0,16127.50222616,8.656737641524423
E02002223,133.95079568302722,1090.0,8716.975811939996,7.99722551554128
E02002224,132.5640806751671,1467.0,11762.008342300012,8.017728931356519
E02002225,136.3290468364805,2684.0,27524.757008800003,10.255125562146052
E02002226,133.06638731451184,1706.0,17122.326038500007,10.036533434056276
E02002227,132.29712709458437,932.0,7307.085141099999,7.8402201084763945
E02002228,131.73024623489752,1349.0,9477.410574999996,7.025508209785023
E02002229,134.44655200694885,2392.0,23047.27399582001,9.63514799156355
E02002230,132.1515067294821,1189.0,10860.371035299999,9.134037876619006
E02002231,133.34015915505472,3510.0,29964.570417150007,8.536914648760686
E02002232,132.7852719870103,1249.0,10473.199603379997,8.385267897021615
E02002233,131.8532717005418,1317.0,11491.1687201,8.725260987167806
E02002234,131.24414842552136,1256.0,9119.997195459997,7.261144263901271
E02002235,131.34129669049616,1256.0,9470.211566699998,7.539977362022292
E02002236,132.48707708204432,1703.0,13135.846405500002,7.713356667938933
E02002237,133.409468934134,2338.0,22092.336567299993,9.449245751625318
E02002238,131.53929246909217,1422.0,10168.46643235001,7.150820275914212
E02002239,130.98300580553826,2874.0,25928.017596319998,9.021578843535142
E02002240,133.34610725446456,3853.0,35000.131798899994,9.083864988035296
E02002241,132.1601927538811,3229.0,27586.32863849999,8.543304006968098
E02002242,131.36401487187905,2444.0,17848.689908099997,7.3030646105155475
E02002243,130.9116523218028,2698.0,22412.751662700033,8.307172595515208
E02002244,134.88221654996025,1988.0,19648.99384394,9.88379972029175
E02002245,134.28686168640004,1259.0,11729.635703140004,9.316628834900717
E02002246,132.08181475131246,3530.0,30136.596466699997,8.537279452322945
E02002247,134.80373107655873,2321.0,32465.908847900006,13.987896961611376
E02002248,133.37550070092504,2017.0,15121.66833584,7.497108743599405
E02002249,132.61046167414807,1361.0,9538.480273539997,7.0084351752681835
E02002250,134.84329495639437,2416.0,30259.5274548,12.52463884718543
E02002251,131.6785843588392,1755.0,13166.707712600006,7.502397557037041
E02002252,131.8419415505377,1983.0,14792.707083099996,7.45976151442259
E02002253,132.89599162946303,1771.0,15320.302488039986,8.650650755527943
E02002254,130.89765469171618,2098.0,18914.55096965,9.015515238155386
E02002255,131.66472637160393,1047.0,7955.948367360003,7.598804553352439
E02002256,136.44085879972252,2195.0,30196.75854600001,13.757065396810937
E02002257,131.33569300559486,1086.0,7921.88882905,7.294556932826888
E02002258,129.68923657768332,3011.0,29237.79686990002,9.7103277548655
E02002259,131.21917855216205,1820.0,15368.506156999998,8.4442341521978
E02002260,131.14139190666558,2677.0,22193.4129888,8.290404553156518
E02002261,131.01693442089444,2463.0,19725.25360173999,8.008629152147783
E02002262,129.7958482358282,2314.0,21599.783959100005,9.334392376447711
E02002263,132.4468971840996,1994.0,19187.00001619999,9.622367109428279
E02002264,131.09354538758353,2016.0,16565.148331630004,8.216839450213296
E02002265,135.39901469261181,1464.0,20259.09900540001,13.838182380737711
E02002266,128.96904516028306,1849.0,16264.735003799995,8.7965035174689
E02002267,128.69721791716432,2556.0,22958.166204900008,8.982068155281693
E02002268,129.4008229157758,2845.0,26232.64213820001,9.220612350861163
E02002269,131.18570138780723,3364.0,35620.436759299984,10.58871485115933
E02002270,132.12314015300646,3128.0,43995.74296469998,14.065135218893856
E02002271,129.58696665985292,2551.0,22203.51639379999,8.703848057154053
E02002272,129.1492376568481,2989.0,26784.968924739995,8.961180637249914
E02002273,129.5388838657548,2154.0,18493.473254,8.585642179201486
E02002274,129.1444397070353,2598.0,22944.274163239992,8.831514304557349
E02002275,128.87951830439695,2749.0,23752.898530539987,8.640559669166965
E02002276,128.7204132982221,2226.0,18422.464975700004,8.276039971114107
E02002277,128.79071376332445,1746.0,15534.2530583,8.897052152520047
E02002278,128.93898007035116,2077.0,19213.010813900004,9.250366304236882
E02002279,128.53184780145156,1863.0,16283.46395739999,8.740453009876537
E02002280,128.4528923629731,1147.0,8622.828800489997,7.517723452911942
E02002281,128.5812282911542,3304.0,29497.735603500005,8.927886078541164
E02002282,128.07897365796424,1850.0,15287.6885954,8.263615456972973
E02002283,128.05876048468969,1715.0,12197.399556000004,7.112186330029157
E02002284,127.15888316331043,1987.0,16228.767662399996,8.167472401811775
E02002285,130.17393289115384,2787.0,30997.955270200022,11.122337735988525
E02002286,128.8615969290375,1546.0,14045.627936000003,9.085140967658475
E02002287,127.30968486912424,1494.0,11681.133196680003,7.818696918795182
E02002288,126.95492201787248,2732.0,23655.566694499998,8.658699375732063
E02002289,127.65807628384134,1327.0,9590.735620419999,7.227381778764129
E02002290,128.30741931865614,2087.0,20746.255690720005,9.940707087072354
E02002291,128.7948262414443,2076.0,20406.905502799993,9.829915945472058
E02002292,128.72337234720183,1950.0,20338.02416120001,10.42975598010257
E02002293,128.04246320852928,1411.0,9905.050041240003,7.01987954729979
E02002294,128.52908103371774,2141.0,17570.760889199995,8.206800975805695
E02002295,129.067341833606,1491.0,15276.059901200004,10.245513012206576
E02002296,128.42951758636565,2057.0,20530.608397319993,9.980849974389885
E02002297,128.47318638829995,2126.0,20742.471263,9.756571619473188
E02002298,127.83033033507853,1922.0,20156.400337400002,10.487201008012487
E02002299,127.93582621295633,1082.0,10326.545720099997,9.543942440018482
E02002300,128.19940296065946,2111.0,21076.03051706,9.983908345362387
E02002301,127.7554113870783,1532.0,15322.000222650002,10.00130562836162
E02002302,126.83664637006247,2386.0,27376.04861326,11.473616350905282
E02002303,128.05643659884464,1736.0,17615.565508420008,10.14721515461982
E02002304,127.76101784563208,1424.0,14794.990794999998,10.389740726825842
E02002305,127.0917506993475,1327.0,10469.114035,7.889309747550867
E02002306,128.26852603800822,2323.0,23502.889751600003,10.11747298820491
E02002307,126.94683792340078,1740.0,16457.74438229001,9.458473782925292
E02002308,128.18267013396704,2156.0,21469.003853900005,9.9577939953154
E02002309,127.4323667522375,1325.0,14362.761044019988,10.839819655864142
E02002310,126.9870141965076,1616.0,14183.04557756,8.776637114826732
E02002311,129.4690792682683,2050.0,22881.819223499995,11.161863035853656
E02002312,127.23735301561291,1510.0,16537.75453805999,10.952155323218538
E02002313,127.66822488048919,1158.0,9427.715353849997,8.141377680354056
E02002314,127.22001975322446,1677.0,17792.29994324,10.609600443196182
E02002315,128.28389341588652,2104.0,21137.8058558,10.046485672908746
E02002316,125.85157719862528,2204.0,27037.58566070001,12.267507105580767
E02002317,128.1854941116513,1582.0,14436.82549319999,9.125679831352713
E02002318,126.97951725080578,1619.0,14532.508856950002,8.976225359450279
E02002319,129.36388425663102,2048.0,23948.3008234,11.693506261425782
E02002320,127.40000539818058,1914.0,18666.7418997,9.752738714576802
E02002321,127.03667150594352,2302.0,29552.508753800008,12.837753585490882
E02002322,129.44325378443324,1869.0,25867.121672599995,13.840086502193683
E02002323,126.28074431102574,2667.0,31529.478723900014,11.822076761867272
E02002324,126.92963662802399,2171.0,30830.211798899996,14.200926669230768
E02002325,129.81389602408,2637.0,37301.43103889997,14.145404262002264
E02002326,125.38617647629522,2209.0,31888.5784176,14.435753018379359
E02002327,124.76543215159015,3434.0,49580.593217200025,14.438145957251026
E02002328,126.08177723509273,2291.0,33573.34396290001,14.65444956914012
E02002329,125.19213837660077,3989.0,54846.67124160001,13.749478877312612
E02002330,137.4770799727258,2158.0,33762.024774599966,15.645053185634831
E02002331,137.01119011220626,1547.0,21470.223088200015,13.878618673691024
E02002332,140.09809990361077,1625.0,21013.394293399997,12.931319565169229
E02002333,139.26688084635452,2243.0,27546.814914600007,12.281237144271069
E02002334,136.48841264981297,2339.0,36203.802530599976,15.478325152030772
E02002335,137.80050342298293,2511.0,38131.775697,15.185892352449223
E02002336,136.7339274658241,2080.0,26312.01064469999,12.650005117644225
E02002337,137.60543603734203,2184.0,26048.793829200004,11.927103401648353
E02002338,137.26743180105987,1955.0,21295.521588109994,10.892849917191812
E02002339,136.46955657780165,1524.0,14692.846089570005,9.640975124389767
E02002340,136.49051167657822,1713.0,18797.10298023999,10.973206643455919
E02002341,134.7568435875712,2462.0,27578.916406599965,11.20183444622257
E02002342,137.22682222647836,1646.0,21549.260151740003,13.091895596439857
E02002343,135.77983123237902,2062.0,19803.292667179987,9.603924668855473
E02002344,134.18607269018207,2604.0,27345.082641799967,10.501183810215041
E02002345,134.72617960633266,1721.0,18064.253319499985,10.4963703192911
E02002346,135.67369438099746,1582.0,16945.352265040005,10.711347828723138
E02002347,134.54256222457155,1433.0,14865.96877058001,10.374018681493377
E02002348,134.00675793173826,1608.0,15858.290817500001,9.862121155161692
E02002349,134.83723647376758,1858.0,19044.379681999988,10.24993524327233
E02002350,135.92814129552013,1723.0,18741.002897019993,10.876960474184557
E02002351,135.74820684274383,1805.0,24174.127809000012,13.392868592243774
E02002352,133.8779533118971,2376.0,22798.849468310003,9.595475365450339
E02002353,135.1384812680877,1944.0,21821.824912399992,11.225218576337445
E02002354,134.7623119362308,2227.0,23795.800684800004,10.685137263044457
E02002356,134.5398309962223,2518.0,24191.585082499987,9.607460318705316
E02002357,134.31955522003315,2488.0,24475.749653300005,9.83751995711415
E02002358,134.80688671277554,2098.0,22736.2473846,10.837105521734985
E02002359,131.96110405236772,2065.0,28879.72076510001,13.98533693225182
E02002360,134.03703488925146,2057.0,21552.743049,10.4777554929509
E02002361,133.8923418325229,1598.0,16831.92568929999,10.533119955757192
E02002362,134.1061372110876,1781.0,15960.729333879997,8.961667228455923
E02002363,132.55730890888717,2525.0,24333.82719759999,9.637159286178214
E02002364,134.0539065053467,1165.0,8753.116206000002,7.51340446866953
E02002366,133.0425158403635,1951.0,17331.08222226,8.883178996545361
E02002367,132.26834713975842,1065.0,8460.824245400001,7.94443591117371
E02002368,134.25513554542425,2990.0,29966.844633099994,10.022356064581938
E02002369,133.2267330949617,1399.0,11465.85255479,8.195748788270194
E02002370,133.69065658093305,1416.0,13380.450411349997,9.44947062948446
E02002371,133.20590769770916,1672.0,17019.5816187,10.179175609270334
E02002373,133.08737629402017,1353.0,24326.692747039997,17.979817255757574
E02002374,133.35564837625014,1525.0,14441.294228860008,9.469701133678694
E02002375,134.87635658091915,1357.0,19554.19492960001,14.409870987177605
E02002376,132.58367298625063,1083.0,8879.166279340003,8.198676158208682
E02002377,132.16754398225933,817.0,9414.147611550003,11.522824493941252
E02002379,133.14746191775723,911.0,7265.103586849997,7.974866725411632
E02002380,133.4504395096863,1584.0,13235.588384850002,8.355800748011365
E02002381,133.61402086776027,2099.0,18882.424086519997,8.99591428609814
E02002382,132.88584612802958,766.0,7908.970286700002,10.325026483942562
E02002383,132.61087638656704,635.0,11520.830392660002,18.143039988440947
E02002384,131.14294751035442,933.0,12927.242366239998,13.855565237127543
E02002385,132.40242363564315,1292.0,15200.833158580002,11.765350741934986
E02002386,132.42947970712393,2389.0,22791.519026700003,9.540192141774803
E02002387,133.1017582025687,1192.0,10310.663756300004,8.649885701593963
E02002388,132.73602106401142,1932.0,17070.952855350002,8.835896923059007
E02002389,132.12393996265604,1103.0,8526.8437457,7.730592697824116
E02002390,132.7447898735789,1550.0,13353.311045359993,8.615039384103222
E02002391,133.2616033471923,2533.0,23633.187810669995,9.33011757231346
E02002392,131.46801912493441,651.0,17340.242874800002,26.636317780030726
E02002393,131.05163947276768,820.0,7174.766524349999,8.749715273597559
E02002394,132.38206188183892,917.0,8279.849000619999,9.029279171886586
E02002395,133.14869084491053,1879.0,16897.876302599998,8.993015594784458
E02002396,132.7772699455354,2337.0,18060.1051592,7.727901223448867
E02002397,133.06074001845582,2131.0,18896.5039999,8.867435006992023
E02002398,133.28846946776878,2195.0,22817.389056999997,10.395165857403187
E02002399,131.07001344419498,1293.0,11246.934401349996,8.698325136388242
E02002400,131.6383228325342,1292.0,9331.269647839998,7.222344928668729
E02002401,130.4581452728022,992.0,8282.600883650004,8.349396052066536
E02002402,132.27767643520906,2007.0,21463.783908539983,10.694461339581457
E02002403,132.5118858993654,1610.0,20566.675449549988,12.77433257736024
E02002404,130.42781153143983,1445.0,15983.96650179999,11.061568513356395
E02002405,134.06217147330912,2335.0,22127.97148339998,9.476647316231254
E02002406,131.10358538592823,2250.0,27782.241869570007,12.347663053142226
E02002407,131.26826544485306,1293.0,9923.831530450001,7.675043720378964
E02002408,133.448985463988,2288.0,20814.955196880015,9.097445453181825
E02002409,131.81932509582722,1681.0,15245.701039300015,9.069423580785255
E02002410,131.8228970599888,1916.0,15079.005728659997,7.870044743559498
E02002411,130.8163181554783,1120.0,13260.760227599996,11.839964488928567
E02002412,130.481489061872,2318.0,19618.048020200004,8.463351173511649
E02002414,130.03858440666286,861.0,8234.184282240001,9.56351252292683
E02002415,130.34860217045173,810.0,7648.061296379999,9.442050983185183
E02002416,131.66613113335683,1830.0,19564.781764500003,10.69113757622951
E02002417,130.81917500710983,2093.0,25881.057836999997,12.365531694696607
E02002418,131.28165003761995,2496.0,32300.09756079999,12.940744215064099
E02002419,129.9014870375641,1537.0,10918.285705199996,7.103634160832788
E02002420,129.9226983646729,1937.0,15772.19534492,8.142589233309241
E02002421,129.4412337792112,1012.0,9115.614014599994,9.00752372984189
E02002422,129.99498833650475,2188.0,20497.55189923999,9.368168144076778
E02002423,129.1770547747809,1414.0,11406.700637099993,8.066973576449783
E02002424,129.53531389709698,2615.0,20241.5333063,7.740548109483748
E02002425,129.7599275488822,2869.0,28000.02632530001,9.759507258731269
E02002426,129.4379076953894,2404.0,24962.713234700004,10.383824140890185
E02002427,129.18286808273993,2028.0,20302.718126959993,10.011202232228793
E02002428,128.0691654073946,2126.0,20482.694987750005,9.634381461782693
E02002429,129.09717010870864,2847.0,29706.801076299984,10.434422576852821
E02002430,129.29454185732513,1362.0,11917.458884700001,8.749969812555067
E02002431,129.19644455242363,2691.0,25943.59480460002,9.640875066740996
E02002432,129.62802795107598,2344.0,28390.60882549997,12.112034481868587
E02002433,128.91137581406747,1888.0,17897.4325476,9.479572323940678
E02002434,127.54058572680496,3264.0,30832.952473640013,9.446370243149513
E02002435,128.56540492955165,2502.0,23321.75230889999,9.321243928417262
E02002436,127.32869435157616,2084.0,18009.064058500007,8.641585440738966
E02002437,127.70360029542292,2503.0,23427.769330720006,9.359875881230526
E02002438,127.11299843553705,1916.0,18747.164253500003,9.78453249138831
E02002439,128.07550678125224,2138.0,20006.72358639999,9.357681752291857
E02002440,127.78173980008343,2273.0,25283.556875899998,11.123430213770346
E02002441,128.5294689441874,2506.0,25950.75379678999,10.355448442454106
E02002442,127.39305851883068,2493.0,26242.00756239999,10.526276599438424
E02002443,127.9551731511175,2294.0,21542.737626999984,9.390905678727107
E02002444,127.82300572321888,2126.0,19521.9160779,9.182462877657574
E02002445,127.41084623577267,2016.0,16794.572343900007,8.330641043601194
E02002446,128.6250916204137,2112.0,21894.59397560002,10.366758511174252
E02002447,127.6755760322317,1808.0,20500.0032856,11.338497392477876
E02002448,126.44544917022047,2112.0,21414.806886060007,10.139586593778413
E02002449,126.59261015468107,2841.0,32125.888278999988,11.307950819781762
E02002450,128.0383070696568,2349.0,24281.48276749999,10.336944558322687
E02002451,127.14263504505728,2432.0,22480.028189320004,9.24343264363487
E02002452,126.4344099432302,2110.0,21806.656384700003,10.334908239194315
E02002453,127.12503545177023,2560.0,26355.43975890002,10.29509365582032
E02002454,126.31313807820362,1750.0,18088.644144460006,10.336368082548574
E02002455,127.21617670640617,1435.0,15438.256254119995,10.758366727609753
E02002456,127.15511286014464,1713.0,17430.075253999992,10.175175279626382
E02002457,126.46634327859896,1599.0,13551.773437429994,8.475155370500309
E02002458,126.31709961769197,3007.0,30466.179240999983,10.131752324908541
E02002459,125.78601068938521,2757.0,24543.898365872,8.902393313700399
E02002460,125.92414774250403,2208.0,22970.92236817,10.403497449352354
E02002461,128.7508046159006,3428.0,39859.408681999994,11.62759879871645
E02002462,126.98449610998456,2419.0,24494.14206509999,10.125730494047122
E02002463,125.76471052517189,1902.0,16565.62669832,8.709582911840169
E02002464,127.53701971723359,2163.0,21792.18282129999,10.07498049990753
E02002465,125.47623016349107,1727.0,16382.115182500005,9.485880244643894
E02002466,126.43719086626886,2976.0,31158.362399800022,10.46987983864248
E02002467,126.0411236461745,2050.0,20068.290413200008,9.78940995765854
E02002468,125.38153578422447,2099.0,21713.064364799993,10.344480402477368
E02002469,127.0633917057349,2077.0,22663.227938099997,10.911520432402503
E02002470,125.60478534116663,2034.0,22567.23485158,11.095002385240905
E02002471,125.87065860622165,3625.0,47216.060311900015,13.025120086041383
E02002472,125.09048940568026,2068.0,25647.045949200008,12.40185974332689
E02002473,124.14386537579519,2414.0,23094.41451180001,9.56686599494615
E02002474,125.01078262088592,1806.0,20546.475709899994,11.376786107364339
E02002475,123.49740446990727,2157.0,29144.44596620001,13.511565121094117
E02002476,127.41658446751863,1264.0,14937.3862988,11.817552451582278
E02002477,127.90951976138011,1882.0,25757.702440899997,13.686345611530285
E02002478,123.5252654925147,1923.0,23459.436036900013,12.199394714976606
E02002479,125.20770843307861,2350.0,30061.992404299996,12.792337193319147
E02002480,125.49646124674794,1591.0,19136.41051044,12.027913582928976
E02002481,124.28388933509251,1801.0,20734.184660500014,11.512595591615776
E02002482,125.21519529325055,1739.0,20963.0905615,12.054681173950547
E02002483,189.3764797694486,3115.0,44685.70090240003,14.345329342664536
E02002484,188.87168302476985,1954.0,24045.045169539993,12.305550240296824
E02002485,189.2639217379798,1644.0,17880.21797229999,10.876044995316295
E02002487,188.5155950452637,1156.0,11547.535639920003,9.989217681591699
E02002488,189.38004917153265,1922.0,25156.169938299987,13.088537949167527
E02002489,187.67766717952998,1463.0,16222.240436000002,11.088339327409434
E02002490,187.2420119446879,1465.0,16659.475567900005,11.371655677747443
E02002491,187.9234657108596,1428.0,13747.644370700005,9.62720194026611
E02002492,186.05648997549818,1768.0,18592.778308780005,10.516277323970591
E02002493,186.70579937818425,2150.0,26475.365166200016,12.314123333116287
E02002494,186.5460033518401,1499.0,16457.021924700006,10.97866706117412
E02002496,178.8511337056935,1227.0,15190.069695900002,12.379844902933987
E02002497,180.05292631728307,1028.0,9561.118971699996,9.300699388813225
E02002498,178.09810690998518,1136.0,12354.736286499996,10.875648139524644
E02002499,179.88311681680068,1244.0,11639.9721512,9.356890796784565
E02002500,179.61118807119792,1358.0,13114.29848410001,9.657068103166429
E02002501,179.87786227762743,1166.0,9796.5892023,8.401877531989708
E02002502,178.84483612917614,1630.0,18088.735772199998,11.097383909325153
E02002503,176.82064821292892,1560.0,15253.633846000004,9.777970414102567
E02002504,176.8367935517653,2843.0,27770.493897460008,9.768024585810766
E02002505,179.33723462174132,1115.0,11366.60163422,10.19426155535426
E02002506,179.09878439139297,889.0,9600.734257,10.799476104611923
E02002507,176.54821493810996,1969.0,20563.90473954,10.443831762082276
E02002508,176.5564279024426,1519.0,14002.576207909997,9.218285851158655
E02002509,177.89602748203703,1406.0,13518.741293950003,9.615036482183502
E02002510,175.14099673607475,1905.0,20116.01928988001,10.559590178414703
E02002512,177.52347016293564,1925.0,21892.648451100016,11.372804390181827
E02002513,175.37804726541077,2265.0,23835.691852579996,10.523484261624722
E02002514,177.24009091213716,2976.0,37242.325951499995,12.514222429939515
E02002515,185.71405613929988,1491.0,19318.93492397,12.95703214216633
E02002516,185.1717465189976,1349.0,17032.0103292,12.625656285544848
E02002517,183.4112857509231,1273.0,14306.322782000005,11.238273984289085
E02002518,185.3356957373772,3615.0,48937.03826690001,13.537216671341636
E02002519,184.25450772108758,1652.0,20459.599436400003,12.384745421549638
E02002520,185.14211904138233,4072.0,55741.43863659997,13.688958407809421
E02002521,186.22509304493136,1467.0,24117.142207000004,16.439769738922976
E02002523,182.12282456783086,1095.0,11071.90702265,10.111330614292237
E02002524,187.22619663725825,1505.0,21797.939538600003,14.483680756544853
E02002525,181.0726608552566,2405.0,30071.907515800005,12.50391164898129
E02002526,184.3612946975696,2324.0,34308.5245965,14.762704215361445
E02002527,188.59788383455785,1106.0,16709.23370894999,15.107806246790226
E02002529,180.3810733131088,1702.0,19404.1225278,11.400777043360751
E02002530,191.6414472828909,1658.0,32363.226788199998,19.519437146079614
E02002532,178.927379908589,1539.0,21283.76284535001,13.829605487556861
E02002533,179.44291362848512,1798.0,24405.847214619997,13.573886103793102
E02002534,180.41250893317547,1843.0,24568.2903672,13.330597052197504
E02002535,182.1047526440382,3987.0,48636.8322446,12.198854337747681
E02002536,181.36657706192102,2619.0,29981.885953800018,11.447837324856822
E02002537,180.10452651298456,2098.0,24185.48619739999,11.527877119828403
E02002538,180.16649245533992,1728.0,18420.82028470001,10.66019692401621
E02002539,179.53153138257156,3134.0,43306.54178110001,13.818296675526486
E02002540,179.4365373616994,2257.0,21791.161835599993,9.65492327673903
E02002541,179.0547258089575,1967.0,19171.894452800003,9.746768913472295
E02002542,178.50981514027183,1949.0,19697.655585400007,10.106544682093386
E02002543,179.29676732455908,2012.0,20570.606093550006,10.22395929102883
E02002544,178.01514925474308,1917.0,18532.728010799994,9.66756808075117
E02002545,180.00483721939963,2020.0,22996.11123330001,11.384213481831688
E02002546,177.78929299944448,1824.0,20144.517004299985,11.044143094462711
E02002547,177.46068664628808,2061.0,20847.256652369997,10.115117250058223
E02002548,177.03125214444304,2102.0,18066.28255062,8.594806161094196
E02002549,178.24306594636855,2686.0,31830.97673959998,11.850698711690239
E02002550,176.68521744274398,1975.0,19108.478155900004,9.675178813113925
E02002551,176.8729569631716,1304.0,14675.424576799996,11.25415995153374
E02002552,175.97185870260134,2096.0,20828.450673529984,9.937237916760488
E02002553,176.555363876281,1681.0,17872.456574700005,10.632038414455684
E02002554,174.935325552682,1296.0,14470.575526159999,11.165567535617283
E02002555,173.78561931160152,3403.0,44370.26617089998,13.038573661739635
E02002556,174.29406334924337,2935.0,37982.45053420003,12.941209722044302
E02002557,176.34260876029725,6108.0,88034.73265139997,14.413021062770133
E02002558,172.0046535796422,3490.0,49893.39332069997,14.296101238022915
