,MSOA,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_bicycle_perc,yj_on_foot_perc,yj_avg_time_car,yj_avg_time_bus,yj_avg_time_rail,yj_car_perc,label
4266,E02004368,0.8114583322687942,0.1849884726523076,-0.9169935413026354,0.32885337364182843,-0.6502764119727352,-1.4500279203407411,0.5831625892904553,-0.04321248226514099,0.3445441825509547,-1.984118923731628,0.6644200917327787,0
4267,E02004369,0.42901251605554497,0.5936139586861854,-0.40267913335792,0.3902643119394992,-0.7296895472408064,-0.6490775176645628,0.326608815068668,-0.055550897487066264,-1.5631156473138952,0.5893732489463867,0.5495961240787975,0
4268,E02004370,-0.9541688640159672,-0.7758275176186455,-0.7361526095502192,0.2673172986487097,0.3946880256191047,-0.8238657698822758,1.0642721822772578,0.071690036907654,-0.6317817909924766,0.18872217485424286,0.06365552632883928,0
4269,E02004371,-0.4223413735998459,-0.36195926864186506,-1.0259000767823399,0.13306833325396955,0.4415103784733945,-0.6848762560272711,0.5429455190985695,-0.0006686126260086459,-0.5254809278747379,-1.984118923731628,0.3935761229516812,0
4270,E02004372,-1.253252793994854,-0.1082661301680148,-1.0259000767823399,0.6284239855317738,0.3273138737534396,-0.7935273982949366,1.1438964641478515,-0.3371296551847702,-1.5100650114834988,-1.984118923731628,-0.2941694264433189,0
4271,E02004373,-0.2911079166511063,0.17553226084247167,-0.4339994167793202,0.4593554727492475,-0.04754731491118915,-0.7193581061505088,1.0143204244910369,-0.4037136791470864,-1.4770923117519723,0.6840538630654813,0.00014567762467779087,0
4272,E02004374,-0.6965069217857082,0.9918440564159664,0.17055625775955294,0.9501213185474656,-0.00035866082029186033,0.007708561788546892,1.143572723145545,0.2678229450089978,-1.9512602871485203,0.5977124942328274,-0.6843519446383319,0
4273,E02004375,-0.9246133233754236,0.9480325464594176,-0.2852176506370919,1.0869175464010947,-0.13829269926890528,-0.1768012340170864,1.5180811569744557,0.07125083429375177,-1.316314185460752,0.7036916547516539,-0.999632334072636,0
4274,E02004376,-1.6943954576838576,0.8357008647144151,0.0631842356076022,1.3655936799807051,0.5943449233514737,-0.33038175467055736,1.7849722569745914,0.5623530629754099,-1.8804862577251305,0.7575432417782806,-1.5457170204050312,0
4275,E02004377,0.2234991461884163,0.42190427542135056,-0.4762916356584281,0.6850241588553969,-0.2715705734393542,-0.2924347975187148,0.16813560424480287,0.17334060261411513,-0.3680976212349584,0.6736728277341658,0.33762515202971083,0
4276,E02004378,-1.7207437233275034,0.6950357533793816,0.18401079824340705,1.3381483563601535,0.6032973367224297,0.11855627564864325,1.5130776915863131,1.0565518604954096,-0.2910719874707772,0.5536323742717096,-1.3011256843344765,0
4277,E02004379,1.4722541136976384,1.7131070036756249,-0.18221970974310148,1.2008057802264032,-1.108339821177499,-1.2950575610982176,-1.4551342485615295,1.328259698855048,1.4733601106266343,0.3714621915950341,-0.045970190332049514,1
4278,E02004380,1.3585695505150308,1.786083716148788,-0.1899502580970066,1.3816223885377936,-1.1289431798941405,-0.3614257175699641,-1.0465325603509046,1.5615964603701986,0.36218130488583417,0.2517917580004263,-0.455623871226303,1
4279,E02004381,-0.5459528209568943,1.1755927631142469,0.1215815580016403,1.4236259835348597,-0.2329701029403882,0.3256195004299556,1.6425760142457753,0.4768630673622814,0.6273161472407999,0.3913349666751544,-1.3709002266322328,0
4280,E02004382,0.6729853785686051,1.2156283115564148,-0.3103009942428676,0.7472939141402399,0.010900564385701236,0.32894878686886203,-0.22514284963897227,0.7866301208562804,1.1669081438258702,0.2561559725905033,-0.004603770854669924,0
4281,E02004383,-0.07579172459344426,1.4487312623083677,-0.1390033843083862,1.5196908616103015,0.03064884656633872,0.7059449199863504,1.3523103544088866,0.9008541393089664,-0.29492641962859273,0.34026734396792635,-1.4409552160379604,0
4282,E02004384,0.3636213853786866,0.8102765418174068,-0.588638106915615,0.3708170940853972,1.2942210955550388,-0.5551893549746709,-1.4126921405558617,0.805763304982557,0.06210958242195873,0.5143130288784734,-0.20557955435494404,0
4283,E02004385,0.09951298395912812,0.1662069292637776,-0.7907246906666456,-0.06034798725695952,1.301630162637741,-0.4817528667066669,-0.3890968941380701,0.8137024875171923,0.4688511944577445,0.5592513156614201,-0.0467837925444548,0
4284,E02004386,0.041949572629205435,0.1661007771805805,-0.8795664789546475,0.6908327754725915,0.4999441256904527,0.16473970629630225,0.6441360709770598,0.4415930748810422,0.9985624436078602,0.5116970349236932,-0.10979801338087013,0
4285,E02004387,-0.46542153520262003,-0.6412315478160678,-0.7292228050254341,0.6096450770887091,0.8097720173884091,-0.2084138188950406,1.0474244415723295,0.7404595317254644,0.8775290794432767,1.0200261366311008,-0.31387038504240183,0
4286,E02004388,0.03254450788904223,0.1684329469378341,-0.7246111657290251,0.15395000815319454,1.3586068940210831,-0.63750503942869,-0.5760796420201247,0.5737892322739332,0.6379765152705343,0.4349265196709696,-0.11208495204498116,0
4287,E02004389,0.7337751878457522,0.8689190005389577,-0.7119009080026072,1.0359847981023076,-0.22001622717485494,-0.5329124738958825,-0.2538417747533621,0.7634431725231163,1.5520434027186354,0.07451392296693976,0.2341872464083544,0
4288,E02004390,0.4599252682778108,0.6134749272006048,-0.6374499523426419,0.6968097826170381,0.2924458284293943,-0.5217261058233437,-0.005281830364738083,0.9317640658541124,0.9488494096227073,-0.0297355292090676,0.2069460242974633,0
4289,E02004391,-0.7775845995162621,0.8931395488457543,-0.5960742557462871,1.2218322284380148,0.6188571541337544,-0.6524812919753872,0.9202040960413232,1.2037712620043208,0.8857795281834995,0.650473997339225,-0.7881619192734571,0
4290,E02004392,1.2877821238503375,1.745796243697426,-0.6456238412638394,1.3466216812261107,-1.7049360969580891,-2.1231246401282324,-1.0269551613494774,1.5880179265282024,1.256110264932944,-0.15986207845998998,-0.17521749257044686,1
4291,E02004393,0.9578910385409014,1.8155384548309523,0.7715136659570832,0.3738870650874031,-1.2195436996302498,-1.1223805621993714,-0.7305874107793311,1.5038712345083791,0.04703189077408057,0.4643905695857388,0.1169116464296801,1
4292,E02004394,1.3842383508332747,1.9347818046581011,0.15173334838460953,1.0621806796531856,-1.8139518498076752,-1.5526143377924464,-1.4912653663598536,1.5396194261488465,2.255782827731776,0.6001466777436185,-0.10383265449546472,1
4293,E02004395,0.0015104745022640393,1.523844312683146,0.5229149322104357,0.5777872168761432,-0.9250363599941344,-0.11007678610754204,1.114124501831327,1.548820108058304,1.1099128392404132,0.3205227672166396,-0.5887809917751389,1
4294,E02004396,1.2363749177226893,1.700968575760586,-0.10734420456169598,0.5606660426876006,-1.0744099130156015,-1.6807465130112658,-1.6160875233188183,1.0073368922216817,1.4779538983952831,0.543760188813763,0.3889340525040192,1
4295,E02004397,0.5939106591482853,1.5189822715920018,0.059768376846614964,1.1121016153067638,-1.7018140613296353,-1.1729347684523816,0.14211068550495212,1.1432634894789184,1.8572951665760749,0.6116573279352338,-0.14010173721554278,1
4296,E02004398,-0.5374524829670834,0.13681868540118305,-0.4534862841599952,0.7907449373499532,-1.0368604420772205,0.1650283864812477,0.9578020762021764,0.06741990267378062,0.2982839430314981,0.8041075201986514,0.10724305148346287,0
4297,E02004399,0.07950349848098544,-0.013759990099581669,-0.8726203897393394,0.55097446900938,-1.1908169148489265,-0.19216604598175926,0.4196774493339835,0.208880023343138,0.24482725485095055,0.7973920029948206,0.750630716852763,0
4298,E02004400,0.8995924585707774,1.4487395787362645,-0.5896625774573186,0.8708715034369072,-1.3957353833279138,-0.4465859852166379,-0.9428648655165638,1.0149844300720523,-0.20282446029841789,0.7691437722610887,0.3991891745421711,1
4299,E02004401,0.19991221018614386,0.9875609736086624,-0.4633014555615544,0.9208933713629598,-1.4698248045297393,0.15492567163256954,0.23782020103156246,0.4675994072023918,0.5821826183499933,0.851476376577378,0.1961702957701864,1
4300,E02004402,-1.1664562364280937,0.6613421610711883,-0.08763766467693328,1.2425646013459586,-1.1573296327802678,-0.1394251899403291,1.5288733396327039,0.7817753578644436,-0.08306601333146743,0.6535282087999701,-0.7861287667359476,1
4301,E02004403,1.317698256915762,1.945368704174504,-0.2483373535036335,1.2344964984189415,-1.1478497867913884,-0.5883822827401474,-0.1184032993761618,1.5149060628313444,0.44036186285096174,0.3799973522215842,-0.6618647581873921,1
4302,E02004404,1.6314869733935191,1.8720859473141096,0.0019227986702924165,1.4808124063557746,-1.5600396157535998,-1.6162161142440723,-1.8396149362830323,1.06714132400918,1.0358730002829346,0.3212957068362993,-0.4278507523337288,1
4303,E02004405,1.1927267366649068,0.7007042091626675,-0.16230141059502246,1.0159402364479957,-1.1404948025221937,-1.7516977923973571,0.15257289423822762,0.8981543242690422,0.4497094192952941,0.4234682211324536,0.4580666768417717,1
4304,E02004406,1.1273457935825184,1.226420520745518,-0.10966269338674972,1.0533847119380515,-0.9107120333137796,-1.869690579839767,0.005466959629731661,1.108362077429137,0.2673926569719711,0.4534852380806572,0.1601291719793066,1
4305,E02004407,1.207504169084656,1.827341785771463,0.4813642632263626,1.5400924252316537,-1.545717088707999,-1.356252700100084,-0.4809576556480919,1.6352560394820053,1.2591167282021716,0.19442130202190686,-0.6990992341016834,1
4306,E02004408,0.8867800961938987,0.4176825142052747,-0.7236650442766474,0.7413232110249439,-0.23542022637487445,-1.7604560592835328,-0.16850606845484115,1.0822975333112268,1.5214431091806837,-0.15720428160803074,0.7015220356714443,1
4307,E02004409,1.5678760606512383,2.119600338154299,0.12601812167398976,1.1593522964056917,-1.7144759456482,-1.9418307561182702,-1.270398854333602,1.5277220555146518,1.0121890590947502,0.5672578760851538,-0.461119032801613,1
4308,E02004410,1.6388462180012977,2.0167750305697263,0.05478487893521242,1.1445883253014233,-1.7403810756754787,-1.6156908695095362,-2.114523408779969,1.4700621143347667,2.123270022945361,0.2727297663522904,-0.17883690521223702,1
4309,E02004411,0.4320049828826665,0.4748645420288306,-0.7305726585182362,0.4937504386476323,-0.9133293105919648,-0.5765966547548464,0.9064577239542354,0.7361223853575398,0.9848868486418716,0.5293675663167183,0.2972188630586425,1
4310,E02004412,0.8631779641191599,0.8426091196176851,-0.061833607176165165,0.5333879977690577,-1.473662508170848,-1.1944329064019277,-0.059149482819737864,1.235275576286563,1.455946612988117,0.6523845076028799,0.7907546382255889,1
4311,E02004413,1.445964657461834,1.6730418085492509,-0.11521147236607182,0.6634785658308379,-1.5441964619207214,-2.163007969473472,-1.135870233360878,1.2361863397500228,1.2406929360846402,0.7251162723917496,0.4280132745006228,1
4312,E02004414,1.0520739804541497,0.3450375932412479,-0.2494456761260989,0.6852638048443368,-0.6618411215821075,-1.0156045224956871,0.4957016582834541,1.122612320677039,1.197957891324853,0.5964882535116556,0.5197859834451573,1
4313,E02004415,1.688813669348954,1.8975593856058612,-0.3106666544880701,0.7881472897942059,-1.5144824069018608,-1.4581850335776028,-1.5334840946826225,1.2636529068262543,1.1517769341431254,0.7095124417928373,0.10948010556387687,1
4314,E02004416,1.3630418430122409,2.0292733780816965,-0.4274626070697151,0.3531531782197832,-1.7509619851641798,-1.5026411774704478,-1.5688678279080923,1.5687062119831798,1.8494720124949109,0.6346573449199008,0.13098695494832113,1
4315,E02004417,0.3897155232409653,0.6071807386264675,-0.7010475861707117,0.07794570702687359,-0.8455795351980637,-0.4401977865614871,0.1226731156217879,0.7448583963412749,0.8867354622796715,-0.6116896565758025,0.8084061451176555,1
4316,E02004418,0.3873263145754437,0.7283854156522359,-0.2795918497070609,0.10194057588079393,-0.8236446027054285,-0.2503181119896541,0.4735683755770165,0.5949918553571177,1.9780972413834597,0.7318065239313012,0.5080985041934161,1
4317,E02004419,-0.24827697661472226,0.11558000417137383,-1.0259000767823399,-0.17028044624615465,-0.5307163673391585,0.2792117587428133,0.7843782776177421,0.6764351860727756,0.5975980955561713,-1.984118923731628,0.4748799667655443,0
4318,E02004420,1.2011127403315214,1.643095162725826,-0.5946139639914614,0.4705442706381847,-1.1918708973621757,-1.0396208688187236,-0.8739847525096358,0.8809946529860517,1.004098468388963,0.5318748510508323,0.4053434602381816,1
4319,E02004421,-0.12951275470228873,0.34353118350621226,-0.7671048418178623,1.4416488001440315,-1.086565803405925,-0.4213610180533399,-0.5700068839014577,0.3421738966099987,-0.7217362891738762,-0.007932509208475576,0.26684991320915563,0
4320,E02004422,0.939870320082826,0.8179654141224515,-0.5587806094730636,0.7695864924814971,-0.8725963214043467,-0.2965611775715544,-1.6734527428572061,0.7528861609960211,0.33412431108292673,0.3507984665352295,0.9324493101675068,1
4321,E02004423,0.4929613164862516,0.6856336667289158,-0.2370784829250533,0.8105381068310192,-0.5137852989106754,-0.3408218092119861,-0.8668772316937434,0.09660306531008346,-0.3829711353954981,-0.02692034525365114,0.7134399668395668,0
4322,E02004424,1.6223495897522264,0.2860460404408946,0.8333917614003982,1.83828536299431,-1.202365484612281,-1.6863021500961861,-0.8141577885350362,0.3646495538295875,0.6201455561983757,-0.15575438091910504,-0.4742835700193677,1
4323,E02004425,0.6879028544755798,0.19810555122266435,0.6857242157723,1.916156496151906,-1.178359149007623,-1.2772100159103732,-0.6099479373650204,0.4383778923979131,0.3186916854446281,-0.08986900628712753,-0.7511560691697639,1
4324,E02004426,0.7055786347696771,0.26806656048515953,0.9870269419199422,1.9277500989759115,-1.400510090068789,-2.061422002540138,0.0076768863288396985,0.3634472725852765,-0.6288838568101603,-0.2811790299564096,-0.9265196350046914,1
4325,E02004427,0.508753627501383,0.4405491937835954,0.5364636915751558,1.8929490625048688,-1.1236571170529197,-1.9591553165080744,0.019914321521220302,0.07462447298145579,-0.07897943247141813,-0.2440436269559657,-0.8730630651435409,1
4326,E02004428,0.10329796794501894,-0.5598320699763739,0.4263403792016741,1.679999747165878,-0.8209875042535265,-0.27511368806313546,-0.24465984569861005,0.11712441646797547,-0.8008872564850612,-0.14587524273627447,-0.1164958030737384,0
4327,E02004429,0.7076198756569859,0.638285796747799,0.7466244288276678,1.5309950705020705,-1.131077339475005,-0.7243634959191928,-0.5962409139732134,-0.13749329204366753,0.0820886179089596,-0.02324578130567068,-0.03439223205041484,1
4328,E02004430,1.1363699991380227,-0.3159316771092089,-0.022749498236860292,1.6146142378705777,-1.336572839051951,-1.0119505251105383,-1.027748194128936,0.3879177807637561,1.687969256502083,0.015973333773354376,0.3458803659104032,1
4329,E02004431,0.8503859948258388,-0.4886891462456393,0.44476855254642617,1.7166625502851225,-1.0466162907823868,-0.3931802908180039,-0.6857729626241711,0.11501647812005635,-0.4679058002381004,-0.12024342137031975,-0.07076031561982349,0
4330,E02004432,1.3609608828487898,0.9092207032620201,0.9032584475754692,1.588248946191169,-0.977658107101158,-1.0691289434771731,-1.1749946575820742,0.44863357492455663,-0.3079666521801425,-0.27545450690655376,-0.17205082653238515,1
4331,E02004433,0.5260529172093477,-0.09823442880135076,0.8382386568551023,1.4840655332777644,-0.9051109586464334,-0.2732928993889593,-0.9574268703690256,-0.10535958266400892,-0.5126014404878211,-0.2232081033433721,0.28362703572127546,0
4332,E02004434,0.3195654883053312,-0.6165755090659982,0.3371634159865544,1.1157170582332805,-0.1740710406808887,0.017929472495682674,-0.5273102168418092,0.26437370301426777,-1.190716267254926,-0.06688260940105943,0.5869893345503668,0
4333,E02004435,-0.5640820003631257,-1.2585057150318653,0.2577475848660765,1.2573892165088103,0.2379904057720469,0.5670099840227859,0.4450940022428765,-0.8660569862583397,-0.6622569985449842,-0.17604024497414344,-0.147685661529975,0
4334,E02004436,-0.9153380107044684,-1.7249346083906334,0.18258733124179424,1.2115024738387037,0.34099157964412474,0.8930189176092207,0.3667262288462264,-0.4609703004197218,-0.7218529232667362,-0.08353868150569704,-0.11616259084844442,0
4335,E02004437,-0.2486661340557041,-1.0607155294176391,0.6160430034976732,1.5705740992374593,-0.41421531051134175,0.10329324031026474,-0.13671906961482494,-0.010555719486810056,-1.7228944702494096,-0.1933627915341748,-0.07672720357568454,0
4336,E02004438,-0.9277077927721986,-1.099245191120677,0.9172960201983036,1.365770161871611,-0.1198666739113478,0.500013638133765,1.2119347547012198,-0.4852160834910547,-1.6180181230460051,-0.08749650859991982,-0.6140473141717329,0
4337,E02004439,-0.9375261993671582,-1.807525761636794,0.8696928310735089,1.5277248864253217,-0.2521637205557664,0.4574486716522465,0.8940487756761053,-0.2968962888478636,-0.18451784227691087,-0.23538000096832765,-0.4761545702464174,0
4338,E02004440,-0.5678984107603416,-1.3042828364657235,0.5596617990575355,1.3974051793308069,-0.14837228663385027,0.3892694557694765,1.186606468632552,-0.4742547603777508,-1.8917680403358463,-0.539073875341011,-0.5705422900229474,0
4339,E02004441,-0.561656557304028,-0.8951244704379254,0.2391802176213268,1.2606133825398207,0.15314248085632998,0.5266586226353319,-0.042279003550150684,-0.1341916844403989,-0.32564823730151193,-0.24404243624597136,0.08941112472756979,0
4340,E02004442,-0.9140636110578608,-1.2308491833244206,0.8088994049392065,1.2436598600784552,0.1932902008209765,0.2814399689385684,0.4244181576766904,-0.1019421821544614,-1.4632128909943716,-0.29201104406662914,-0.09458266085009036,0
4341,E02004443,-0.05555271383859727,-0.6116198463537231,0.32291783800211504,1.5129762262414277,-0.6998776993656403,0.1522671060522687,1.3144778950148492,-0.061386760787433235,-0.5766608548494391,-0.1611470458445912,-0.7290565135122218,1
4342,E02004444,1.0727728123154079,-0.09858775477178074,0.8489259003007101,1.8096719278940476,-1.3260337089131586,-0.8812648754712513,-1.2855215631008758,0.334825396992603,-0.32005018492021353,-0.28105058345854145,-0.2935969166410116,0
4343,E02004445,-0.2662142511887064,-1.2694798286378643,0.5155404867550194,1.4024975525272223,-0.03498878113711408,-0.3726217442608241,-0.1552497410210801,-0.15036274459659826,-0.3577830713264901,-0.1971813431810288,0.1707294109427494,0
4344,E02004446,1.4975428749688229,1.5255094224146297,-0.20622861702290712,0.21720791420589572,-1.4636253000882873,-1.901344228841616,-2.085272476809324,2.0233714178490616,2.023801550625233,0.7286262307521527,0.9106785268417064,1
4345,E02004447,1.5357753623278196,1.8942623727750576,-0.0180657045618212,0.7339759477812402,-1.6424745802431162,-1.655514500721846,-2.2172807520867948,1.704855976831646,1.914632781908304,0.2688102297864551,0.2508498173760713,1
4346,E02004448,1.0411693491455118,1.256412141872991,-0.3341749482953089,0.15108065507619511,-1.5904703887731753,-1.396574137747286,-0.6765757278305407,1.331107356360705,0.3174774181219745,0.2420204860916729,0.8928173609865441,1
4347,E02004449,0.0052203889810806745,-0.04614149206825464,-0.7219535948899064,-0.15208767334339654,-0.6154045862402672,-0.9043827927796432,1.1544141428907486,1.1309368608765402,0.3409924937465004,0.06840070104777396,0.3872470387916993,1
4348,E02004450,1.3411787628087648,1.65291991729178,0.3690407684365031,0.5638344680725635,-1.6753478148915977,-1.6814609017133364,-1.183739295912425,2.3921188259126165,1.8811196529652603,0.6957493953313971,0.4898473096503298,1
4349,E02004451,0.9281668926864396,0.9784954412434956,-0.4637540146911491,0.8141847446961831,-1.0070831188347098,-0.6884010872365829,0.031658740305800674,1.4006783163291592,0.507108443659057,0.06800271908488775,0.4397385437182387,1
4350,E02004452,1.144480532063988,0.473748948048765,-0.33280451945840545,0.7361534120016059,-1.0568915872541975,-0.4243345632864383,-0.5733228059993419,1.2089070295404594,0.04886553265304009,0.4349418364912009,0.9600135933977162,1
4351,E02004453,-0.4050070721886261,-0.3173143819057589,0.2482131494165523,0.4680082459366963,-0.41640235889666855,0.7294135612445939,0.9918017106678712,0.6804520153000501,0.2259825953381496,0.1919054628273992,0.11512846009478457,0
4352,E02004454,-0.25332595241113565,-0.2975281933668968,-0.2715103177149582,0.9225058535719766,-0.056878641265593124,0.4029893892717876,1.0724782889860776,0.9924836861090996,1.3037534869758791,0.3595334658620842,-0.15709841012236042,1
4353,E02004455,1.3651970234031252,0.7853315430576324,-0.08301545956978224,0.8974736212991347,-1.007318778186199,-0.7392606261539892,-0.0721259634575473,1.17379881167313,-0.3786818625362818,0.38530296629852495,0.5013707141490622,1
4354,E02004456,0.13479484267383238,-0.9656869091655379,-0.4195881147859545,0.7757916436447084,-0.4877478393781206,0.07865073318705833,0.7149622640608982,1.0169743527206725,1.268492837786722,-0.006868024771607419,0.5194688602542337,1
4355,E02004457,0.6415664511158494,0.2406784842512613,0.05336797895537826,0.8760253894368676,-0.6881787342866167,-0.470964164347867,-0.21090641767179505,1.1125748184684603,-0.5896912955359033,0.3289490731321293,0.7246447171411733,1
4356,E02004458,1.414525195664993,0.5898045749068118,-0.16916020730891196,1.1159246621330954,-1.1977178250116465,-1.1288551453123978,-0.8538315124097818,1.1782515146627728,0.36630469545531935,0.3164991778617943,0.7676335064461076,1
4357,E02004459,0.7067373563491679,0.9062728806108734,-0.2934135522938596,1.6578455766044753,-1.0911341382347952,-0.8966497511522746,-0.3010538293430715,1.4975653836100618,0.5219641947859334,0.08399049271922311,-0.3941869236900832,1
4358,E02004460,0.2317041708934103,-0.0247422364365546,-0.3415749915835226,1.5160397059042907,-1.3776323113617441,-0.10346410936038247,0.6087749226082875,0.8659453029778748,0.055097748526822164,0.010355421390554212,-0.2056170098763048,0
4359,E02004461,-0.08711226633427055,-1.7065752935428171,-0.5879867862788967,1.2952356719438989,-0.8116160844537793,0.5998770820165474,0.7172328767018888,0.3052233938563995,-1.432981966187309,-0.07284190466538118,0.13985671230192734,0
4360,E02004462,-0.17708313445693347,-0.2965029577009339,0.4129807201198093,1.6702803181528882,-1.3665612444008806,-0.18283807160388468,0.6662396016512838,1.1123601995954928,0.42460721115714095,-0.08145044976924214,-0.4539185637284958,1
4361,E02004463,0.9287097328613484,0.63495905369655,0.37533478698343453,1.5423615788159832,-1.253605830773861,-0.5144572465903584,-0.4831598809440672,0.8813332372541095,0.875757195408152,-0.014900855195031447,-0.031220618846422805,1
4362,E02004464,1.4907201500609486,1.2057416204754203,1.4882908908991672,1.2652251406204924,-1.4283374323861924,-1.9871729660166897,-1.9553798771249742,0.6341553173220127,-0.5122244714546993,-0.17758005693681314,0.2380678786668414,1
4363,E02004465,0.9028367594953344,0.9498712001397144,0.958466344398856,1.8444585789652304,-1.3134363977612111,-1.085490101076389,-0.3573636083067718,0.20686985575666408,-0.9364874733986714,-0.2608342230434083,-0.8372715989717464,1
4364,E02004466,0.3185409453264707,0.11495459483721025,1.246298302205351,1.7985456112156375,-0.6412383766757909,-0.8888726311823166,-0.5523312349529073,0.09452788936583753,-1.1115954987474077,-0.2281500953743012,-0.5623760194235827,1
4365,E02004467,0.3342634205991074,0.17736814225946373,1.2631139026912142,1.5437712647613948,-0.5968380685321634,-0.8546919519926529,0.4022055449058449,-0.2565575716878357,-1.4916116853213386,-0.19982758458272576,-0.4540554016758359,1
4366,E02004468,1.2517521942371594,0.8223429424935196,1.2831548552002765,2.0522021810481093,-1.8232717429539225,-0.8751805353709541,-0.6889157119899362,0.16235367112890206,0.4526147447342242,-0.2910662226014185,-1.3593810352284772,1
4367,E02004469,1.1389438299046044,0.8486839517868627,1.4632334688014017,1.6277551665686445,-1.0309814347134436,-1.2817401383622968,-0.8097851879611929,-0.1164177786073326,-0.19799042909290054,-0.19248048758150574,-0.37256244845424813,1
4368,E02004470,-0.10235186906203757,-0.2950468477478321,1.5394246733613568,1.9800353299316005,-1.111625161585424,-1.3107509931360224,0.8559298649429731,0.41197466193273935,0.16354459233381205,-0.2607976091623498,-1.3695552554784658,1
4369,E02004471,0.25293320404346104,0.4721838040446236,1.3749133373588902,1.7635571593505082,-1.1203026097133395,-0.6536212460583364,-0.037912501631735165,0.2357726638457401,-1.2572327249934494,-0.2306716534900366,-0.6924947552544548,1
4370,E02004472,1.3582617523553475,0.9146600383192872,1.2387385543791982,1.7937390952028571,-1.6430081426274006,-1.1082378766506245,-1.7640709373202783,0.3061301020583696,-1.3589866538093711,-0.2803243131161025,-0.4989755140793968,1
4371,E02004473,0.9326728609225676,-0.5138764027113324,-0.060206868875876826,1.3797694572791193,-0.4050886766889232,-0.9239038355322,-0.448838826409696,0.22572185219744226,0.8425472004394509,-0.2413744763436979,0.4314372827222116,0
4372,E02004474,0.8871447004956872,0.4214267961299508,0.1195619599402201,1.2239337527061531,-0.7010649910715937,-0.4377692589184164,-0.5140004358629585,-0.027953149025334845,-0.14967886297005706,0.04850166117839689,0.4293547386121187,0
4373,E02004475,0.8130547431089838,0.0060916127552783006,0.26112404607594875,1.5043535059895985,-0.8837408684627256,-1.4958251718145452,-0.991417816098469,0.2498148227907318,0.2120852472408104,-0.16914705395912535,0.33303263959131746,0
4374,E02004476,1.1569870762035348,0.4792757443605749,-0.06846461070246641,1.5670261441155804,-0.7101435186602708,-1.2069476065934497,-1.1128990164726902,0.1301118108389736,-0.3599296029036644,-0.09156938088353188,0.08952431849371413,0
4375,E02004477,0.8808924695764443,0.3951462255015737,-0.3411480070266536,1.4076636067566983,-0.3832049583299849,-0.1429586821020872,-0.5921734838664277,-0.15432331663769314,0.954099753455952,0.1657620480912581,0.06533254921798885,1
4376,E02004478,0.21907873772463346,0.19630129840214547,0.01980198860957172,1.39438417034841,-0.05344275762283759,-0.9551880765952712,-0.4408083619729618,-0.10748618534688344,-0.07910770556900024,0.15049333770837012,0.08410458057077284,0
4377,E02004479,0.6441686259335109,-0.18968176517203256,0.5322393378627757,1.7819160747364382,-0.7882867460126154,-1.2315319157038134,-0.9264382600545606,0.3644778482448416,0.283802586681444,-0.2026113842852712,-0.29002046811969673,0
4378,E02004480,0.6274812139394172,-0.491715832222669,0.2531796636810063,1.583932835696915,-0.7372104239185928,0.3964597268897093,-0.624986771752593,0.7577645150414043,0.2968341549290255,-0.07567291560836975,0.05804562396727531,0
4379,E02004481,-0.07679403265638185,-0.4401400788232627,0.05886232005202615,1.4007545853733987,-0.4686659165887857,-0.07896039869205708,-0.5357417032707645,0.9768408846837404,0.15423353299696946,-0.1072110002600474,0.3180240780316993,0
4380,E02004482,-0.2550315112394841,-0.7562337231589397,0.1707735584912322,1.3851719104499889,0.2215657710105712,0.599850149918064,0.02548882094435952,0.6174282656514354,0.43236950449940864,-0.07579438907713892,-0.15986847265121978,0
4381,E02004483,0.3275174170050175,-0.16173974735383348,0.5561394033829563,1.4347748149225783,-0.7099426891184917,-0.1787893924499907,-0.4842978950209955,1.2459276804306427,-0.2483202110232629,-0.04993092870297102,0.25278933224170336,0
4382,E02004484,0.3260267654095636,-0.2929338903148835,0.16990482135895915,1.411101520909973,-0.3942102246777621,-0.014074834302030903,-0.8723592784066958,1.111728572378799,-0.5546942405596573,-0.09694829037409232,0.321961539081702,0
4383,E02004485,1.0492043345308724,1.1323994914241295,0.004057680627343309,1.2126303884098584,-0.5741261633598517,-0.5962960963243348,-1.1952641473685677,0.9937610385152992,-0.14869435423804953,0.5234986212487931,0.20107110723180613,1
4384,E02004486,0.8834057946791432,0.19433922897633416,-0.04781520450822546,1.4903962702985711,-0.31603930928399665,0.9824713140364196,0.4052697837413032,0.2734240140650287,-0.9356238828267568,-0.24939389602150916,-0.478574075519297,0
4385,E02004487,0.246497212147632,0.5183349700681199,0.5379275899306192,1.171547564027394,-0.03467330953737872,1.1096308145691738,-0.20264218356822786,0.8134678362649825,-1.4186411976325162,0.07232183351657158,-0.17601098894615386,0
4386,E02004488,0.8347885528885417,-0.41943344364671403,-0.1697783699907538,1.2252814847272584,-0.1881524712652871,0.9468741569940712,-0.0886432954776273,-0.1165088931872914,-0.7999686810726501,0.04064586691647529,0.17834955702220068,0
4387,E02004489,1.3682686722691169,0.7417358270288851,0.16517279968741094,1.4923485829889336,-0.40904486812347735,-0.2835027277592105,-1.4237591874142168,0.5866100768094585,-0.569539158396426,-0.03369573054449982,0.009355837077226314,1
