,MSOA,Bus_stops,Train_stations,metro_stations,HH_owning_cars_perc,work_from_home_perc,underground_metro_perc,train_perc,bus_perc,taxi_perc,motorcycle_perc,bicycle_perc,on_foot_perc,other_perc,avg_time_from_origin_car_UNWEIGHTED,avg_time_car,avg_time_from_origin_bus_UNWEIGHTED,avg_time_bus,avg_time_from_origin_rail_UNWEIGHTED,avg_time_rail,car_perc,label
4040,E02004141,0.6611795443089106,0.0,0.0,0.9618528374627608,0.7144966144441776,0.32620454892660433,0.4186649359569353,0.5165145524385412,0.1170856775956205,0.7724082213219415,0.5034522822271079,0.32792006605211776,0.5903748635207571,0.4092750245527994,0.4569293592466108,0.5136898432914392,0.5116596761173429,0.5668232027720328,0.906564031097677,0.9419575167477424,0
4041,E02004142,0.7385325922418334,0.44211410869774026,0.0,0.9614275933987706,0.7597950789200338,0.2479965554389743,0.7186909426927846,0.4355542545689656,0.09017977982708092,0.7304773294667747,0.6060784052990271,0.6111947723990008,1.0,0.4099802665808854,0.474184944032563,0.5232872266121444,0.5006213141458988,0.5662002236702701,0.7543787646295476,0.8296742609067203,-1
4042,E02004143,0.7610027792458973,0.0,0.0,0.9315436542141672,0.4867445666405452,0.12750229876983615,0.4757537787615318,0.5658360366156276,0.5596695365191328,0.8009195784411537,0.5433894412593607,0.38997610730749976,0.5427115701306527,0.4280295598733952,0.4409973443197213,0.5237403590640191,0.3638844707649724,0.5782952545448898,0.9083959683717024,0.9615005368314542,0
4043,E02004144,0.7778966501418084,0.0,0.0,0.9256375261714856,0.4877850792266621,0.25221385709986915,0.5611919511648442,0.5533853101674924,0.4768791229920616,0.8227174870072588,0.6136465066021481,0.5269981262525129,0.451227560594803,0.4215609198157528,0.36646661718782997,0.5189662552683711,0.39637673471732415,0.585435700763516,0.9089184811087866,0.938377382263021,0
4044,E02004145,0.7037499985244828,0.0,0.0,0.9158399567700632,0.7377702067232268,0.29541550891588675,0.5050053292599778,0.4808758745450951,0.4001811964589679,0.7301772555809183,0.522004073549793,0.4945834281049093,0.5827842682865192,0.4332743744786645,0.4924346068768719,0.5392558190937558,0.4230787621854488,0.5903238414161289,0.9065073772700268,0.9187971249431668,0
4045,E02004146,0.7574367671971567,0.0,0.0,0.8847680946490755,0.407605911072149,0.11234073598386808,0.5713700316211905,0.5770792836530413,0.6804555417704237,0.7417237628207161,0.5683744394447301,0.6094267230758571,0.6278406232192911,0.43054012319262025,0.40456173879147617,0.5192969616933172,0.3244767148152208,0.5821265483185631,0.9048612073967864,0.9301223864549896,0
4046,E02004147,0.6140845438782733,0.0,0.0,0.793416666539343,0.5519541122720597,0.2313031729098564,0.7016228353171305,0.5581186000358331,0.5843066219487054,0.6904056722228806,0.6148770804526533,0.7646581064232701,0.5226971097569411,0.4248573371393496,0.4727306540975662,0.5221607240359476,0.37730839478021183,0.5808617793096159,0.8127208328271615,0.8469132919807787,0
4047,E02004148,0.833586176500604,0.0,0.0,0.8611920833875071,0.6311226394109057,0.2709153296336306,0.6596932312239915,0.5434243930068938,0.6145949474631143,0.7365310192376563,0.5612040979179065,0.6152464224766829,0.5422982678532058,0.4295692035899759,0.4042284937112803,0.5306469682740267,0.6154446333979721,0.5884928581557065,0.5865791537521736,0.8952197574352885,0
4048,E02004149,0.787358560645478,0.0,0.0,0.9336267562668232,0.537226793934781,0.32315879496264754,0.4960139200859531,0.6805270870711728,0.5815277409461871,0.7528240659774423,0.6923343211352475,0.745477357883894,0.4807819161064766,0.4179165477347504,0.42082270191117743,0.5057998813367566,0.19707422643660788,0.5063677850383912,0.8481614924712144,0.8494304265167214,0
4049,E02004150,0.6836497313129744,0.0,0.0,0.8191261537540049,0.3623143822057411,0.5280259404093479,0.4430551922515169,0.7756183881169412,0.5444263586960268,0.8047566087618312,0.6993866299683786,0.6568279246591648,0.4411877299794581,0.4079327425852952,0.30240591226295643,0.5007085904546957,0.07479687991834794,0.5065536715590366,0.09147653837590942,0.8755138764591093,0
4050,E02004151,0.7424662592317695,0.0,0.0,0.8966806723434018,0.4022017013613904,0.1851504652602322,0.5387027369378895,0.7258553862123255,0.4481677034220585,0.8316242751168664,0.6867439202870389,0.5448889680842606,0.4514697720200874,0.40082767302287214,0.24469291714507824,0.4906192712665214,0.3233386033554242,0.4962773668033949,0.615321798887313,0.9097050092141409,0
4051,E02004152,0.6215669181784063,0.0,0.0,0.7266368713037603,0.44102420180838303,0.3444060575350292,0.6132098381313082,0.6542317930880479,0.6563873228439969,0.5710478850127022,0.7190182739412565,0.9481092752514824,0.499372784751795,0.4097764621564495,0.4909024590379667,0.4964027029422105,0.23950320398822544,0.4997055167996152,0.8055585804678341,0.6924525730063285,0
4052,E02004153,0.7385325922418334,0.0,0.0,0.8896961759261726,0.3547689508513817,0.09136350186860764,0.5086332317504629,0.7293676602189078,0.4646019442672856,0.8343216473282024,0.6943841217845028,0.6213618700404631,0.458712620923385,0.4188338686729032,0.2284889526089328,0.5215761998441173,0.3625041840912031,0.4785647793512604,0.907491230512322,0.8980900680998072,0
4053,E02004154,0.6423995321239592,0.0,0.0,0.8201979556643839,0.3609373508340152,0.33456901137100503,0.5314779465437256,0.6698738695005528,0.5050242050836317,0.6828398959105707,0.7676433510024394,0.8718177744465334,0.42945341009723226,0.4055481250929223,0.3156337966001589,0.4954396059719346,0.29189222937783693,0.4989349176993279,0.8580774198631315,0.78382497513965,0
4054,E02004155,0.6989199661113291,0.0,0.0,0.8074203755906653,0.3648897521962687,0.10806412380878776,0.3759269195089061,0.7447009514314449,0.4340920185323461,0.8157135739808945,0.7070599433244475,0.701010188517967,0.42614308607273776,0.4031723108318968,0.2576648974662105,0.4954102941585625,0.2443672314392773,0.5008780610029127,0.8904688205436891,0.8737385996441831,0
4055,E02004156,0.8236735006729783,0.2789429456511298,0.0,0.5850168315595714,0.4652726891912641,0.31097676267554475,0.6019922447165876,0.7136986795885434,0.5937500113046366,0.6374797109780092,0.7158605532484912,0.9231010693973578,0.4307476957305775,0.4106207981070895,0.3836229273809197,0.4973173134902331,0.2264693279268917,0.4747918752208325,0.8545332562708527,0.7026896981264565,-1
4056,E02004157,0.6488671375956238,0.0,0.0,0.8394430712757557,0.5326713379803958,0.32268144681647426,0.5115298764525265,0.6299410733588995,0.3203726985010406,0.6399642983380708,0.7662929842462765,0.8719738201910875,0.5176574254058031,0.4099648328784067,0.4031415979498372,0.4941343408147305,0.4327824523542083,0.4932754276947247,0.8848739516203302,0.7682198737954662,0
4057,E02004158,0.5981773265517799,0.0,0.0,0.8215271784063627,0.3727037441584457,0.0849669493059092,0.5227204123818462,0.7304696130292596,0.5088740268965533,0.7806665310597766,0.7282434749686602,0.7957989483764301,0.3879755197803111,0.4138493224125921,0.24858033832140314,0.5125027201102417,0.2867369154078707,0.4870609345711845,0.8829023897230615,0.8257765499733654,0
4058,E02004159,0.9117424933673854,0.2789429456511298,0.0,0.9437989632793776,0.3855603608089336,0.2259287009811151,0.5787279018218214,0.6879846805942322,0.4647999582901183,0.7443511600873893,0.6903790708586846,0.6084214742778604,0.4246712588001113,0.3994916645078943,0.27234957330070303,0.4808386796689015,0.2460560953409372,0.515718651297226,0.8603143127661947,0.9072700233546936,0
4059,E02004160,0.6939644643809647,0.0,0.0,0.8853384273104727,0.43024060549005744,0.10994933772637128,0.3956798519443483,0.7055611087642782,0.5673984081394525,0.8539607851912748,0.6845833763616118,0.6625469238719909,0.4107691425940922,0.416518253150914,0.21881768178374106,0.5092799192708708,0.15147447680208306,0.4825492866548129,0.8757504426279463,0.8903676509518816,0
4060,E02004161,0.6611795443089106,0.0,0.0,0.7782808600826701,0.3003172556968968,0.10438215873078728,0.3886809359693737,0.7633900128680788,0.4490565616854446,0.8417347540305302,0.7236844964906195,0.7843696046921143,0.4802256613501986,0.4074166105235864,0.20644719575576853,0.4962427665705742,0.15497747203721124,0.4974844818847877,0.8884415141685109,0.8316929742599949,0
4061,E02004162,0.7934154531706925,0.0,0.0,0.8776008388295331,0.415186941110045,0.1770827966309536,0.4357876999283733,0.6773156739891999,0.4158716498613785,0.7243017390063573,0.7392875297416561,0.7147213650064062,0.4784180803463047,0.4144798928289593,0.28109232913608395,0.506834660563221,0.18510057226137988,0.4950008510731738,0.7768592994227445,0.8762207904961363,0
4062,E02004163,0.6727452726132829,0.0,0.0,0.8664257040436634,0.6209299789336702,0.33603721744655024,0.6551744400430095,0.7127071588495126,0.2200457558982633,0.7692127616730979,0.7435886681033745,0.5319713962897104,0.5154471463724832,0.4044748556940836,0.3033789905519566,0.5040190519668113,0.3288801311297176,0.5399991770088293,0.7971991964511974,0.8622542267741735,0
4063,E02004164,0.5166312287338417,0.0,0.0,0.9768321818729296,0.9145131217485132,0.3021318757822451,0.4293753801341623,0.3021606023989868,0.2016044586768802,0.6322821127054224,0.3279248574885804,0.31503723679613616,0.5190682676597219,0.3987099717644775,0.6033037927354936,0.5340454624383946,0.7356946353193863,0.479297262901421,0.8806944426376715,0.9055013672700912,0
4064,E02004165,0.6782754015550213,0.0,0.0,0.954717786782212,0.6220751930099861,0.2854791162681611,0.3732543058439891,0.39545793240405824,0.3939730032868205,0.7045038748691396,0.5883549377593597,0.5333292783481011,0.4395094349147909,0.3813202522298411,0.42581982173991295,0.4888657873940034,0.5301105845922323,0.4921405474306706,0.8185865000186598,0.9420383758663022,0
4065,E02004166,0.5405093637515008,0.0,0.0,0.9484622318901924,0.793408585119117,0.28140886660014924,0.3829755663355081,0.36359002173213895,0.3297044836134507,0.6977172644990524,0.4939514760627425,0.3655314622661848,0.5391997222327186,0.35473425835278594,0.5304368486871176,0.4780351099414788,0.8000283025257069,0.4638998792488014,0.8402066873809508,0.9324375971983304,0
4066,E02004167,0.655122651783696,0.0,0.0,0.8351671026064382,0.4452310532640504,0.2502513923945868,0.27740465816421306,0.4982190193768769,0.5504935465512271,0.70894530971835,0.6262280891363641,0.7350597848709645,0.5435201225015918,0.37709937448644704,0.3936006635892626,0.4822247574677872,0.5363502364232795,0.5045764011804454,0.8212168888185261,0.909197318495678,0
4067,E02004168,0.589696993097471,0.0,0.0,0.79648125164737,0.5739707165708983,0.21507414993956248,0.3387947772677785,0.5363421343315451,0.4719114849464791,0.7296568398403389,0.5823466039296993,0.7985389945602142,0.5286781204913088,0.3806756417341566,0.3849117325992688,0.4804372448207546,0.5860250769536335,0.5167487912383639,0.8939690232285594,0.8650324663191531,0
4068,E02004169,0.7574367671971567,0.0,0.0,0.9683264767079108,0.7174492400347812,0.2683706147949739,0.4285479097953442,0.4782659087220599,0.1904445592743067,0.702114869161586,0.5073423016683741,0.3991286551834069,0.5281427994125046,0.3622280556178588,0.4740379611623768,0.4598173694885106,0.4492342744338551,0.4302361903331376,0.8626642474240475,0.9402708020660536,0
