,MSOA,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_taxi_perc,yj_motorcycle_perc,yj_bicycle_perc,yj_on_foot_perc,yj_other_perc,yj_avg_time_from_origin_car_UNWEIGHTED,yj_avg_time_car,yj_avg_time_from_origin_bus_UNWEIGHTED,yj_avg_time_bus,yj_avg_time_from_origin_rail_UNWEIGHTED,yj_avg_time_rail,yj_car_perc,label
5959,E02006096,-0.9540267794161236,-0.0,-0.0,6.335042501939424,-0.5077063634858294,-0.12923560050709434,-8.019704945027232,-7.515771438659396,-8.028467706442013,-0.23069717458212902,1.9185598557636847,2.238769699688292,-1.3757933146547916,0.0,0.31757011219616577,0.0,0.625021120079374,0.0,-8.528048178357873,28.358173274377904,1
5960,E02006097,-0.7841465074215875,-0.0,-0.0,-3.7669099589324833,0.012920937507186836,-0.09561408810668634,-7.801232678628943,-5.7351217275330075,-0.5675819561431145,-0.1214611412234148,1.0133407044678042,2.9099923471219697,-1.06002461484499,0.0,-0.02497716614875617,0.0,0.3989863647492049,0.0,7.06181271206961,-19.522452939751233,2
5961,E02006098,0.4616880058147236,-0.0,-0.0,14.83336153933558,3.523993032245056,0.02864858953358548,-4.764846650454083,-7.298990017784227,-4.467450339097796,0.15513779203053948,-1.410215195513722,-2.2590848176700202,0.4950538492341639,0.0,1.1548455524581824,0.0,2.3540016018916803,0.0,6.1018024774150135,10.216562164301939,2
5962,E02006099,-0.26081965153153075,0.2170140383282393,0.06764793275947148,15.05074671421231,2.470639230705001,-0.00654202519691445,-2.818019239126047,-4.631689468281487,-8.081646855262983,1.480826575874879,-0.022269666564976785,-2.06826931387954,-0.9766170329714025,0.0,1.3520132513990155,0.0,-1.3964680814216504,0.0,5.134838106518808,57.582140795723255,1
5963,E02006100,1.5429674451621431,-0.0,-0.0,8.86791274794839,1.236106154698152,-0.07746255820717217,-1.5930554994544597,-5.364039613934723,-0.2755708456520913,1.4781409283367246,3.1219181303264616,0.7945631108824452,-0.4716704781104702,0.0,0.0037561597933734947,0.0,-2.880598961980953,0.0,5.527273201252214,1.0771738115132985,2
5964,E02006101,-0.9540267794161236,-0.0,-0.0,10.539885760758422,3.4635145722219716,0.043771861640669735,-3.6482859949986546,-4.652617475479811,-5.332450725173112,0.4518706949863394,0.07103200151948162,0.858520010104779,-0.16810171105979302,0.0,2.0115602620529915,0.0,1.8050060877559573,0.0,7.134370962978992,-48.755989453495225,2
5965,E02006102,1.2204342238328114,-0.0,-0.0,-5.519179532137449,-2.2310044959243682,-0.12923560050709434,-5.523681051837308,-1.2307756759779505,-0.11289233014861895,3.157353544458797,3.4357145213422857,1.552993218465191,-1.3367297958101718,0.0,-1.8166459454130195,0.0,-1.6124057191502443,0.0,-8.528048178357873,-2.653337653514861,2
5966,E02006103,1.4651580228171517,-0.0,-0.0,13.818986491334233,2.5748054706661727,-0.029373012600078314,-4.5931696496802665,-4.527561329820829,-5.240021183783458,2.179572132351672,1.8876909457797164,-2.527179511552684,0.520607703387004,0.0,0.5839362813598523,0.0,-0.6442416246207677,0.0,6.568332136634124,36.05177091700685,1
5967,E02006104,1.693509364072615,-0.0,-0.0,7.7022860284198345,0.3700347489289179,-0.08356165727362752,-3.353352373953008,-4.41341838888529,-1.0347623639100114,1.537309909108364,3.314133525864454,1.0323228113640746,0.12351082392847453,0.0,0.047946892305024746,0.0,-1.3619138216863769,0.0,-8.528048178357873,6.559891057327539,2
5968,E02006105,0.4076618881732477,0.2170140383282393,-0.0,-2.28634580660617,-0.8919402644142769,-0.09668111589170447,-0.6904832437301331,-4.712580546230929,-2.1185851351983285,0.6200827848460392,3.4808442593401407,3.3451606214817864,0.2838422891208968,0.0,0.2216352499134567,0.0,-0.5039080185807296,0.0,5.11522318615658,-93.64046493458362,0
