,MSOA,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_motorcycle_perc,yj_bicycle_perc,yj_on_foot_perc,yj_other_perc,yj_car_perc,label
1323,E02001361,-3.6798430341513537,0.09557535120940308,-2.6705161695644235,8.852863391883538,-1.374354849148132,-1.1780346504859935,0.4246891271447596,1.4437164356137215,-72.93631891531452,0
1324,E02001362,-2.2808307118168267,0.040220900030256856,-2.5683455821799495,8.105221723781478,-1.2548495171070262,-0.4626373005385584,-0.774022210471243,0.7058046057002249,-40.74537020979296,1
1325,E02001363,-3.1546597116195487,0.032749188904841985,-2.8171852654714353,7.973069281035375,-1.0141476989182336,-0.7229651036040216,0.12093446945065603,0.6717610879349563,-46.79433803285132,1
1326,E02001364,-1.5739720087075153,0.1303624637082533,-0.3860876846831748,9.914015237025227,-1.4930345622831922,-1.1188675838026296,1.5896629144242334,-0.2628262327618673,-137.3937031309097,0
1327,E02001365,-2.6577718677018214,0.00926928188474102,-2.8669603011435134,9.659355767912919,-1.3259253984078117,0.3705140526341136,0.7859756148350711,1.4157781052715348,-113.95826656118987,0
1328,E02001366,-2.9747137686918848,0.1171321338449329,-2.4056085748288263,8.612210785788292,-1.0737173690224866,-0.3325806418585321,0.2512867627461178,0.15457073494768614,-70.44471251661581,0
1329,E02001367,-0.9513208892812228,-0.03204350706300553,-3.268398065510871,5.7368605617331685,-2.0135358360455577,-1.0535119304143776,-0.5422009855838997,-0.22105281367361584,13.131391797453238,1
1330,E02001368,-3.784162909992149,0.18099391539812784,3.5119959520635406,8.214465397237813,-4.1823742601309215,-0.4749345664480351,2.6011260572032917,1.5944834733463076,-137.41855132889785,0
1331,E02001369,-3.6612334309622736,0.09105733649666573,2.7110601265067142,7.940808255060777,-2.5180580035762463,-0.526226209328602,2.973038666660114,0.8145337869406398,-140.080370057035,0
1332,E02001370,-3.833492234991881,0.15767603327807392,-0.8873284754271528,9.762750831042023,-1.7887737028129629,0.024882678194231483,2.069948058974019,0.6509679704100675,-140.3611522974683,0
1333,E02001371,-2.4241966852799672,-0.039199209255359885,-0.3767927300557973,7.905352776879567,-1.2147879417512262,-1.1476020201206645,0.17779194211820185,0.7895631471008678,-57.215397158011044,0
1334,E02001372,-1.4242328105666426,0.043623017620863125,-1.6261846446130888,6.823934228678636,-1.86112168641753,-1.0627370104141858,0.5577593268771711,1.2209424042434152,-40.380138313819494,1
1335,E02001373,-2.4800288789016904,-0.04093323762346264,-0.8452351403469103,8.524690732300115,-0.909625136470168,-0.7506559272801221,1.4394370268495726,0.7390419617301411,-93.76402489326227,0
1336,E02001374,-1.433898159375669,0.16272215651155975,1.191082726896863,9.304481537932901,-1.9160870762384865,1.341822198359951,1.5408342001776043,0.3344482320963777,-135.0339600608957,0
1337,E02001375,-3.333835207393516,0.11897411282706312,-1.6973000171872383,8.411714041967523,-0.8954797360256622,-0.4832903672334685,1.6433959164320655,0.4764070930904473,-93.87087183455317,0
1338,E02001376,-2.4596967472874645,0.11765174206065465,1.4593398827595367,9.91914548758026,-0.4335481902119171,0.39680800933752747,2.3765087363246145,0.9725868875991184,-160.54961018775415,0
1339,E02001377,-3.4850393525453978,0.20666897552838168,3.336086312207281,6.8747279352987345,-2.9828699344150698,0.4922400037535756,3.8966379617054123,0.5200074259171918,-173.12374205450038,0
1340,E02001378,-1.8006074121478166,0.0781794123341431,2.7137542606546754,6.918018650622921,-0.7012764812598781,0.22050459577162335,0.7834512501042792,0.3713271368621924,-68.32148649408893,0
1341,E02001380,-0.7140125562497143,0.06973498816719073,2.9499356171477458,5.239176591811357,-0.9889578163527846,-0.9012234195862792,-0.8617737203846716,-0.20593089497430705,-5.560669376448283,1
1342,E02001381,-2.8087720861216163,0.1142914536559158,3.4568988468854034,9.206178016536434,-1.8776570073198382,0.5811622508117371,1.6160447201396453,0.3661858246240043,-134.40648750434656,0
1343,E02001382,-0.9665589974823072,-0.012733354656419171,1.9072964133694659,4.770028256129086,-2.0778351464945457,-0.5417719792843912,-1.6188151148334615,0.6521801887290561,25.91587997444073,1
1344,E02001383,-1.579939351336143,0.29336116699552073,4.976059277874762,5.500588877087698,-0.5356086704709647,1.1264581904733777,4.069481495806244,1.3164553380972344,-182.02559199029503,0
1345,E02001384,-2.21543450595802,0.08301604305820401,2.8393652320150102,9.89994246841549,-2.673741505966884,1.6614738198262804,1.4761708561452067,-0.4324942802097417,-148.57439207494085,0
1346,E02001385,-0.5255790799041877,0.1583864398689098,2.11986922489652,8.865983634506858,-1.3584497274216316,0.92419441284689,2.150721042377756,1.753148498411071,-149.86085238295186,0
1347,E02001386,-3.5418865160999817,0.01709664191988594,-0.3957448382314411,8.627831750140778,-0.04787384149062514,0.1420806841620834,0.8944347459200817,-0.23909206104820416,-85.43707225572109,0
1348,E02001387,0.20589062891295268,0.10712843018261414,0.10598960077614702,5.926024540933553,-1.3646463874486188,0.2898317412889449,-0.9868523664442284,-0.13174899156117545,-14.934003991005456,1
1349,E02001388,-1.8337733866171044,0.1015325246236266,2.3013499675092692,8.285027288857831,-1.1780464666437942,1.1017258375024417,1.0046559084457356,0.6113710419930155,-100.50490819935905,0
1350,E02001389,-0.9216844105133116,0.3085635521344213,3.770199258288056,7.575750797780687,-1.7154728624729074,2.9279802680199363,1.217527091194596,1.3210592654782545,-127.55123283659262,0
1351,E02001390,-1.81638091568248,0.1900386802002383,2.9750043163990934,9.142638155305038,-1.7915677585280418,0.4214850373227434,2.160278999509448,1.923560681703749,-150.57411355136466,0
