,MSOA,Bus_stops,Train_stations,metro_stations,HH_owning_cars_perc,work_from_home_perc,underground_metro_perc,train_perc,bus_perc,bicycle_perc,on_foot_perc,avg_time_from_origin_car_UNWEIGHTED,avg_time_car,avg_time_from_origin_bus_UNWEIGHTED,avg_time_bus,avg_time_from_origin_rail_UNWEIGHTED,avg_time_rail,car_perc,label
2842,E02002923,0.12771610752183452,0.0,0.0,0.10636807506109977,3.093114352754043,-5.434374960797392,-0.4754985706191754,-3.3940975747511377,0.08947294900714686,2.9857279326121686,-5.027159198874804,1.9674292597938627,-0.7849775775340738,0.9045191880894838,3.188045407921697,2.9442271260798507,-0.16437785301367575,3
2843,E02002924,-0.1819321008987486,0.0,0.0,0.7932810006093288,8.844742127622098,-0.7084754425685724,-1.6049538387536464,-3.872349041736552,-0.5611827707456417,-2.365304669883759,8.454615391982259,5.900587975317283,2.208233834639296,1.834390477000089,7.734585593137623,4.694177970448084,-0.3290519673489126,0
2844,E02002925,1.4343675580873756,0.0,0.0,0.7220552273632744,6.288413651942571,-2.872408241787732,-1.7708941009829742,-2.817620645991658,0.6593969546425483,-1.641869309129667,0.8701318898170439,2.5709906713081314,1.3416941482807674,1.4216429296077993,5.997277034256121,4.5962628578551765,-0.02139935177452601,0
2845,E02002926,0.18673953117571634,0.0,0.0,0.01320374318558558,1.4430356412750132,8.865014729197242,-2.7393632980771936,-2.749942845669327,-0.01353167499492558,3.0652328832046787,-2.14500988414101,1.8265833465064012,-0.7291301708209097,1.903932908172864,8.502341889812454,-12.474503326908696,-0.021533601724642932,0
2846,E02002927,1.0472151960768754,0.0,0.0,0.7948286047286474,7.197788659370767,1.7752126759787683,-1.6564410057116323,-3.902917070255699,-1.2315494885829688,-2.8748959297646395,-1.2424583382642362,3.8765446731951188,0.4539093024577826,3.0470938302478534,8.837710326534934,4.538183759992512,0.01214429315248869,0
2847,E02002928,-1.8994948384486765,0.0,0.0,0.5055281248012677,0.0852412010495507,2.800165354763524,-1.1309574434501433,-2.7310673421107547,0.055664804600400415,0.38903382554604576,-7.61902266929644,2.534628993602932,1.0860620781383221,4.044219247933125,1.627317307538468,2.6152356277027766,0.3651595469445691,0
2848,E02002929,-0.5479839261235909,0.0,0.0,0.8673692658675052,4.9983092121347665,1.5527432443984104,-1.0696532545790416,-3.880741059127791,-0.2613227571420678,-2.1288084488985133,-4.481005435621964,4.42092543670584,1.4562510654885634,2.8009151485999513,1.3647246704594431,2.883772396679237,0.22004345534365927,0
2849,E02002930,-1.1688908355973875,0.0,0.0,0.2559906596450029,-0.2666945693702968,8.865014729197242,-1.3309671522000694,-1.983971577784153,0.0029159950037841173,1.8152807456634392,-8.100406465188335,1.3686477064981881,1.3739783306238809,3.271426980980801,1.8689992670547733,-12.474503326908696,0.2344869124655924,0
2850,E02002931,-0.03421174327054883,0.0,0.0,0.7847372437302849,1.2936073802219143,-5.759379675414883,-0.8300928039079024,-2.148371540153621,-0.02738071949562608,-2.9056610430454937,-7.573285184189554,1.2110024659377827,1.6079741328836072,1.1221317468681742,0.19899835329640567,3.3676412958016857,0.45323769458692104,3
2851,E02002932,0.4897260709157039,0.0,0.0,-0.2939797327471525,-2.789109649662082,8.865014729197242,-1.4354768571182368,-0.02336337191739504,0.7104344223776247,0.7021868896092842,-7.620527693601067,-0.7205830016403451,1.6965453757435982,-0.6811917197068383,0.5529739446831549,-12.474503326908696,0.2531930403550609,0
2852,E02002933,0.09705925399055088,0.0,0.0,0.39118597194924737,-1.584705495795537,-7.1292235603588345,-0.2656385592451076,-2.333473553497053,0.1576827900733466,0.03659677304334843,-6.3499253417033525,0.16633938874647294,1.5640936676204087,0.8647230149473136,-0.09329837065329796,-12.474503326908696,0.3912265468791661,3
2853,E02002934,-0.5479839261235909,0.0,0.0,0.32747797603202417,-0.6942798927984054,-3.2582517372005118,-0.30064666433277365,-0.8374655208808656,0.4726170903608433,-0.3049692161127972,-6.2913588505776845,1.2206866949623447,1.5882397446417196,-0.4624924447361796,0.00193004970489215,2.8321888713789236,0.3132003963818401,3
2854,E02002935,0.0,0.0,0.0,0.14037939570557928,-1.778520343896401,-3.4718422471677437,-2.175720712903634,-0.4182115820199504,0.8463556386338282,0.1113054609986866,-7.370526857793986,-1.8664822864592288,1.6126519552556786,-0.946493590231256,0.8928893952006759,2.0348569721329985,0.3034251115391119,3
2855,E02002936,0.12771610752183452,0.0,0.0,-0.12109682411034095,-2.3126225325821768,-6.744628948486143,-0.8527181476486418,-0.9980380520392836,0.5030149191026112,0.4409322791836282,-6.7567821752055846,0.5883333836701752,1.5412575021858093,0.8407530411069496,1.2022367206142242,1.1744135121120018,0.31168392993107663,3
2856,E02002937,0.5334430132238339,0.0,0.0,0.8133890385862602,3.2366555993755965,-1.7446629166133147,-0.3799376530743744,-3.3922903001581783,-0.6819891652383108,-3.2542519283756937,-5.491899097196939,2.440138175475984,1.3314487212722748,1.7995234393950523,0.4999168394534092,2.765532046685558,0.3882556276395309,3
2857,E02002938,0.6162996589861237,0.0,0.0,-0.4047095740010116,-0.3716265087634486,-2.9738477238767893,0.21388610345400735,-0.42060515161901496,0.10061161139892986,1.0530943352745772,-6.963227235014139,0.3690435724446539,1.4797766692320742,0.42886761446582494,-0.449529129850786,2.403234965064652,0.10875843854462196,3
2858,E02002939,-0.35082293649613583,0.0,0.0,-0.22046458750079226,-0.6549645804443085,-5.17562570759568,0.7971559202051369,-1.4600897501273329,0.056193769011946115,0.7901796314385797,-5.985402867917805,0.9703876481809224,1.558398333813079,-1.7192555276919859,-0.2946321319168157,-3.28115405295905,0.1908564357725548,3
2859,E02002940,-0.06944488210561998,0.0,0.0,-0.06537812339687944,-2.9049123436367776,8.865014729197242,-1.2625502009674006,0.21452094773681826,0.30730016948269745,-0.2142630785996548,-7.562783907334768,-1.4252256507771033,1.315730200147771,-0.462353460276498,-0.6768754384057691,-12.474503326908696,0.3609815926539881,0
