"","MSOA","X","yj_Bus_stops","yj_Train_stations","yj_metro_stations","yj_HH_owning_cars_perc","yj_work_from_home_perc","yj_underground_metro_perc","yj_train_perc","yj_bus_perc","yj_taxi_perc","yj_motorcycle_perc","yj_bicycle_perc","yj_on_foot_perc","yj_other_perc","yj_avg_time_from_origin_car_UNWEIGHTED","yj_avg_time_car","yj_avg_time_from_origin_bus_UNWEIGHTED","yj_avg_time_bus","yj_avg_time_from_origin_rail_UNWEIGHTED","yj_avg_time_rail","yj_car_perc","yj_idr_Kmeans_cluster","yj_DB_cluster","log_zscore_DB_cluster","log_zscore_kmeans_cluster","log_zscore_H_cluster","log_range_DB_cluster","log_range_H_cluster","log_range_kmeans_cluster","log_idr_DB_cluster","log_idr_kmeans_cluster.x","log_idr_H_cluster.x","yj_idr_DB_cluster.x","log_idr_kmeans_cluster.y","log_idr_H_cluster.y","yj_idr_DB_cluster.y","yj_idr_H_cluster","yj_H_cluster","yj_Kmeans_cluster","yj_Zscore_DB_cluster","yj_Zscore_H_cluster","yj_zscore_Kmeans_cluster"
"2608","E02002679",2607,0.0617357618031681,0,0,-5.99495907805355,-2.46201617271796,-0.101907305569246,-6.6719587148511,3.99012030570477,4.51013481526152,1.60749570725834,3.34054464960781,-0.600717802869738,1.20444965476202,0,-1.57312393401622,0,-2.48008183304283,0,6.54313085197696,4.3611360475608,2,0,0,0,1,0,4,2,0,2,4,0,2,4,0,2,0,0,0,0,0
"2609","E02002680",2608,3.77927323247235,0.217014038328239,0,-22.5644335470495,-1.49119374642036,-0.0203562651503026,-1.18073612019914,4.02021719461605,5.40320107635327,-1.13403791488902,2.74041111174342,3.58970575420395,2.27711391176647,0,-0.0865470830560759,0,-1.81793556207428,0,6.70862485652477,-137.935194737288,0,-1,0,0,1,0,4,2,0,2,4,-1,2,4,-1,0,1,1,-1,0,0
"2610","E02002681",2609,1.17785635973356,0,0,-22.0674886579979,-1.77955760944388,-0.101374373894019,-4.97817060609735,4.04471581914094,6.81913155272153,-0.25725439020265,3.28685756930192,2.88848220012813,1.77573558584378,0,0.375716821568667,0,-0.28089724018329,0,-5.87543904562864,-104.798582102611,0,0,0,0,0,-1,3,2,-1,2,3,0,2,3,0,0,0,0,0,0,0
"2611","E02002682",2610,0.239634897195639,0,0,-16.4378536171914,-4.41485513496369,-0.129235600507094,-5.99620577800826,5.38991127444082,8.70460850517941,1.54463313235963,3.21108876283082,1.08917630101681,0.732390803210989,0,-0.384813938353347,0,-2.12725890332398,0,-8.52804817835787,-46.2420325661143,2,0,0,0,0,0,3,4,0,4,3,0,4,3,0,2,0,0,0,0,0
"2612","E02002684",2611,-0.193387818346576,0.217014038328239,0,3.43130240525347,1.49954746553617,-0.0799010510623221,-3.61511330486359,-5.78312278679694,6.35128419802813,1.39695429872211,0.979107947998952,0.458260522254648,0.867236779363729,0,1.30683942394033,0,0.771127802809487,0,7.92367238347312,38.9212714690129,1,2,0,2,1,0,4,3,0,3,4,0,3,4,0,1,1,1,0,2,1
"2613","E02002685",2612,1.22043422383281,0,0,1.00927408731515,0.690906827299769,-0.0715015841915459,-3.76976753228022,-5.42482732498036,5.85743196197273,0.936893842889505,1.55720730206835,1.90946741458393,1.23822690827654,0,1.72337968895397,0,1.3141476684986,0,8.11326281219032,2.39254242399719,2,-1,0,2,1,0,4,3,0,3,4,-1,3,4,-1,2,0,2,0,0,1
"2614","E02002686",2613,0.122215768669958,0,0,-15.9342844691147,-0.711587859234074,-0.129235600507094,-3.48028941732803,-3.76958356129314,8.60173769168452,-0.681213371794121,1.85243612672326,2.96329853074217,0.517666432284128,0,1.17878256690821,0,-0.167092818192281,0,-8.52804817835787,-44.9000571801803,2,0,0,2,3,0,3,4,0,4,3,-1,4,3,-1,2,0,0,0,0,0
"2615","E02002687",2614,-0.703056832616938,0.217014038328239,0,-13.5210779549457,1.84161973098383,-0.0897466958051034,-2.91985355793992,-5.19988982687197,6.61465934949622,0.0396505761510864,1.82115804069779,3.23986313355334,1.55425348000114,0,1.35898603602174,0,2.22438726956231,0,8.0096108147502,-97.3064162758377,0,-1,0,2,1,0,4,3,0,3,4,-1,3,4,-1,0,1,1,0,2,0
"2616","E02002688",2615,-0.867740905206558,0,0,-16.4065382657192,2.49452448678492,-0.0444486273778706,-1.69474828592895,-4.70480715701647,5.37316626788544,-0.550300935579121,1.12486518636368,3.32483550170613,1.6202292715727,0,1.68493431839901,0,1.12136181487966,0,-8.52804817835787,-114.842501004151,0,-1,-1,2,3,-1,3,4,-1,4,3,-1,4,3,-1,0,0,0,-1,0,0
"2617","E02002689",2616,1.09102709512862,0,0,11.7779408911412,3.11116516465269,-0.129235600507094,-3.35571677872567,-7.15357148189215,-2.61107561371453,-1.47847793549238,0.226978546194282,-0.117431728947079,1.04084310365502,0,2.74735232364361,0,2.60834767611812,0,-8.52804817835787,2.86267715423954,2,0,-1,2,3,-1,3,4,-1,4,3,-1,4,3,-1,2,0,2,0,0,1
"2618","E02002691",2617,0.239634897195639,0.217014038328239,0,11.5606700122225,2.20845209909786,-0.0821091353431074,-1.10142550371805,-7.22288010215957,-3.57445714148185,-0.522312503684213,1.19497333043287,-0.221009608120808,0.443225289613197,0,2.34895519695889,0,1.0015722220001,0,3.32756779999605,37.4759662932846,1,2,0,1,1,0,2,3,0,3,2,0,3,2,0,1,1,1,0,2,1
"2619","E02002692",2618,-0.127492017816675,0,0,13.6477101400622,2.29798655981515,-0.0660770054906647,-4.1333258221795,-1.81883372370898,-9.219198044922,-0.878627786056326,-0.424873100291838,-1.32094386243096,-0.146135273879074,0,1.47869795198562,0,1.64270893760558,0,0.556326383754179,52.5311281701088,1,0,0,1,1,0,2,1,0,1,2,0,1,2,0,1,0,2,0,2,1
"2620","E02002693",2619,0.956333609454392,0,0,12.7075477249567,3.09473088874712,-0.100559521557056,-6.17622778291112,-7.70878994169542,-6.01134177983669,-1.02278900438531,-0.518611637547771,-1.70497346236352,1.59752122810259,0,2.0389977919448,0,1.43547979197224,0,4.03840790539257,37.4466901001805,1,0,0,1,1,0,2,3,0,3,2,0,3,2,0,1,0,2,0,2,1
"2621","E02002694",2620,0.566999449767243,0,0,5.80234527964314,2.01442227698675,-0.0342442676086584,-6.37307128821335,-2.75890726827484,-7.18064044430816,-0.356869552028973,1.24683770287367,1.05173191128788,-0.0289540882430386,0,2.03580409729382,0,0.957302362710894,0,3.91953155978475,7.74189938661451,2,0,0,1,1,0,2,3,0,3,2,0,3,2,0,2,0,2,0,0,1
"2622","E02002695",2621,0.863343472138401,0,0,0.579391502390072,1.67464333574619,-0.129235600507094,-4.64284637420175,-4.86729083571695,-3.37586925476065,0.261125618063604,0.846480080400929,2.02743251972938,2.21459463031928,0,2.12183673642821,0,2.01408437034618,0,-8.52804817835787,-16.384860902819,2,-1,-1,2,3,-1,3,4,-1,4,3,-1,4,3,-1,2,0,2,-1,0,1
"2623","E02002696",2622,0,0.217014038328239,0,17.636893767325,2.36733848875363,-0.0436145708780298,-2.95555164853181,-6.65278542840217,-1.08304509241373,-1.17178325681778,1.13867676280993,-0.539358469025395,1.60737044081722,0,1.87070125102882,0,0.948706054425634,0,4.84496184050507,37.7469021362612,1,2,0,1,1,0,2,3,0,3,2,0,3,2,0,1,1,1,0,2,1
"2624","E02002697",2623,1.09102709512862,0,0,14.6418742401799,2.03635128915367,-0.0584514547445659,-5.46399365885986,-4.36031154612093,-2.21151160776898,0.995549093981413,-0.593940060913641,-3.02841017920107,0.833977905205389,0,1.19192152797137,0,0.703667364546269,0,9.20868997397554,93.4204832553997,1,0,0,1,1,0,2,3,0,3,2,0,3,2,0,1,0,2,0,2,1
"2625","E02002698",2624,-0.954026779416124,0,0,8.32737143234864,1.33327449211519,-0.129235600507094,-5.62148491465544,-5.05167289644875,-2.8223419592337,-1.68580449181831,0.313031871786663,0.871362965847298,0.00509487006624928,0,1.59096536911742,0,0.777111517845873,0,-8.52804817835787,54.8380772451746,1,0,0,1,3,0,3,4,0,4,3,0,4,3,0,1,0,2,0,0,1
"2626","E02002699",2625,-0.0630535864988578,0,0,12.9421934798975,0.103690998953668,-0.0528161831671544,0.545089369710065,-6.1210149588059,-3.72956614498932,-0.351594575400178,2.36788721482256,1.16688136449954,0.456156709490704,0,0.764742702383071,0,0.979168007551106,0,5.15706568654768,29.7827607649773,1,0,0,1,1,0,4,1,0,1,4,0,1,4,0,1,0,2,0,0,1
"2627","E02002700",2626,-2.16908996063812,0,0,-11.0853127640019,-1.26675691600331,-0.0626219022466414,0.791967799262934,-3.46410523102594,3.10747026328062,0.76373430123714,3.56818682492701,2.59477683260421,0.366012033905143,0,0.475428924238728,0,1.19752846479466,0,-2.82502373147026,-61.6845893892415,2,0,0,0,1,0,0,2,0,2,0,-1,2,0,-1,2,0,0,0,0,0
"2628","E02002701",2627,0.718622179091041,0.217014038328239,0,17.0642386280912,3.25158253304609,-0.0883002176140525,-2.98799261618375,-6.04100001747838,-9.219198044922,-1.26596174031841,-0.779004488965186,-2.74958054814657,-1.0623308901773,0,2.401307389502,0,1.08385922310377,0,-1.25086926066217,33.731172213467,1,2,0,1,1,0,2,1,0,1,2,0,1,2,0,1,1,1,0,2,1
"2629","E02002702",2628,-0.193387818346576,0.217014038328239,0,-1.92385571744659,0.116940500251668,-0.0134450640103234,2.39816279520722,-6.4089769849987,-0.315785126407383,0.448619437611604,2.50663281615015,2.3523990881922,0.967680796902451,0,0.841198117275219,0,0.217984998951896,0,2.05294808242969,-37.2616854210613,2,2,0,0,1,0,4,2,0,2,4,0,2,4,0,2,1,1,0,0,0
"2630","E02002703",2629,0.514788557448744,0,0,14.8650815243006,1.21281039755268,-0.0896529289710887,-1.82434459642933,-6.84198739893686,-1.01931685978995,-0.301842266177917,1.76325723261336,-0.308038686360582,0.918003784324176,0,0.725540427548557,0,0.689633479664724,0,-3.00206955100087,66.0960165542162,1,0,0,1,1,0,2,1,0,1,2,0,1,2,0,1,0,2,0,0,1
"2631","E02002704",2630,0.767593201196173,0,0,13.147238184864,1.25542818283966,-0.076185847435525,-5.95403132611685,-1.95884374912575,-3.69596645668082,1.48397075496998,-0.257035605807683,-1.73042115987646,1.94384556865518,0,1.35470262367625,0,0.563689608536237,0,-8.52804817835787,86.9996578243791,1,0,0,2,3,0,3,4,0,4,3,0,4,3,0,1,0,2,0,0,1
"2632","E02002705",2631,1.34501190939426,0,0,9.68394234298212,0.631318884432105,-0.129235600507094,-0.597734519746875,-1.75327779176158,-1.24708138839114,1.7064469607468,1.48725696655963,-0.667692792427713,1.47776392019383,0,0.183811187781337,0,-0.204853204807883,0,-8.52804817835787,55.9543559716111,1,0,0,0,0,0,3,4,0,4,3,0,4,3,0,1,0,2,0,0,1
"2633","E02002706",2632,0.407661888173248,0.217014038328239,0,4.04444157115164,-0.120190216238891,-0.0271329096994928,0.726485339668944,0.0831817056235129,0.0620633631679718,0.946291304269405,2.772208218402,-0.883924617420139,0.812520177500319,0,-0.479866944409938,0,-0.745978259727211,0,3.12925669525685,32.7711596312817,1,2,0,0,1,0,4,2,0,2,4,0,2,4,0,1,1,1,0,2,0
"2634","E02002707",2633,-0.193387818346576,0,0,15.3319346090025,2.59948647104873,-0.0571425255301852,-5.54475053242694,-7.19068953764346,-4.00413496549263,-0.62040928313024,-0.449617859284295,-1.08234070411177,1.29306747604902,0,1.97656709219106,0,0.32877425599295,0,6.37789517458796,55.6627447166766,1,0,0,1,1,0,2,1,0,1,2,0,1,2,0,1,0,2,0,2,1
"2635","E02002708",2634,-0.329873050260897,0,0,-2.07310433074133,-0.303153085012296,-0.063733932025093,-0.507977354737317,2.3091358746964,-0.468235922605933,0.710434896046589,2.18569873533287,-0.193992007267706,1.02897431776547,0,0.888825148933744,0,0.273531014840025,0,6.83730465974887,18.9157934798086,2,0,0,0,1,0,4,2,0,2,4,0,2,4,0,2,0,0,0,0,0
"2636","E02002709",2635,0.296677488151393,0.226062401346767,0,10.6685523382427,1.91499819085596,-0.0805967231485917,-1.3934002947493,-7.34971694901991,-7.25826163933364,-0.551345009126999,0.96495710136291,-1.98139079952822,1.32065438353221,0,1.89908773626719,0,0.639187239813059,0,5.86747340434354,80.6025484752046,1,2,1,1,1,0,2,1,0,1,2,0,1,2,0,1,1,1,0,2,1
"2637","E02002710",2636,0.566999449767243,0,0,5.61073025019482,-0.167284101646207,-0.0164072351532993,-5.55440218484561,0.626051200972043,1.50933486599605,1.78012759601648,2.07890170283614,-1.48770735415119,1.35697994327507,0,-0.35469826599607,0,0.120930634139876,0,6.84254252983355,66.7445741694667,1,0,0,0,1,0,4,2,0,2,4,0,2,4,0,1,0,2,0,0,0
"2638","E02002711",2637,0.767593201196173,0,0,14.7995703665319,1.07596741792147,-0.0332731146850459,-5.59318718078605,-2.08121967254314,-3.86554397267502,-0.0534839161788508,-0.231803330379665,-2.32907458914307,1.78050616770455,0,0.190283589239953,0,0.140887900152492,0,3.16642905800476,105.357867089795,1,0,0,1,1,0,2,1,0,1,2,0,1,2,0,1,0,2,0,0,1
"2639","E02002712",2638,0.181497625171642,0,0,5.65615896476823,0.0935188697531748,-0.103397098658211,-5.81505700544531,-0.449957895795978,-4.690502252233,1.50642494047598,1.4132634929219,0.102119407099315,1.92425063061166,0,-0.101052412581152,0,0.537177593496659,0,-2.42341851651893,55.4378409980228,1,0,0,2,1,0,3,3,0,3,3,0,3,3,0,1,0,2,0,0,1
"2640","E02002714",2639,-0.260819651531531,0,0,11.6721048145868,1.86937450003633,-0.078730332635975,-5.19918474776741,-3.56750090332679,-3.92207791759148,0.0192379597000086,-1.22086253792605,-0.25659707583425,2.0224535129549,0,2.14724747154292,0,1.75810404403294,0,-0.762345849404751,58.2108568592406,1,0,0,2,1,0,2,3,0,3,2,0,3,2,0,1,0,2,0,0,1
"2641","E02002715",2640,0.352671971882686,0.217014038328239,0,14.6615689715534,0.413307757870067,-0.0497774315973858,0.83331325432248,-6.48847899780152,-4.30894262968504,-0.891984167475867,1.03675809258445,-0.762140260250686,1.24917059431562,0,1.09100905639355,0,-0.166765620096791,0,5.1877302771739,92.4280100853343,1,2,0,1,1,0,2,1,0,1,2,0,1,2,0,1,1,1,0,2,1
"2642","E02002716",2641,0.0617357618031681,0,0,9.25590080475995,-0.313140745872037,-0.0639476400488227,-6.00589855705505,-1.21424190731587,-0.7037990626169,1.09740451827387,0.812266611279507,-2.00528515386777,2.23893826052612,0,0.270451607908743,0,-0.53871396902838,0,2.83645061456996,111.414076743263,1,0,0,2,1,0,4,3,0,3,4,0,3,4,0,1,0,2,0,0,1
"2643","E02002717",2642,-0.400641260883273,0,0,-4.95126113260995,-1.31372106450633,-0.0794219771073838,-2.9909207623419,2.34335548192173,3.40523621504467,1.74383526807373,2.35045040563913,0.365543132047592,1.44016141663791,0,-0.291607933925788,0,-0.943766781866656,0,-8.52804817835787,17.1966219816621,2,0,0,0,0,0,3,4,0,4,3,0,4,3,0,2,0,0,0,0,0
"2644","E02002718",2643,0.566999449767243,0.217014038328239,0,15.103196086316,1.90855864819552,-0.0360638590546807,-0.313360982591843,-5.1842819135341,-2.11206991857551,-1.02345943423268,-0.732742531952867,-2.71855460972241,0.569700933738101,0,0.533718342038374,0,-0.337537152020802,0,2.89954222177419,90.0105980155492,1,2,0,1,1,0,2,1,0,1,2,0,1,2,0,1,1,1,0,2,1
"2645","E02002719",2644,0.239634897195639,0.217014038328239,0,7.55940664499423,0.501318946035653,-0.0165658626423036,-3.07517973796374,0.699198988305848,-1.57886207841064,0.695945177547596,1.33819760399476,-0.900992284530106,1.95242316195226,0,-0.434744893676717,0,-2.26650080260413,0,5.77990862858647,52.3491210188418,1,2,0,0,1,0,4,2,0,2,4,0,2,4,0,1,1,1,0,2,0
"2646","E02002720",2645,-1.54218268442617,0,0,11.7520508848387,0.87568907222456,-0.0571944277748042,-0.754930563954889,-8.60364654201678,-6.33005311674628,-0.377133670303278,2.74064015836296,0.330402440796627,-0.584269479726749,0,1.40934971714362,0,0.268166910596894,0,-3.73669388206709,45.8377213462616,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,2,0,0,1
"2647","E02002721",2646,0.718622179091041,0.227379768696964,0,6.1005975325502,1.99272398470413,-0.0705705616255186,-1.56831090180163,-6.15646398596858,-4.8821578385456,-1.02600487419852,2.00334145370815,-0.395125654784351,0.0334744521261123,0,1.54630380728115,0,-0.206991662273524,0,2.97107502798448,39.5031476026529,1,2,1,1,1,0,2,1,0,1,2,0,1,2,0,1,1,1,0,2,1
"2648","E02002722",2647,1.58122132317291,0,0,-5.82027774349588,1.64138689159114,-0.100260429185316,-6.14690002055143,-1.91490040866333,-4.22750407817167,0.21534008842851,0.54984462488728,2.0796169601554,2.25837675354159,0,2.07888968039285,0,1.68903734406111,0,-5.31932189587594,-26.4519474326381,2,-1,0,2,3,-1,3,3,-1,3,3,-1,3,3,-1,2,0,2,-1,0,1
"2649","E02002723",2648,0.514788557448744,0,0,-6.83096240508746,-0.852997039629988,-0.0842093009911374,-2.66055585197772,-5.21900484489983,0.541376501974618,-0.115755629777182,3.69731977077963,1.70530840417886,0.913645988109031,0,0.826326334105592,0,-0.514950300589451,0,2.27319349596135,-12.0345104166647,2,0,0,0,1,0,4,2,0,2,4,0,2,4,0,2,0,0,0,0,0
"2650","E02002724",2649,-1.04321368885547,0.217014038328239,0,-13.3973647414102,-2.43686205731725,-0.105146022386918,-3.73190153708936,-2.95441546939484,0.779206612528117,0.462924791103417,4.02954778758071,1.61248677616529,-0.0863669513477412,0,0.79369296047793,0,0.591754996887607,0,-3.72411138305097,-18.4687789796524,2,-1,0,0,1,0,0,2,0,2,0,-1,2,0,-1,2,1,1,-1,2,0
"2651","E02002725",2650,0.718622179091041,0.226062401346767,0,10.8958227236093,1.29453704615107,-0.100924815321199,-3.29939690549549,-5.31805726954255,-8.07268602956915,-1.3848257647596,0.58663121344827,-0.789885334092752,-0.524956060280895,0,1.50221541992197,0,0.392838392711594,0,-8.52804817835787,93.4998309469555,1,-1,-1,1,1,-1,3,4,-1,4,3,0,4,3,0,1,1,1,0,2,1
"2652","E02002726",2651,0.514788557448744,0.217014038328239,0,-4.63648321165991,-1.80010481464894,-0.129235600507094,-5.63261232209781,0.109366742103904,2.6443425577959,0.731083096011388,1.82270800508054,0.613410146351292,1.08762300887769,0,-0.305635497567116,0,0.39569192446165,0,-8.52804817835787,59.8093954060429,1,2,0,0,0,0,3,4,0,4,3,0,4,3,0,1,1,1,0,0,0
"2653","E02002727",2652,0.296677488151393,0.226062401346767,0,-24.9449398752999,-2.58102349934424,-0.129235600507094,-5.8636592807213,3.41691751171516,8.9476728779996,-0.626254747241901,3.49914425543185,3.55946121224471,1.98685562238525,0,-0.691431973909548,0,-1.60731167893261,0,-8.52804817835787,-136.894416733846,0,2,-1,0,0,-1,3,4,-1,4,3,-1,4,3,-1,0,1,1,0,0,0
"2654","E02002728",2653,0.956333609454392,0,0,-18.4789668349836,-3.28685277233782,-0.0731207970869762,-7.33802036258919,0.89210871714165,6.78250948130894,0.2282132549598,3.55194788713822,3.07646892092946,1.41914227994613,0,-0.650307385673626,0,-1.6031594234115,0,-7.51753551512764,-85.3067650167308,2,0,0,0,0,0,3,4,0,4,3,-1,4,3,-1,0,0,0,0,0,0
"2655","E02002729",2654,-0.0630535864988578,0.217014038328239,0,-5.68937159175036,-3.79225205055235,-0.0636910225185001,-5.45557363052818,0.754574026937671,4.62743726333383,0.594443178379515,2.60074497763119,-0.512034794196424,1.60027705716712,0,-0.808235958076484,0,-1.0350366656026,0,7.05594495340104,77.982112813037,1,-1,0,0,1,0,4,2,0,2,4,0,2,4,0,1,1,1,-1,2,0
"2656","E02002730",2655,-2.16908996063812,0,0,-16.3716479037602,-3.03086988532815,-0.0987315103046146,-6.58846270609742,3.96450275591946,5.77273000736606,1.25827291501399,3.12853626345783,1.59022164615198,-0.14386968389668,0,-0.673276975944017,0,-0.540137599983688,0,7.41729193809992,-35.603914599383,2,0,0,0,1,0,4,2,0,2,4,0,2,4,0,2,0,0,0,0,0
"2657","E02002731",2656,-1.8980850596773,0,0,-19.0173497852737,-2.71827037500376,0.0403353369325767,-5.98933811409195,1.48667288977058,8.66350604683551,1.03352188683319,3.46230532311825,2.90935543267076,0.210484484998112,0,-0.399678450622029,0,-0.976045829142632,0,-6.05467594035049,-85.2866418277522,2,0,0,0,0,-1,3,4,-1,4,3,-1,4,3,-1,0,0,0,0,0,0
"2658","E02002732",2657,1.13472627395298,0.226062401346767,0,13.0840609219575,-0.445816307317926,-0.0377872960792701,-5.1957898306517,-3.48431968919327,-3.42987075649856,0.667607838908203,0.887936671877963,-2.76501462637002,1.00988433793308,0,0.0951380747452173,0,0.315950000760544,0,-5.29719164312078,146.294091674204,1,-1,-1,1,1,-1,3,1,-1,1,3,-1,1,3,-1,1,1,1,0,2,1
"2659","E02002733",2658,-0.127492017816675,0.217014038328239,0,-8.61561160269845,-1.72366416406587,-0.129235600507094,-6.25280489049821,0.159350126214702,6.2219834743368,-0.410960234360095,3.22134392364367,1.87107302850986,1.09862834042128,0,-0.153812292471731,0,-0.418792022730262,0,-8.52804817835787,-17.5866310478747,2,2,0,0,0,0,3,4,0,4,3,0,4,3,0,2,1,1,0,0,0
"2660","E02002734",2659,-0.954026779416124,0,0,-4.60743867186794,-3.23079401886781,-0.129235600507094,-7.20191244667056,1.24535362017932,4.26665771552328,0.199081976983225,3.05801204025831,0.640858466424411,1.64233251182994,0,-0.658449688097792,0,0.244423335040069,0,-8.52804817835787,32.5442648296208,1,0,0,0,0,0,3,4,0,4,3,0,4,3,0,1,0,0,0,0,0
"2661","E02002735",2660,-0.473226222946953,0.217014038328239,0,-7.98588210996361,-0.864712461456015,-0.00261224617625366,-5.2817864890128,2.66781405387183,3.70402739156292,-0.392375750302546,2.29201481988846,1.53351971868964,1.6284671227173,0,-0.345215216172527,0,-0.653150690722156,0,5.4090551003403,-17.448807357209,2,2,0,0,1,0,4,2,0,2,4,0,2,4,0,2,1,1,0,0,0
"2662","E02002736",2661,-1.65509614518216,0,0,-17.5445748982138,-3.24083033911069,-0.0542337095024458,-7.82765488621427,-1.11572844419971,8.08543111803232,0.636677935350366,3.64092645074211,2.90763750901964,1.11154986550756,0,-0.92729063143325,0,-0.460948479728932,0,3.77619077209264,-69.0375088917726,2,0,0,0,1,0,4,2,0,2,4,-1,2,4,-1,2,0,0,0,0,0
"2663","E02002737",2662,-0.0630535864988578,0,0,-0.0839792222197147,-2.2882142699711,-0.102795966045537,-7.12980268611318,-0.209852191178629,4.94430297439792,1.07287377331513,3.06849658372611,0.740359216855551,2.00529449783379,0,-0.718559444819421,0,-0.594562851821883,0,7.00319654982088,30.7240163558387,1,0,0,0,1,0,4,2,0,2,4,0,2,4,0,1,0,0,0,0,0
"2664","E02002738",2663,-0.193387818346576,0,0,2.43734756729926,-2.68231474486525,-0.0772743071817668,-6.90101080916079,1.97400702766981,2.18375562578078,0.31583165163386,1.80468085318417,-0.656629070169596,0.89645411669344,0,-0.462943194745242,0,-1.401276099488,0,7.12184470037059,81.5239802926163,1,0,0,0,1,0,4,2,0,2,4,0,2,4,0,1,0,0,0,0,0
"2665","E02002739",2664,-0.400641260883273,0,0,-10.2210443703878,-1.62724628456382,0.0165437267490432,-4.07280257514229,2.13761156598754,4.64828081308197,1.25232131874206,2.39213942171279,1.16147603771493,1.93715624201313,0,0.13304907956181,0,-0.387756264529225,0,5.83840325458079,-0.536755685441864,2,0,0,0,1,0,4,2,0,2,4,0,2,4,0,2,0,0,0,0,0
"2666","E02002740",2665,0.122215768669958,0,0,-12.2322337658442,-2.80444488659346,-0.129235600507094,-6.7033537672585,3.36497313200636,6.21026132193431,1.51921668774332,2.90387633618277,1.3244667418447,1.4228267862211,0,-0.721924060153233,0,-0.495174800864351,0,-8.52804817835787,-18.0043205267563,2,0,0,0,0,0,3,4,0,4,3,0,4,3,0,2,0,0,0,0,0
"2667","E02002741",2666,-0.260819651531531,0,0,-1.28626957001024,-0.505948002985666,-0.0300407709437509,-6.55262658965607,-2.10882820501106,3.42436597278515,0.292449565188336,2.61481357027668,2.07175251150687,1.10983151243052,0,-0.519189472057882,0,-0.987721693169559,0,4.34264288430385,-8.0998986989204,2,0,0,0,1,0,4,2,0,2,4,0,2,4,0,2,0,0,0,0,0
"2668","E02002742",2667,-0.260819651531531,0,0,-0.0609465912982187,0.0355990640767525,-0.00515964808008626,-4.97891337796653,-0.177024240105424,1.9196974384355,0.433786464335009,2.01498482659586,0.434412741098916,2.22306824116026,0,-0.0890362952700293,0,-0.846806796461469,0,7.17036529180714,33.112430756289,1,0,0,0,1,0,4,2,0,2,4,0,2,4,0,1,0,0,0,0,0
"2669","E02002743",2668,0.618354452132485,0,0,-8.07678747756988,-2.64987659844393,-0.0859343700061739,-5.57714321125606,0.208025854280794,5.75054239958595,1.85897071876117,2.96245842548978,-0.0655851065538002,1.32411700519644,0,-0.358889705867407,0,-2.10504438143918,0,-8.52804817835787,50.9011588017304,1,0,0,0,0,0,3,4,0,4,3,0,4,3,0,1,0,0,0,0,0
"2670","E02002744",2669,-0.260819651531531,0,0,-19.5170784198586,-2.24065204348432,-0.129235600507094,-6.58885522829644,4.36462949500768,7.75648822234269,2.91358978798377,3.02161955997358,1.29677845064681,0.819961172907325,0,-0.867183432608375,0,-1.43857362855799,0,-8.52804817835787,-44.6543568322559,2,0,0,0,0,0,3,4,0,4,3,0,4,3,0,2,0,0,0,0,0
"2671","E02002745",2670,0.668885366241276,0,0,9.14397147373804,-0.438030653769461,-0.0762841304450555,-6.66508303391075,-1.66333477976249,0.777500240882472,-0.0632293033201788,0.686477792925207,-1.99437543953678,1.29035655260472,0,-0.259378870945891,0,-1.64315268100777,0,3.19390472361379,128.029529372624,1,0,0,0,1,0,4,2,0,2,4,0,2,4,0,1,0,2,0,0,0
"2672","E02002746",2671,0.461688005814724,0,0,3.77329886375299,-1.31669688212715,0.025736201923952,-6.54648169651579,-0.30066621924221,3.34023113709154,1.6477101575065,2.10694897810203,-0.761758223452802,1.5503943972044,0,-0.0395424225358471,0,-1.1036193955187,0,6.14139885739194,79.995232629216,1,0,0,0,1,0,4,2,0,2,4,0,2,4,0,1,0,0,0,0,0
"2673","E02002747",2672,0.863343472138401,0,0,9.58800505836616,-0.121517181096321,-0.0812615526906705,-7.27220880076327,-2.54044368556762,-0.741538591032521,1.02689619184269,0.853786458752525,-3.08043170597872,1.06366431943916,0,-0.773123692874113,0,-0.885489652192458,0,6.91038959295021,138.798595588337,1,0,0,1,1,0,4,3,0,3,4,0,3,4,0,1,0,2,0,0,1
"2674","E02002748",2673,0.239634897195639,0,0,9.47309420516015,0.785774192583893,-0.0801431741989934,-6.18405107440683,-2.45643558941657,-3.37923649430257,-0.524734411979839,0.185495000030407,-2.7267412804548,0.546188780591858,0,0.925071653889418,0,-0.478832533155056,0,7.26338718524558,124.818507046218,1,0,0,1,1,0,2,1,0,1,2,0,1,2,0,1,0,2,0,0,1
"2675","E02002749",2674,-0.260819651531531,0.217014038328239,0,-1.5487167851143,0.224327922247795,-0.129235600507094,-5.10197871874756,-5.71365947002418,-1.65093828554284,-0.0702295120577214,2.02127819890659,1.37041018071859,1.21479865346871,0,1.18676056481666,0,-0.525721371752428,0,-8.52804817835787,39.8918599465847,1,-1,0,0,0,0,3,4,0,4,3,-1,4,3,-1,1,1,1,0,2,0
"2676","E02002750",2675,-1.13553796797292,0.227379768696964,0,10.4637078590665,1.34418918535826,-0.129235600507094,-2.9517261842509,-6.74378809372069,-3.96218806300613,1.02141632693114,0.505990865203752,-0.777080332990412,0.526891409229148,0,1.46835464002204,0,-1.29235491275236,0,-8.52804817835787,88.055443142701,1,2,-1,1,1,-1,3,4,-1,4,3,0,4,3,0,1,1,1,-1,2,1
