,MSOA,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_bicycle_perc,yj_on_foot_perc,yj_avg_time_from_origin_car_UNWEIGHTED,yj_avg_time_car,yj_avg_time_from_origin_bus_UNWEIGHTED,yj_avg_time_bus,yj_avg_time_from_origin_rail_UNWEIGHTED,yj_avg_time_rail,yj_car_perc,label
1261,E02001299,0.6269158777009857,0.9522470750944436,0.0,0.5313138309599313,0.5076177906583539,0.034480040945252914,0.6302010813892529,0.4714145234459269,0.4518976658566314,0.5522335844089763,0.0,0.5021178639515824,0.0,0.4642351239045994,0.0,0.3011987793537088,0.681011404364138,2
1262,E02001300,0.5972539420520445,0.0,0.0,0.3999365614822741,0.40238023422912383,0.04128834623472396,0.4517853411133148,0.5670690882012632,0.5484870501242258,0.6082025383605663,0.0,0.4898389200944777,0.0,0.4860240519343368,0.0,0.40888977245019337,0.6407016616141985,1
1263,E02001301,0.68715324753891,0.0,0.0,0.2706740336680735,0.28497675609557205,0.11184501686768338,0.5592793523042552,0.5722480523851204,0.5542779091135495,0.7109112414280412,0.0,0.4856650552303323,0.0,0.3040690948723865,0.0,0.2525800097242775,0.5408034986777865,1
1264,E02001302,0.5466806290551438,0.0,0.0,0.422399839948933,0.4805031322039988,0.0,0.4959491335865539,0.5518433713174089,0.5273456410473348,0.5339884998398032,0.0,0.5121854289161112,0.0,0.5334404831041786,0.0,0.0,0.6832564676235631,1
1265,E02001303,0.6583963879470334,0.9522470750944436,0.0,0.28463958996269884,0.5188430802927757,0.12202250194738383,0.646440460646932,0.593528502570325,0.4963877733062086,0.5665772386290755,0.0,0.5660231982379438,0.0,0.6956749858245557,0.0,0.5566009232635071,0.5570154942362664,2
1266,E02001304,0.6791835335467296,0.9522470750944436,0.0,0.6887840847517246,0.5921014328850525,0.02563539800446889,0.4916811334988486,0.40827835536356816,0.36492900608853773,0.3779690398644906,0.0,0.5730859966368156,0.0,0.5015683108240578,0.0,0.14326384083526664,0.8369588335772513,2
1267,E02001305,0.5813053817921016,0.0,0.0,0.6942093401326095,0.5253270254303792,0.0,0.4306844849267022,0.5202817825825473,0.3531606912091961,0.3479006510938528,0.0,0.5275004420913758,0.0,0.5165994245299061,0.0,0.0,0.8295080407375133,1
1268,E02001306,0.4701303125042545,0.0,0.0,0.6557587599407207,0.3662129945806985,0.11379845269345445,0.43442805001428186,0.4774097354415642,0.5233156999120551,0.5337205210152633,0.0,0.5048660466984929,0.0,0.3678651468634464,0.0,0.5839302176906163,0.7856250617023209,1
1269,E02001307,0.5527342489573647,0.9522470750944436,0.0,0.8888943814520369,0.4870950476329898,0.024009786749989628,0.46327136483683296,0.41546694940813794,0.3528570748782885,0.3560103304210517,0.0,0.5448604766234233,0.0,0.3217892981600108,0.0,0.0,0.8993784296649002,2
1270,E02001308,0.436083022805066,0.9522470750944436,0.0,0.5083155061153651,0.5208089389106492,0.09786061711257936,0.6430228866840305,0.5306105027451288,0.2964167692861701,0.5838325465560288,0.0,0.5527149614248783,0.0,0.6400162602628456,0.0,0.556299147927371,0.6332568519821793,2
1271,E02001309,0.6023942136972109,0.0,0.0,0.5072041885602705,0.5926934332851153,0.10663687198647916,0.5529561297501161,0.5373557292664561,0.49828940464478,0.492479009370504,0.0,0.5451292850210807,0.0,0.5002374511009235,0.0,0.4907679418421201,0.6755334505113127,1
1272,E02001310,0.6407793795883056,0.0,0.0,0.3779250278949067,0.4334401655599864,0.038093868349706406,0.4727326222365255,0.5980187010232659,0.5846183162489962,0.4928204072830138,0.0,0.4980649893603193,0.0,0.5392543992517322,0.0,0.6889417521991885,0.6656275895990745,1
1273,E02001311,0.5644870712563121,0.0,0.0,0.4830753534125324,0.5623666654851982,0.13517658444833036,0.32016287871246424,0.5598642154449671,0.42151634867101695,0.495373046061367,0.0,0.5513491807311475,0.0,0.6193214705709775,0.0,0.6271732393688941,0.7146157631939704,1
1274,E02001312,0.6269158777009857,0.0,0.0,0.5301423402257629,0.4663110121724092,0.07810291688380859,0.3621977909301279,0.5692810433064605,0.5042655478002895,0.3467128752118184,0.0,0.5651252614734643,0.0,0.5955154394920004,0.0,0.6770532859174552,0.7883081152871838,1
1275,E02001313,0.558667942502566,0.0,0.0,0.3573416908105277,0.4906362510034341,0.1250568078398719,0.3529545570299483,0.5975271816612562,0.5274229891127219,0.584736879146065,0.0,0.5089490365390148,0.0,0.4894250312263537,0.0,0.3444011699937008,0.6297002882488982,1
1276,E02001314,0.4701303125042545,0.0,0.0,0.7725956145221641,0.5986069673614962,0.15423089325370634,0.3051056142886084,0.4664398564023809,0.3279723598575827,0.3295566490676367,0.0,0.5394534482416846,0.0,0.6156424965579577,0.0,0.6010472758849602,0.8563938265061167,1
1277,E02001315,0.6362235311740783,0.0,0.0,0.7147435108466033,0.6094272235810652,0.10725500896504614,0.19982766235420896,0.4732310705428648,0.4475628882811465,0.3465117172936913,0.0,0.5537725648931353,0.0,0.6118810176447278,0.0,0.5515144539300134,0.8362291124665593,1
1278,E02001316,0.5527342489573647,0.0,0.0,0.2770324772592063,0.4116612766798722,0.04716399304100527,0.24639829263100194,0.625996413289711,0.4898165383709584,0.7707302705407599,0.0,0.5582417941519351,0.0,0.6169224133140343,0.0,0.022737120953539768,0.4813335141979952,1
1279,E02001317,0.5867130131390113,0.0,0.0,0.4451646374203606,0.6028203055146121,0.03847428629183095,0.289023839768773,0.5683993504091581,0.4841741573198371,0.6347850384422293,0.0,0.5307204281301399,0.0,0.597510850557673,0.0,0.6974349528929876,0.6015984964572543,1
1280,E02001318,0.5341901000092364,0.9522470750944436,0.0,0.4979029608208792,0.4958486978577346,0.04171301699981112,0.5686309237425093,0.4653528796074158,0.3818250828998571,0.5253711023636523,0.0,0.515610560283343,0.0,0.5464368203313419,0.0,0.7064881622146029,0.7404739317643175,2
1281,E02001319,0.5341901000092364,0.0,0.0,0.3675705004271904,0.4259057090689857,0.0462718642603724,0.20193264114862508,0.5951718707558186,0.5985032338397045,0.6484317309219616,0.0,0.4991317606670567,0.0,0.5978478057855825,0.0,0.1978778724734432,0.6059987780887993,1
1282,E02001320,0.5143951190016679,0.0,0.0,0.4399258053639456,0.4353615776454969,0.04128834623472396,0.1910078883969583,0.5571902781586083,0.5352782927278831,0.661356307266745,0.0,0.5433447986127913,0.0,0.6403184384235017,0.0,0.3042558902229599,0.6362701669709055,1
1283,E02001321,0.5143951190016679,0.0,0.0,0.6673608384252809,0.563728394635455,0.06902664590122531,0.3768780528999513,0.4048839903441733,0.4389420132033472,0.5112411624531474,0.0,0.5759317248173321,0.0,0.6051591511511498,0.0,0.3124684285956216,0.7929310118637842,1
1284,E02001322,0.5341901000092364,0.0,0.0,0.6289296969774832,0.5404118801082494,0.11492930580626046,0.4675951060446514,0.4208264468150634,0.3223994810211284,0.54966045786964,0.0,0.5451339937723647,0.0,0.6388375938105191,0.0,0.677265563230599,0.7627773432198875,1
1285,E02001323,0.4931347271019944,0.0,0.0,0.4869667400349054,0.5894767224206607,0.04233174568796884,0.3548552543986321,0.4714790389228245,0.5089315918012859,0.5918051276359249,0.0,0.573173888198041,0.0,0.6774753293144111,0.0,0.7116409304349369,0.6831248866701823,1
1286,E02001324,0.558667942502566,0.0,0.0,0.4932961199018381,0.4463981331987717,0.1056383973552446,0.3452639545504145,0.4874321425135074,0.5231222695057689,0.6571042328408485,0.0,0.5696047506241388,0.0,0.6121846714669452,0.0,0.4509003087976656,0.6752163487954783,1
1287,E02001325,0.5644870712563121,0.0,0.0,0.7677994239885059,0.6712727655908253,0.13948524487258102,0.4733722388584817,0.3811679210736876,0.3341249333158059,0.30618122176806983,0.0,0.5978641306802723,0.0,0.6731394526505943,0.0,0.522775068557521,0.8175557501894151,1
1288,E02001326,0.4931347271019944,0.0,0.0,0.7032771528280284,0.635914764356589,0.14300881223482556,0.3381715702595543,0.4305606524085526,0.4373914894917212,0.4011981886979411,0.0,0.579409757768464,0.0,0.6135467576518221,0.0,0.5276198697821466,0.8103823719213488,1
1289,E02001327,0.5277402698835121,0.0,0.0,0.14816323147549604,0.2592903108515865,0.19444666382643574,0.6825161629504036,0.6963842969187743,0.5069228949055328,0.5999884844985959,0.0,0.5296193385531831,0.0,0.6153776333488805,0.0,0.2544007929864571,0.4341381436481029,1
1290,E02001328,0.4073068437860424,0.0,0.0,0.5370042853460515,0.3488390518726858,0.4463728334757299,0.7634905187493689,0.4927158623541357,0.4362564336120758,0.3513971881241288,0.0,0.5729059033169754,0.0,0.5956961678468589,0.0,0.20485969875227333,0.6523513524531935,1
1291,E02001329,0.5867130131390113,0.0,0.0,0.11652138627790147,0.36432796336904016,0.21670365496092364,0.7034468029112979,0.6648106044915992,0.5739594294433076,0.7150877277758243,0.0,0.502063470979925,0.0,0.5559850907995854,0.0,0.2287285650313198,0.3494326226869972,1
1292,E02001330,0.4856764551254391,0.9522470750944436,0.0,0.23901088158745645,0.20803249213546526,0.5140958346327236,0.7346244705369709,0.6958826742034375,0.4928873790003216,0.5487572720263143,0.0,0.5707838924152098,0.0,0.6016084440486784,0.0,0.31267367541744656,0.4590290524468762,2
1293,E02001331,0.7920153150416791,0.0,0.0,0.23329568190636502,0.4823779515498104,0.20128862385217575,0.6052530322502743,0.6496651861002178,0.5403712013897033,0.6808458646912448,0.0,0.5674728538017559,0.0,0.6125446339627243,0.0,0.5702583210743138,0.4343249051571117,1
1294,E02001332,0.445010000131454,0.0,0.0,0.13928840080651705,0.2459031983338178,0.3792847442021425,0.4365098124687528,0.8233273719559157,0.4843098210200818,0.4708490505399021,0.0,0.5024559018554982,0.0,0.5567956727187777,0.0,0.32986206375361,0.44923074641233796,1
1295,E02001333,0.7063034212911748,0.9522470750944436,0.0,0.21277067226483334,0.3807039199203379,0.08850643944872208,0.6552099159307259,0.6349195575083891,0.4632871882888451,0.7258303491405238,0.0,0.5175450105265851,0.0,0.5943443835378162,0.0,0.4308540374998106,0.4302044398187901,2
1296,E02001334,0.445010000131454,0.0,0.0,0.07515275692192445,0.27250958026432603,0.08264632424282582,0.4232382822930309,0.887094054297987,0.4870758268827952,0.6507081363145844,0.0,0.4188361161438783,0.0,0.5393989499318166,0.0,0.0,0.2640688408696056,1
1297,E02001335,0.5341901000092364,0.0,0.0,0.5136229946250442,0.4515118314045636,0.0767801986973699,0.6820054094749669,0.4773300721409318,0.3871164832060001,0.731656908535236,0.0,0.5884841906136957,0.0,0.5892313184878839,0.0,0.24719273102006095,0.5048199631689756,1
1298,E02001336,0.4780128446986837,0.0,0.0,0.10215500146665303,0.18213956534611264,0.3843264581600249,0.5075579802147618,0.8187263984956437,0.4643604700097406,0.6438869020245706,0.0,0.4808411806429351,0.0,0.6372931490271987,0.0,0.36187973126072703,0.3513260076051484,1
1299,E02001337,0.5211445674319697,0.0,0.0,0.32647267645238104,0.3728028497207208,0.19895523055187733,0.5978327306264274,0.6965424042630122,0.4485893618839368,0.5602969421608703,0.0,0.5259604528591639,0.0,0.5599023784636206,0.0,0.2684398862177385,0.5233623517516363,1
1300,E02001338,0.38613976388925786,0.0,0.0,0.24843947877606776,0.3253225797216455,0.28403884983064664,0.6827974733207028,0.7498369819715159,0.4656594362532253,0.6256002548294777,0.0,0.5087977897700453,0.0,0.5169911718322484,0.0,0.2121540383870068,0.4000040415728099,1
1301,E02001339,0.4701303125042545,0.9522470750944436,0.0,0.3133248864255748,0.4201349527673484,0.1021055921916537,0.734781237752056,0.590978856023037,0.4318625991952231,0.6810131737472187,0.0,0.4960830008626944,0.0,0.5461346596874543,0.0,0.22381335196027816,0.4389506934169396,2
1302,E02001340,0.3629856126587901,0.0,0.0,0.571399158019365,0.4900930434013564,0.1241841095253418,0.5974610545786501,0.6714928772982944,0.3519252985150224,0.4689160914365642,0.0,0.5119456386167487,0.0,0.5277238185835111,0.0,0.20267604763466449,0.6011523692912731,1
1303,E02001341,0.6540793721397951,0.0,0.0,0.20766371634054,0.3722939328716188,0.2304682869695857,0.7185228902068251,0.6860409852061703,0.469434675817716,0.6431082050438062,0.0,0.5145718039279075,0.0,0.5434373036302911,0.0,0.4798523607623369,0.4143621936425829,1
1304,E02001342,0.4856764551254391,0.9919508531779316,0.0,0.6398022409105815,0.5781348454271125,0.32599652013737795,0.7525175399159735,0.5103635273687013,0.3851133342850744,0.4341955665639989,0.0,0.5119273500701942,0.0,0.6384319576803281,0.0,0.4954366328214813,0.5957771354980294,2
1305,E02001343,0.6540793721397951,0.0,0.0,0.7811307326784015,0.6222618589235511,0.2369051434767093,0.6035165771199258,0.4704201282790688,0.38835248272782025,0.2724440588628372,0.0,0.5747402917411399,0.0,0.5780136893966663,0.0,0.2691921638047726,0.7537064099683899,1
1306,E02001344,0.3373506308306965,0.0,0.0,0.3758619150883216,0.3867952993863975,0.5008421871224833,0.6496031119515137,0.6330021090989448,0.5260555863908658,0.4416816510996424,0.0,0.6210355093782232,0.0,0.5454508654340975,0.0,0.23693341001882096,0.6110930624604576,1
1307,E02001345,0.453646604398812,0.0,0.0,0.6554596002111964,0.4717943322431617,0.4111708720485228,0.7001781328737754,0.5971953193252294,0.5025555090500693,0.32954961573347485,0.0,0.5802843354258815,0.0,0.5552720421397255,0.0,0.24117807723744475,0.6450550435891335,1
1308,E02001346,0.4931347271019944,0.9522470750944436,0.0,0.2404648771262255,0.3982681559066907,0.4738736280911573,0.7050700589404998,0.6811582760630039,0.5710687003475328,0.5948892460817139,0.0,0.584214889486649,0.0,0.6131042063975176,0.0,0.2551835743981313,0.4354669906315701,2
1309,E02001347,0.4780128446986837,0.9522470750944436,0.0,0.2826351206242497,0.4713617213948116,0.4131129427639291,0.7498838524097501,0.6506351348601684,0.4124706171375969,0.6711460288254765,0.0,0.5608935338188629,0.0,0.5998781735427676,0.0,0.24143924622103244,0.39222877840613735,2
1310,E02001348,0.4620138109578302,0.0,0.0,0.2845828725285515,0.3619157299577662,0.5303169685061839,0.7737406357227563,0.7051688688900506,0.5033508688018773,0.6756367128159457,0.0,0.5505478560218737,0.0,0.4911867476755649,0.0,0.3209721811811046,0.336922441179668,1
1311,E02001349,0.3969469307994186,0.9919508531779316,0.0,0.3346350011184395,0.3418545193051441,0.6772572603452213,0.8469820203423966,0.6356358009184928,0.5149746673302165,0.5877543514454049,0.0,0.473397423204073,0.0,0.4233890506837947,0.0,0.1925889886435936,0.3664094846010896,2
1312,E02001350,0.5813053817921016,0.0,0.0,0.2027647629595326,0.3483760074119402,0.20584842832009886,0.4219120071327041,0.7985483840855053,0.4226235986168053,0.5103482363792418,0.0,0.5302521823968167,0.0,0.6015157188336215,0.0,0.6213516011698357,0.4697527752224572,1
1313,E02001351,0.5003999671989151,0.0,0.0,0.1688479434531539,0.4516732984400698,0.33320174307619616,0.5546581799105239,0.8177011825266344,0.5448396008351142,0.6461989288321359,0.0,0.4792503485753414,0.0,0.510825325076774,0.0,0.20976649487197296,0.3173288117274939,1
1314,E02001352,0.3969469307994186,0.9522470750944436,0.0,0.11642911347160632,0.7060296400981578,0.4987119815331828,0.7402292140553676,0.7913106835116155,0.49563902951708794,0.6231398626285127,0.0,0.544176937576295,0.0,0.5588927927404774,0.0,0.16618299498500375,0.2316585347957145,2
1315,E02001353,0.445010000131454,0.0,0.0,0.6610251201055489,0.5055390415846006,0.0,0.3238501937925363,0.7236528914115169,0.3299690692313246,0.15207697350979346,0.0,0.5744631281112129,0.0,0.5734666602470684,0.0,0.0,0.6832746734241792,1
1316,E02001354,0.5211445674319697,0.0,0.0,0.19176333075920848,0.2125944314899042,0.2382696383803872,0.4294471006809909,0.8483220982512222,0.5234771600551986,0.567200034048456,0.0,0.3466625415891453,0.0,0.5253749883677008,0.0,0.2248800097052859,0.3648724182970636,1
1317,E02001355,0.4620138109578302,0.0,0.0,0.1471965545891771,0.3156455675640861,0.1454126229622974,0.4688009950312135,0.8671898463581983,0.4993170114009341,0.5895833244880686,0.0,0.4671481675786735,0.0,0.453566641907178,0.0,0.23842786900168775,0.3201241011508405,1
1318,E02001356,0.3748379269902206,0.0,0.0,0.11207239803688217,0.3646752722572197,0.1428102365892927,0.3469034361709579,0.8963986904332458,0.5383838297791934,0.5840902068191578,0.0,0.5060268614755037,0.0,0.5486883108354821,0.0,0.2161035086062417,0.26421795135275705,1
1319,E02001357,0.445010000131454,0.0,0.0,0.1538461304462322,0.2702090742153074,0.16200278316267314,0.3243215678632541,0.900751414978141,0.4388338920187975,0.6189094649062903,0.0,0.4600758160914191,0.0,0.5567352913254004,0.0,0.7413890320866012,0.264155685777485,1
1320,E02001358,0.3085164184308939,0.0,0.0,0.07171119030255516,0.10982319602280932,0.252670393998952,0.6341960210952402,0.9033573610273428,0.4527350239428792,0.6485509352224694,0.0,0.4920999406302684,0.0,0.5179017139752262,0.0,0.16073952551859938,0.21161592857508613,1
1321,E02001359,0.3629856126587901,0.0,0.0,0.4437041199518521,0.4769190276837321,0.14633209938589747,0.3278166866432285,0.7598200977228515,0.2954001953172857,0.37636599000242654,0.0,0.5558703448719928,0.0,0.5688718026137103,0.0,0.4478088993124069,0.5802932184865179,1
1322,E02001360,0.6452726829498783,0.9977313972188316,0.0,0.04786566086003585,0.2892150703174605,0.5720712397023654,0.813133798753601,0.8502996496560544,0.4816609851546996,0.6606630721693099,0.0,0.5084214639773323,0.0,0.4493480115936519,0.0,0.13725268004772245,0.1826713585129062,2
1323,E02001361,0.4073068437860424,0.0,0.0,0.17187683794693215,0.2782827604009321,0.34642594747793176,0.3429834813349091,0.8724491232576479,0.406110644077065,0.5837467932825886,0.0,0.4425143612329965,0.0,0.4666319692963441,0.0,0.21619201316502087,0.3366077712173014,1
1324,E02001362,0.445010000131454,0.0,0.0,0.27435317278984817,0.4034566737505381,0.2611266413256264,0.34837481907038786,0.8401853663278951,0.4733176611285745,0.4665441675483954,0.0,0.4561341686004372,0.0,0.4832942696557132,0.0,0.3713087544544096,0.4191644178843125,1
1325,E02001363,0.4620138109578302,0.0,0.0,0.15216007869803191,0.3252725192885133,0.24961299136266826,0.3352440462231542,0.8344824547964161,0.4488615248276949,0.5540475301292569,0.0,0.5204788163959302,0.0,0.5758326767335773,0.0,0.4725161947304241,0.4036512839336287,1
1326,E02001364,0.4073068437860424,0.0,0.0,0.0430884639747872,0.4667014848511102,0.4000316918396787,0.4635282076581168,0.918242110269892,0.4116690125275056,0.6976507687402738,0.0,0.4818102721578432,0.0,0.4497074553423,0.0,0.2559962567779571,0.1713008850349158,1
1327,E02001365,0.4073068437860424,0.0,0.0,0.08928080060341217,0.3697305951225001,0.2134312618960814,0.3326175170529357,0.907252525871584,0.5515869155551923,0.6190711651065859,0.0,0.43231952491272985,0.0,0.4790252918632487,0.0,0.23705364415455935,0.2314032160992267,1
1328,E02001366,0.3969469307994186,0.0,0.0,0.17559526711927242,0.3413728334230266,0.3796442083859088,0.3569621257615924,0.8620639915577536,0.4855356544971732,0.566792576050893,0.0,0.43339683803167617,0.0,0.4617246030996984,0.0,0.5570683009863439,0.34299772483352864,1
1329,E02001367,0.5405013169867181,0.0,0.0,0.4860656049976703,0.5224119857708189,0.1497696744827282,0.3114344483940895,0.737981018825205,0.4178087592179281,0.4892102218394554,0.0,0.5259211917285684,0.0,0.5742505365309611,0.0,0.5176159810057535,0.5573363259347249,1
1330,E02001368,0.7173060977643766,0.0,0.0,0.04922943503889278,0.2689489418986428,0.4780530181581899,0.6692222918837533,0.8448996719597038,0.4721624114484829,0.7965454170572148,0.0,0.4571130728859902,0.0,0.6421505268643743,0.0,0.1744760632153489,0.17123715954734509,1
1331,E02001369,0.5972539420520445,0.0,0.0,0.07635684600305119,0.27994781854221684,0.3394638421372941,0.6269585088267762,0.8330902612567072,0.4673438888219628,0.8329087457454087,0.0,0.5005821809644688,0.0,0.4528554941837619,0.0,0.2801399765652639,0.16441068076783774,1
1332,E02001370,0.4268420170169122,0.0,0.0,0.02908155394000945,0.26453529624696803,0.44212096349207547,0.437078732727234,0.9117144403512872,0.5191170529295835,0.744610097709592,0.0,0.4568535915666185,0.0,0.4671153514605084,0.0,0.20091546380294326,0.16369058890518795,1
1333,E02001371,0.3748379269902206,0.0,0.0,0.1970439384547664,0.3906292814159149,0.13874298342106514,0.4640186838403038,0.8315602142051957,0.4089695955507254,0.5596067042858137,0.0,0.5002753843157857,0.0,0.6036710622030088,0.0,0.4536604107817351,0.3769255199941435,1
1334,E02001372,0.5466806290551438,0.0,0.0,0.2413738037409036,0.4800991090992282,0.26636918756618233,0.3980907690872332,0.7848926371197005,0.41694212180461615,0.5967575793877988,0.0,0.4870434706208391,0.0,0.5765836801233584,0.0,0.2535727916297517,0.4201010886504721,1
1335,E02001373,0.5277402698835121,0.0,0.0,0.1948675923534584,0.3856338042103522,0.13607090532261398,0.43929991390706097,0.8582871478467954,0.4462601486007535,0.6829626049392901,0.0,0.4618319526357908,0.0,0.5213430496384435,0.0,0.39844416659280624,0.2831932049354789,1
1336,E02001374,0.4780128446986837,0.9522470750944436,0.0,0.06929089625194296,0.4792343207660592,0.4498968659065416,0.5467523387207529,0.8919382698781023,0.6428351192518693,0.6928765972267956,0.0,0.4706066521180059,0.0,0.470955071594406,0.0,0.17813022750422713,0.17735266302500202,2
1337,E02001375,0.436083022805066,0.0,0.0,0.1656637764113361,0.3092411394183505,0.3824826346691782,0.3943381529816914,0.8534117474629833,0.4713774372716749,0.7029044513628335,0.0,0.5015968253268914,0.0,0.5370130306078456,0.0,0.46435969224908397,0.2829191861340981,1
1338,E02001376,0.3748379269902206,0.0,0.0,0.04989376094125959,0.38745298224063895,0.3804449067819359,0.5609077327949031,0.9184635012971156,0.5540570650415552,0.7745837162154448,0.0,0.5496497864863601,0.0,0.5387966532633719,0.0,0.3829182196802916,0.11191543309829244,1
1339,E02001377,0.6791835335467296,0.0,0.0,0.03762536420647758,0.2957124418785322,0.5176174030970191,0.6599398916972623,0.7870845906635849,0.5630222920953738,0.9232126071578176,0.0,0.7144285539705697,0.0,0.6072782878450109,0.0,0.427456518706617,0.07966791622131021,1
1340,E02001378,0.4780128446986837,0.0,0.0,0.2324677536435457,0.4464237218183656,0.3196194037525627,0.6271006729022521,0.788952759836232,0.5374944840889787,0.6188243482412779,0.0,0.4931840213688128,0.0,0.4874735855953314,0.0,0.4424231635275826,0.34844293311674673,1
1341,E02001380,0.4931347271019944,0.9522470750944436,0.0,0.5281711409452511,0.5436446884724344,0.3066068364349744,0.6395634911386395,0.7165039458924537,0.4321152932646715,0.4579643643453588,0.0,0.4825538170860773,0.0,0.5345323939595668,0.0,0.4668363224625762,0.5093988170427532,2
1342,E02001381,0.4172601580574297,0.9522470750944436,0.0,0.11043611065619297,0.3562201435314012,0.3752668178786927,0.6663149277404433,0.8876960759836319,0.57137596991475,0.700230219525819,0.0,0.4223380272490598,0.0,0.4946539307139366,0.0,0.2831025817156461,0.1789618740680859,2
1343,E02001382,0.453646604398812,0.0,0.0,0.6927333798475374,0.5210485856026266,0.17952595544821662,0.5845455037929629,0.6962583008030409,0.4658834629109998,0.3839455105691578,0.0,0.5127492560368454,0.0,0.4959783508110029,0.0,0.2571890701632644,0.5901233209034412,1
1344,E02001383,0.5644870712563121,0.0,0.0,0.0301507028091,0.4661675684465163,0.6512070896253469,0.746477988044858,0.7277849415758775,0.6226030446553141,0.9401121853983,0.0,0.6747170408028138,0.0,0.4499188118221431,0.0,0.3078214383345211,0.05683830388043201,1
1345,E02001384,0.4172601580574297,0.0,0.0,0.15105123511704416,0.40930787239609656,0.3270724854124662,0.6337289128607513,0.91763481347903,0.6728643498270298,0.6865542129533448,0.0,0.6817006446395286,0.0,0.4896717327251099,0.0,0.27486846481770355,0.14262698060637635,1
1346,E02001385,0.4701303125042545,0.0,0.0,0.03625298335749985,0.5605044081930444,0.4432156756244063,0.5957625462869044,0.8730153147059292,0.6036016531169686,0.7525075834897215,0.0,0.3766535446406669,0.0,0.5684753791900645,0.0,0.247629253079882,0.1393277349062526,1
1347,E02001386,0.5644870712563121,0.0,0.0,0.13594312412556778,0.2906261522073461,0.22549295460153956,0.4630186189626328,0.862738099246476,0.5301270579094217,0.6296756322114798,0.0,0.5866250578488632,0.0,0.5226670558838218,0.0,0.6218983320510539,0.30454844031543243,1
1348,E02001387,0.5466806290551438,0.0,0.0,0.6245482560471171,0.6259512412820845,0.3642288449747992,0.4894941427259613,0.7461442083652948,0.5440073271282456,0.4457349432316713,0.0,0.5167450020677835,0.0,0.4271257023750774,0.0,0.4018142205356121,0.4853600389084224,1
1349,E02001388,0.4701303125042545,0.0,0.0,0.2082326074710786,0.4434562605972616,0.35560574689853663,0.6053389224334852,0.847944702509581,0.6202795978771513,0.640452379918875,0.0,0.5850364775462786,0.0,0.523505222037286,0.0,0.3568244406062805,0.2659055901336968,1
1350,E02001389,0.4856764551254391,0.0,0.0,0.10798778111020156,0.5250636522115346,0.6746334424585021,0.6828471644024477,0.8173365578857086,0.7918445507822779,0.6612656155815397,0.0,0.5648170725060888,0.0,0.4350567417650733,0.0,0.2508375048080698,0.1965428047388576,1
1351,E02001390,0.6124303022975922,0.0,0.0,0.050614982519554035,0.44501241819140896,0.4919906897545343,0.6408863163049916,0.8849540743997392,0.5563753143902631,0.7534421017822714,0.0,0.4030576075164598,0.0,0.4251209925087811,0.0,0.31938791571957864,0.13749851108310202,1
1352,E02001391,0.4780128446986837,0.0,0.0,0.185998643004654,0.10585230425881176,0.1217816127712604,0.40243322697805417,0.8821828754545357,0.3830583166492657,0.5389018882692653,0.0,0.5723786818102354,0.0,0.4795875052823018,0.0,0.2019593409491019,0.3607132372846479,1
1353,E02001392,0.453646604398812,0.0,0.0,0.6666657928534753,0.6638024077993057,0.15310861453750393,0.5978894525227342,0.6175220719651956,0.31775047549553004,0.2789910848522662,0.0,0.5474272408289709,0.0,0.5719082821386285,0.0,0.4480119839640238,0.6296906964764387,1
1354,E02001393,0.5211445674319697,0.0,0.0,0.8290701262629003,0.7307697074328037,0.4721798799864975,0.4934143467567439,0.5660690810715101,0.4078988926148369,0.3009232733343525,0.0,0.5379836307638629,0.0,0.5978057245976971,0.0,0.4881499388458985,0.6539342333346171,1
1355,E02001394,0.558667942502566,0.0,0.0,0.2822849392444041,0.5686707018697101,0.5925707882192599,0.7004834547425569,0.7668983703209403,0.6923760575385888,0.5485079706048146,0.0,0.6481337160762966,0.0,0.5749606180678586,0.0,0.2877794368303496,0.32293198548104146,1
1356,E02001395,0.4701303125042545,0.9522470750944436,0.0,0.5124661915782801,0.5400445668416631,0.530018400166594,0.7361812466771896,0.6554032335951847,0.5738221654436519,0.5342020692497318,0.0,0.4750887181770418,0.0,0.4455933640726899,0.0,0.3912227783371707,0.463927569326005,2
1357,E02001396,0.5211445674319697,0.9522470750944436,0.0,0.1970058311831953,0.4235296026351205,0.8448774382768056,0.8163159924841995,0.7705071939142266,0.6459252393896258,0.5778637358024636,0.0,0.540487621916939,0.0,0.4511689404090236,0.0,0.1971351671881862,0.2495262803604656,2
1358,E02001397,0.5074833633567852,0.0,0.0,0.3360527531858937,0.5777889062365349,0.4761706702462544,0.6496152534014448,0.6934165674687351,0.4511746845634799,0.4300007415057373,0.0,0.6039809410489498,0.0,0.5643453070113029,0.0,0.3861329118177474,0.5206688260767505,1
1359,E02001398,0.4931347271019944,0.9522470750944436,0.0,0.2901514914322393,0.5415015297696362,0.7870773699364758,0.7500565553094474,0.7525872467104536,0.6497467305603876,0.4513519649738105,0.0,0.5378038957773255,0.0,0.5530395476772463,0.0,0.24566685534681604,0.35814405371432384,2
