"","MSOA","Bus_stops","Train_stations","metro_stations","HH_owning_cars_perc","work_from_home_perc","underground_metro_perc","train_perc","bus_perc","taxi_perc","motorcycle_perc","bicycle_perc","on_foot_perc","other_perc","avg_time_from_origin_car_UNWEIGHTED","avg_time_car","avg_time_from_origin_bus_UNWEIGHTED","avg_time_bus","avg_time_from_origin_rail_UNWEIGHTED","avg_time_rail","car_perc","yj_idr_Kmeans_cluster","yj_DB_cluster","log_zscore_DB_cluster","log_zscore_kmeans_cluster","log_zscore_H_cluster","log_range_DB_cluster","log_range_H_cluster","log_range_kmeans_cluster","log_idr_DB_cluster","log_idr_kmeans_cluster","log_idr_H_cluster","yj_idr_DB_cluster","yj_idr_H_cluster","yj_H_cluster","yj_Kmeans_cluster","yj_Zscore_DB_cluster","yj_Zscore_H_cluster","yj_zscore_Kmeans_cluster"
"3493","E02003583",42,NA,NA,80.0140498770636,8.87531440891125,0.143729787998563,0.610851598993892,6.5397053539346,0.107797340998922,1.65289256198347,3.62917714696371,15.8821415738412,2.40747394897593,183.752950748688,12.0477614041416,371.795356961351,36.6935412241573,221.891548946981,136.23398,60.1509162773985,2,0,0,2,3,0,4,3,0,3,4,-1,2,0,2,0,0,0
"3494","E02003584",27,1,NA,61.9879326770403,11.3975576662144,0.135685210312076,3.01899592944369,7.25915875169607,0.237449118046133,1.18724559023066,2.40841248303935,23.0664857530529,4.44369063772049,186.32623513589,12.8985357930362,351.858968665047,38.6326576368932,207.93606599483,92.070666,46.8453188602442,0,-1,0,2,3,0,4,3,0,3,4,0,0,1,1,-1,2,0
"3495","E02003585",51,NA,1,83.6978131212724,13.2009752699408,0.208986415882968,1.04493207941484,3.93591083246256,0.313479623824451,2.02020202020202,2.96064089167537,6.79205851619645,2.33368164402647,184.107554677444,11.7181425560656,359.692819707124,52.0805279326923,226.62322516438,135.848708216667,67.1891327063741,2,-1,0,2,3,0,4,3,0,3,4,0,2,2,2,-1,1,1
"3496","E02003586",48,NA,1,77.8151774785802,10.4007341694708,0.183542367696543,1.16243499541144,3.48730498623432,0.152951973080453,1.59070052003671,2.41664117467115,14.5916182318752,2.9060874885286,185.47780086895,12.7659995849533,357.709973384251,39.3912659545455,216.52933495009,84.0665178333333,63.1079840929948,2,-1,0,2,3,0,4,3,0,3,4,0,2,2,2,-1,1,1
"3497","E02003587",37,2,1,70,8.07401177460051,0.0841042893187553,2.49509391645641,5.32660499018783,0.616764788337538,2.01850294365013,2.66330249509392,17.8020745724699,2.46705915335015,187.419151902486,9.93475158580822,356.757515488488,38.4659079611428,212.807453957173,135.131586666667,58.4524810765349,2,-1,-1,2,1,-1,4,3,-1,3,4,0,2,2,1,-1,1,0
"3498","E02003588",86,NA,1,75.6942063764141,10.0787401574803,0.062992125984252,0.251968503937008,4,0.346456692913386,2.14173228346457,3.46456692913386,23.3385826771654,0.976377952755906,180.24628266513,8.07996563533163,367.527662909179,30.313195362069,231.104629831857,4.008817,55.3385826771653,2,-1,-1,2,3,-1,3,4,-1,4,3,-1,0,2,0,-1,1,0
"3499","E02003589",25,NA,NA,66.3855421686747,7.981220657277,0,0.497100248550124,5.41286937310135,0.193316763325048,1.76746755040044,3.64540182270091,30.3507318420326,1.27036730185032,180.931638543285,10.5932576583441,373.48164537617,37.8401970552083,225.448108023261,NA,48.8815244407622,0,-1,-1,2,3,0,3,4,0,4,3,-1,0,0,0,-1,0,0
"3500","E02003590",85,NA,NA,84.756269371654,19.3236714975845,0.41407867494824,1.27674258109041,2.76052449965493,0.276052449965493,1.58730158730159,2.93305728088337,10.4899930986887,2.41545893719807,191.93815088185,17.9618159380301,361.554648339954,42.088382974026,222.959264472851,150.643607272727,58.5231193926846,2,0,0,2,3,0,4,3,0,3,4,-1,2,0,2,0,2,1
"3501","E02003591",102,NA,NA,81.52,8.22490706319703,0.0929368029739777,0.441449814126394,2.85780669144981,0.185873605947955,1.83550185873606,4.01951672862454,22.4442379182156,1.2546468401487,181.639495463866,9.74011395800177,374.008026853214,32.155327036036,235.807331961783,175.892913333333,58.6431226765799,2,0,0,2,3,0,4,3,0,3,4,-1,2,0,2,-1,0,0
"3502","E02003592",111,NA,NA,80.0223463687151,15.3889043769166,0.139392249790912,0.919988848620017,2.89935879565096,0.139392249790912,1.22665179816002,2.87148034569278,14.8034569277948,1.36604404795093,191.854209211179,19.6052862321488,400.951563642966,44.276107257732,196.685935421344,107.428872,60.245330359632,2,0,0,2,3,0,4,3,0,3,4,0,2,0,2,0,2,1
"3503","E02003593",171,NA,NA,89.3191489361702,19.0934616927397,0.320898515844364,0.802246289610911,2.24628961091055,0,1.12314480545527,3.28920978740473,6.65864420377056,1.72482952266346,187.684807797611,16.731528897359,371.544944671449,30.5912048509804,232.831110671504,141.768983285714,64.7412755716005,2,-1,0,2,3,0,4,3,0,3,4,0,2,0,2,-1,2,1
"3504","E02003594",69,2,NA,76.5473145780051,12.9349470499244,0.277357539082199,2.64750378214826,3.73171961674231,0.403429147755925,1.51285930408472,1.46243066061523,14.5738779626828,1.56328794755421,189.795430234661,13.8457342820342,373.409417641576,49.9045701079137,219.621956978642,76.3419759090909,60.89258698941,2,-1,-1,2,1,-1,4,3,-1,3,4,0,2,1,1,-1,2,1
